mode,status,strictP,class,mismatch,kappa,T1,T_alpha,gap_cain,gap_frac,direct_min_margin_alpha,direct_min_margin_alpha1,float_err_est,X,Y,Z,s,a,K,r,m,q1,q2,h,e1,e2,e3,mu1,mu2,c1,c2
m_sweep,feasible,True,classical,False,18.061946616032664,18.09204143756494,39.76156328403111,-0.0016634287311431128,-0.5457435491907172,0.15748781774671072,0.0004081850672210674,1.4658164208938876e-15,1.0118666188144532,0.038951065145789124,0.001791226920777514,0.04659166710354791,0.51690108939831669,1.1171379564620523,0.10887903173974489,0.22963666528184135,0.070600454966279744,1.3955853677038037,0.071265994816420195,0.49053018676622268,0.0012404561048618861,0.48878588385715305,0.032998583473573539,0.0030152411183277357,0.049199629134675973,0.052075147383746127
lognormal:0.02,feasible,True,classical,False,17.951538855114183,17.98145111123701,39.54234689116208,-0.0016635062397235556,-0.5460173645098834,0.1574875875972539,0.00040795491776424164,1.4703263278775676e-15,1.0131743540880966,0.03414138703994592,0.0009738182007459946,0.05062509737478696,0.51584555009638133,1.083170149728671,0.10793007601995161,0.20340541419641378,0.067475202298431347,1.4274101296557018,0.070410424036267197,0.50787752530697305,0.0012806382858509403,0.50025071642889896,0.032993322648096457,0.0030060059149725881,0.048583935057632574,0.049937742974915676
lognormal:0.02,feasible,True,frac_only,False,18.03937984639786,18.009414189361987,39.59750716619336,0.0016638884930291198,-0.5444314266884178,0.15667257514161537,-0.0004070575378742891,1.4696140344246375e-15,0.9999954212296416,0.03581164183730579,0.0018616705637121284,0.04915088319838856,0.49876866300665584,1.0982168299099155,0.10668581369047583,0.1961455851631328,0.069568370345610003,1.410691600556897,0.070345553830321178,0.51727298589298909,0.0012813033621763904,0.4918870697899459,0.034052759492678719,0.002952941221846223,0.050317551765577728,0.050347936407710861
m_sweep,feasible,True,classical,False,17.916304354459474,17.946168335011695,39.47236364357469,-0.0016640867284164473,-0.5461051049225452,0.15748765027287948,0.00040801759338982,1.4717606778548623e-15,1.0352372688035287,0.032385028091819916,0.0008318414131953124,0.05101062163051679,0.49569029304457346,1.1004074498749894,0.11192278397878766,0.23627437243284877,0.07064497166806756,1.4082514901101826,0.071334333956007953,0.48782178256899189,0.0012500191839326859,0.51252059403068162,0.034013538443177442,0.0029646515071053456,0.049517664847695181,0.050161398866170742
m_sweep,feasible,True,frac_only,False,18.08072752900337,18.050652387126153,39.67908254405902,0.0016661526260770554,-0.5443259679977022,0.15667192693534093,-0.00040770574414872307,1.4678987042921023e-15,0.9967561186777569,0.03969279040559783,0.0025151190540300588,0.04742816155234483,0.50626502711823473,1.1189918591627954,0.11252962095002259,0.22816569385169735,0.070744834087242928,1.3827767139919924,0.07163594832121889,0.50014719863827795,0.0012507533989478802,0.49152850788976138,0.033015375050881708,0.0029977505292544519,0.052213635598803376,0.049213993355652637
lognormal:0.02,feasible,True,frac_only,False,18.058748052430175,18.028696366740725,39.63550550848867,0.0016668806816719783,-0.5443795198080024,0.1566717977944314,-0.0004078348850582447,1.4687801218857441e-15,0.956666503354415,0.040740022112668105,0.0022570634644792273,0.04934477023667803,0.48628532246961348,1.0713046289266934,0.10930879564179403,0.20399398850810374,0.071520320887731942,1.4122790260788196,0.072415906127056492,0.49955936373038001,0.0012803687048713083,0.50627186510108546,0.031885181426325022,0.003108975873907007,0.052326189387960631,0.050738914264080927
lognormal:0.02,feasible,True,classical,False,17.8655368066236,17.89536765974485,39.37135408490665,-0.0016669594997119619,-0.5462300644246192,0.15748824265676498,0.00040860997727532045,1.473776180484086e-15,0.9974178635099146,0.03491095500873675,0.0019047672469994156,0.0525816407548732,0.48752516550693081,1.0920350254930098,0.11304429551733729,0.1993716765852982,0.07222253880871482,1.4397835640297696,0.069743837831041627,0.49154699931552326,0.0012454983499765957,0.51239309217820883,0.033498921408133667,0.002943164853218445,0.05091058690319538,0.048845747124212933
lognormal:0.02,feasible,True,frac_only,False,17.719670633621938,17.690173526842628,38.9654872849528,0.0016674289110025775,-0.5452470412075484,0.15667246039768412,-0.00040717228180553455,1.482908550410721e-15,0.9911917399091557,0.04144992723923288,0.0026041956490352727,0.04924300649996345,0.49127995785693879,1.1105876194704791,0.10970800040985347,0.19677508993528331,0.068665620752513173,1.3340399816242645,0.069790155156525258,0.52112937260095893,0.001251523633108452,0.51593384313242852,0.033218806259256557,0.003016160083428995,0.049889749712963255,0.050383373293264977
m_sweep,feasible,True,frac_only,False,18.184458764015044,18.154177795281957,39.88457083642065,0.0016679889926469738,-0.544072848656306,0.15667125037129037,-0.00040838230819928434,1.4637606438663008e-15,0.995398717497169,0.03947178076864807,0.002907617026697925,0.050134389040440736,0.50774534233995017,1.1246065292955572,0.10779745783678688,0.15245716177378282,0.071015215538261831,1.4246180153945982,0.070245153844866251,0.50785916429606515,0.0012882010250366586,0.48706445242056956,0.033775798408495317,0.00302968049248404,0.048635631862950203,0.050747362053489689
lognormal:0.02,feasible,True,classical,False,17.876318517231244,17.906186521085584,39.393446245287436,-0.0016680270709326095,-0.5462108492381583,0.1574885216553923,0.0004088889759026326,1.4734738611671936e-15,1.0312996051837404,0.03422156177922052,0.0008309651301746743,0.051190662094123145,0.49400323320398459,1.0990473992093936,0.10781222734468925,0.20431578771685277,0.070133499654739279,1.4478543169281424,0.069053689189234407,0.50071191636832157,0.0012674116657982971,0.51166653135170503,0.034405299924732215,0.0030608652657729673,0.051228990686857101,0.049015099950342693
lognormal:0.1,feasible,True,classical,False,17.91175030717952,17.94168853420948,39.46871410039031,-0.0016686404388792653,-0.5461785184685712,0.15748869355662576,0.0004090608771361026,1.4730937375633076e-15,0.9460789573171655,0.048469319489258256,0.008286560076775031,0.04805517202875997,0.49269195308688923,1.194719082664667,0.1254411917651764,0.17260387488411377,0.070457477495580359,1.2815427916387852,0.069350830767313257,0.51108914782780257,0.0011954222703344727,0.47691265601336746,0.031271462509136302,0.0026422147709370693,0.045847770550146077,0.049508128440395149
lognormal:0.1,feasible,True,classical,False,17.102847845245428,17.13146204605056,37.862324653105084,-0.0016702719667601729,-0.548288489892212,0.15748711557939532,0.00040748289990566455,1.506987601807804e-15,1.109630421931044,0.040674460919634475,0.0024850404844805785,0.04270699576062489,0.56694147704284814,1.2405264105412142,0.10539483213270887,0.20647897067333904,0.064902149918159041,1.3484072110153955,0.060304474802851317,0.5095997080497664,0.001139092515585672,0.55487612328012659,0.034504234050739248,0.0029369613494826998,0.050300676521942915,0.051675708543700953
m_sweep,feasible,True,frac_only,False,18.13963451258291,18.109367738756927,39.79593619827942,0.0016713324431092413,-0.5441837472498718,0.1566705349256008,-0.00040909775388886516,1.4656172911028927e-15,0.9587052253969783,0.0421160294392234,0.0033293739853064714,0.05223640230091422,0.50698589083034118,1.0947936276273662,0.11526189975115829,0.16874969590660308,0.072447755494716437,1.402929633342441,0.070892120878207496,0.50905593901089918,0.00128939775555002,0.491810130668763,0.033093320192815551,0.0030341594556336326,0.04814470902950993,0.050601165989330114
lognormal:0.02,feasible,True,frac_only,False,17.899880649077662,17.869982130834597,39.32262639520494,0.0016731140537333822,-0.5447943769274679,0.1566706598438976,-0.00040897283559204745,1.475648541790705e-15,0.9638190061247037,0.046191256361544177,0.003604741698847988,0.04764914438392616,0.49922201252710435,1.1203702035350336,0.11297600039484398,0.19789250190267235,0.07181888434989811,1.3723594468299969,0.068949406303482993,0.50270694151088002,0.0012249408213929069,0.50263297703293963,0.03224528993444023,0.0030351271329287512,0.049874021714225614,0.051577925709583389
m_sweep,feasible,True,frac_only,False,17.884748101651784,17.854844481030835,39.29119824929631,0.0016748183190684607,-0.5448154065402652,0.15667026135414686,-0.00040937132534279996,1.4759588549295323e-15,1.0006990339806767,0.03814920722631781,0.0019103857652562042,0.04814074908982565,0.49708191437284605,1.103800803411898,0.1087116493206433,0.21927837270267547,0.069443712007260266,1.3863620233864877,0.068896895862407131,0.51225481597584366,0.0012654717872733238,0.50899828778751377,0.033516795165761025,0.0029975268491233085,0.051097464163865139,0.050216716881521239
lognormal:0.02,feasible,True,frac_only,False,18.383439177006736,18.352699186249218,40.27956808208392,0.0016749574787642274,-0.5436038653755186,0.15666912895672924,-0.0004105037227604136,1.4560937800466876e-15,0.9955291326678902,0.03856965906602651,0.0029112174374918017,0.048451819113929435,0.49357585927718517,1.1292432859011474,0.1108180468253674,0.19819944460657626,0.071908232828115703,1.4607641276944932,0.070372211618145233,0.48589211911419189,0.0012928354639845728,0.49021919848943618,0.032636183224450513,0.0030641790325196894,0.05036033847104935,0.050313664706993881
lognormal:0.02,feasible,True,frac_only,False,18.01699473963566,17.986852388861394,39.55472360151372,0.001675799084943419,-0.5445045977025569,0.15666974028973746,-0.00040989238975219777,1.4709602205567576e-15,1.038968257388441,0.034393871614904044,0.001005966725619336,0.050800499437571506,0.5195566137265013,1.1094898543052107,0.10816352577424536,0.19452913072738903,0.067882087304459965,1.3820940053077455,0.072657780588539181,0.4968269168519463,0.0012585773646519277,0.50900839100201767,0.033276151138548919,0.0030299674275724386,0.049155135926684329,0.048999636611404093
lognormal:0.02,feasible,True,frac_only,False,18.126726883043393,18.09640053173141,39.769897832525864,0.0016758222862500727,-0.544209870506169,0.15666946240639623,-0.00041017027309342424,1.4660707595549788e-15,1.0008328902327666,0.03906588317221594,0.0027695242259880974,0.04821416965334883,0.49983559681532969,1.1294313374544644,0.1095791122163058,0.19549975517152332,0.071116798708437928,1.4144798196603303,0.070728479153177634,0.49288280962369774,0.0012228660625073974,0.48267197475263313,0.032934389261786025,0.0029274095034627725,0.049945593873218196,0.04961401872072152
m_sweep,feasible,True,classical,False,18.23792762443892,18.268542920826135,40.111198425961916,-0.001675847741108738,-0.5453158135351437,0.1574912639313295,0.00041163125183985017,1.458618284354706e-15,0.9699920768682466,0.03885690065263861,0.003294746975689092,0.050884388781921926,0.5014778101660381,1.1062460463347787,0.11096270050773226,0.16208129919866376,0.07231448858449771,1.4246840090263662,0.070762834072199798,0.494930913176304,0.0013072203818642063,0.48952414590961768,0.032572209354802109,0.0029890464698606222,0.049188612580448765,0.049609579474163036
lognormal:0.1,feasible,True,classical,False,19.18985874915367,19.222074229422784,42.02287817794929,-0.0016759627439062452,-0.543347348368366,0.15749300108599762,0.00041336840650796347,1.425715958070371e-15,1.055645690603404,0.03845336492138199,0.003525132712047231,0.04854277266015144,0.50856069569866469,1.222990286141151,0.11237128196967758,0.1579477630492423,0.075308344051819423,1.6817634045592746,0.064717200286376619,0.46103069868934754,0.0011935609506501985,0.41378780749530264,0.034786287376525497,0.002969159587860112,0.042571635190959467,0.050941152452093214
lognormal:0.02,feasible,True,classical,False,17.901908879507815,17.93196926052151,39.44458972574734,-0.0016763569341976536,-0.546150460583384,0.157490625416965,0.00041099273747535747,1.472422752291676e-15,0.9968384450824495,0.03777584050634927,0.0029009832248929127,0.04758421952955898,0.51085493199876364,1.1265442719235357,0.11083676623587249,0.20598013536068299,0.069118332877439542,1.4074262928323222,0.068442373340369136,0.50675238757421004,0.0012559796411695811,0.49803185054553706,0.032802834917067494,0.0029052486700189696,0.050660921036240571,0.049813085456650738
m_sweep,feasible,True,classical,False,18.072198827586647,18.102551924820485,39.782264736920226,-0.0016767302952586105,-0.5457222220228551,0.15749111132525062,0.0004114786457609654,1.4653580160099798e-15,0.9785261946808209,0.040566148600021466,0.002798001342443722,0.04895684527998878,0.48227494351525263,1.1072335490748755,0.10933795976672978,0.19465947775588777,0.069863454772175967,1.4245660327222209,0.070124660850216,0.50079559565007814,0.001281849097805795,0.49329391177529019,0.032024541915629569,0.0030495641392364703,0.049678093985975572,0.050238956577631583
m_sweep,feasible,True,classical,False,17.887073785652913,17.917133834417623,39.41472579557684,-0.0016777264177693096,-0.5461829703338894,0.15749093297640493,0.0004113002969152735,1.4729306630490485e-15,1.0104005957204825,0.040184598004994326,0.0023338742202700107,0.05075604172912607,0.50703936607481359,1.1248500504780963,0.10833513276045084,0.16036758756203925,0.071755277026912173,1.4101865031433785,0.072393008457547453,0.49426942607951846,0.0012042628395297404,0.49053423315757655,0.033654926689851435,0.0030262267385113267,0.050054720663507725,0.049992575471646268
lognormal:0.02,feasible,True,frac_only,False,18.166040736806018,18.13559561798388,39.848388746671176,0.0016787493205872028,-0.5441210721895611,0.15666866866924756,-0.0004109640102420986,1.4646568609630816e-15,1.0091951726744275,0.03978849506375571,0.0017384836980348234,0.04947447893671549,0.48605957826445539,1.1096161614633071,0.10684698588200146,0.19518522407892791,0.073119410900221143,1.3545377773041993,0.070604261827566767,0.49403081948871741,0.0012716261317438271,0.49749480081069036,0.034376358828238945,0.0030493419110847486,0.049167447781808725,0.049780768457391184
lognormal:0.02,feasible,True,classical,False,17.86695810928598,17.89703779269064,39.374862079063014,-0.0016807073747669987,-0.5462343950968029,0.157491618427134,0.00041198574764433893,1.473749015931045e-15,0.9988457790442828,0.037386377405169785,0.0019714218517689636,0.04911154280814926,0.50308396087931151,1.1023570058814087,0.10832249600177923,0.19975793136267475,0.070572669902607965,1.4066912006765295,0.068797630170847834,0.50420753839802379,0.0012605186851576287,0.50567830062499697,0.033531923538193099,0.0029719759748335307,0.050142555973820502,0.050618367502509448
lognormal:0.1,feasible,True,classical,False,18.68593227145664,18.717410847660222,41.01164236843037,-0.001681780480205508,-0.5443749337422158,0.15749355454877012,0.0004139218692804647,1.4430508416272494e-15,0.9579052055158854,0.03880193622624182,0.0010877900630803625,0.056316943113021156,0.51671341014743044,1.0338454517553635,0.12445182519572126,0.22959244055566086,0.073753796715670811,1.5197695190326199,0.082974634602102429,0.48515782262444412,0.0012654334071305524,0.45157656940700036,0.032011483899497852,0.0032477201258273003,0.056034390955779223,0.044472709876993782
m_sweep,feasible,True,classical,False,18.215420454036522,18.246117760332197,40.06807589532564,-0.0016824020703413156,-0.5453881912966642,0.15749281062715936,0.0004131779476697073,1.4598129527402693e-15,1.0013901088962167,0.036410186570260225,0.0015207941586790408,0.048435220702212026,0.50284165770052125,1.0945429397032411,0.10782830538096223,0.21723338135886217,0.07174105069910805,1.4280812477060858,0.069152647151288868,0.49842937610987847,0.0012906654426850664,0.48458437081842665,0.033884974842103732,0.0029900893541547351,0.049914950460053065,0.049818681519783942
lognormal:0.02,feasible,True,classical,False,17.99017443521189,18.02050343864997,39.619811861823024,-0.0016830275325733224,-0.5459298368716659,0.15749247011123146,0.0004128374317418082,1.4687397070842765e-15,1.004117568415421,0.043684110593435764,0.0028658947280272846,0.04680859536656619,0.50202735482044603,1.1417874278604048,0.10938691214891724,0.20371953245229105,0.071287228982886239,1.3590575203520077,0.069717473456182774,0.49180976347091832,0.0012341175685608552,0.49330871552006572,0.032811346498207022,0.0030443273130925557,0.050200557999425258,0.049621460998053396
lognormal:0.02,feasible,True,frac_only,False,18.05491042516061,18.024522342911812,39.6272045788289,0.0016859299608984468,-0.5443809217164269,0.15666715233037487,-0.0004124803491147855,1.468946950871085e-15,1.0355872463464861,0.03410023751304366,0.0015949261708216999,0.049955854693180195,0.49406571422248358,1.1240574845120592,0.10809902544200074,0.20080286529554281,0.070141883545486436,1.4115298777686733,0.06975313265542285,0.49248153711725706,0.0012308722347709868,0.49415924185760385,0.033992109010540422,0.0028970193659919232,0.048959585732829769,0.048672904204516518
lognormal:0.02,feasible,True,frac_only,False,18.238005975400014,18.207291112442466,39.98983219799805,0.0016869540212141043,-0.543933920875191,0.15666649439713964,-0.0004131382823500118,1.4616130911002114e-15,1.0019285241289124,0.03844644390506315,0.0017952478809882915,0.04913217302356647,0.51101391912741156,1.102990902312518,0.10838124966682017,0.19806772802651529,0.0705687124483029,1.4277652011106441,0.071002917328558304,0.50145918448858884,0.0012890359745342304,0.48750906998053117,0.033448853344629152,0.0030830125029358631,0.048879764684948895,0.05112637491212621
lognormal:0.02,feasible,True,frac_only,False,17.980178088012067,17.949882889071347,39.47990993768619,0.001687765827105503,-0.5445739841759669,0.15666688348460767,-0.00041274919488198947,1.4721367431288226e-15,0.993335071886861,0.039041224634368474,0.0028317493107058375,0.04810735103705105,0.49850520763675754,1.1233909833162223,0.1104347186780443,0.20218895490089347,0.070252632858478797,1.4257614594498265,0.070335036916343074,0.51032251398321016,0.0012292082807340884,0.485792713150629,0.033400648541816888,0.0029330748071206732,0.051554038771288224,0.050065369349974798
lognormal:0.02,feasible,True,classical,False,18.102777868891916,18.133398032620203,39.844135386589606,-0.0016886059454055413,-0.545660165711996,0.15749409035175743,0.0004144576722677762,1.4642628128416712e-15,0.9910019190814658,0.04252371458528915,0.001926877375841888,0.0486128855812601,0.49843905003723404,1.1003404906808769,0.10770301217325459,0.19999897992106119,0.07180513797292512,1.3650324229541269,0.072220594782699959,0.50392942047427247,0.0012587961330785726,0.47907838861027408,0.033640757820283092,0.0030760868674495657,0.048895316012384872,0.050880850061862583
lognormal:0.02,feasible,True,classical,False,17.99730065606361,18.027770646030593,39.63487057411729,-0.0016901696036215608,-0.5459225577031059,0.1574942329428899,0.00041460026340023326,1.4685855891821268e-15,0.9916927915758177,0.03724913042156131,0.001900485993189815,0.05169621087909722,0.48246762124235398,1.0868157453104257,0.11206499376560729,0.20805876386264543,0.069831301713269775,1.3748101429174711,0.07151921435449804,0.499256671060132,0.0012843912537046297,0.50598964763719612,0.032677899894547981,0.0030031137075017468,0.04725752435335645,0.050504165741430719
lognormal:0.02,feasible,True,frac_only,False,17.968675864584707,17.93834104915562,39.45669544921693,0.0016910602460931123,-0.5445975477669831,0.1566661014684516,-0.0004135312110380429,1.4725355235193423e-15,1.0065267508989015,0.03733128766325293,0.0010978114294507098,0.049944914918884004,0.5035841973832017,1.086643429093116,0.10640732027430658,0.19902906879783169,0.070868258948262083,1.4114194644425142,0.07323103968201243,0.49675868514506571,0.0012400552088935599,0.50424887152376596,0.033402638751925444,0.0030852940957381537,0.052266105238939736,0.049997145957374346
lognormal:0.02,feasible,True,frac_only,False,17.957124268188785,17.926785370538493,39.433805092729486,0.0016923780266902,-0.544626134202312,0.15666580669857777,-0.00041382598091188605,1.4730119555288386e-15,0.9741305831910972,0.03909889327832691,0.0012954365615799074,0.05151780103995326,0.51467007183882996,1.0591330970733257,0.11049326741118801,0.19822298493667512,0.07224104217001566,1.3872045315200527,0.067885841155892829,0.5048292448563636,0.0012605024375661271,0.50577405887367233,0.033512825694309516,0.0029826623168884639,0.049238769679846306,0.048735893989302802
m_sweep,feasible,True,frac_only,False,17.88166702823312,17.85145274208578,39.284893481543904,0.001692539345893751,-0.5448207836777271,0.15666594879764117,-0.00041368388184848115,1.4761924926336697e-15,1.0054107095566784,0.03751288087385379,0.0018623510911991053,0.05073055556230503,0.51738647914937885,1.1022121406876082,0.11009641033212671,0.18722091129401508,0.06938769298982729,1.3919294820057382,0.072234742222819864,0.50652635326741324,0.0012511509944606296,0.51007959832108296,0.03327876239309193,0.0030409274686894038,0.051277714798024024,0.049501394542607165
boundary,feasible,True,classical,False,18.077743609050405,18.108393411550217,39.79771085715931,-0.0016925743661093673,-0.5457592102738151,0.15749497061839812,0.0004153379389084666,1.465965458083954e-15,0.9852183474379561,0.03666308579606244,0.000348560636919733,0.050549328860270484,0.53129350652359331,1.0446286414804555,0.10403304496253972,0.18731273571804036,0.070773126414063914,1.4867488031623286,0.067845487397165907,0.49830134748376625,0.0013014488661998635,0.50894331157026007,0.032788605604428353,0.0031555001048817971,0.052717754033000067,0.048153146461945948
m_sweep,feasible,True,frac_only,False,17.849357862944363,17.81919519451593,39.22102770913405,0.0016927065503897776,-0.5449033616529255,0.156665985072179,-0.0004136476073106632,1.4775360699506077e-15,0.9744460197992783,0.04201001114535689,0.0027928581255047906,0.0477380257735165,0.50595799836178779,1.1063713178950636,0.10690518943236049,0.18177297832455708,0.069362133261088338,1.4006009351363948,0.069074732297201555,0.51853519035742268,0.0012379892827852168,0.49698228082927032,0.032721170687494881,0.0029892390419913191,0.050786176513803738,0.051037088445922009
boundary,feasible,True,classical,False,18.137967012161937,18.16874721898342,39.914576149971865,-0.0016941292897356686,-0.5455803678332503,0.1574955230581514,0.00041589037866174294,1.4629097915546064e-15,0.9385672328351653,0.03823096615760938,0.0003747535065980484,0.051933414831052946,0.49546029641758765,1.0013656592663163,0.10668804105556672,0.20872320529415253,0.07547727019750948,1.3866308932378786,0.068592020442148516,0.50016702063006135,0.0012480733686132696,0.47517082769202212,0.033527397495483474,0.0028526617630211014,0.049148000495525257,0.04722523960108465
lognormal:0.02,feasible,True,classical,False,17.84608769560732,17.87638809607259,39.334020299287985,-0.001694995672639532,-0.5462938301292746,0.15749507586580314,0.00041544318631348,1.47461562097391e-15,0.9793285039904354,0.04072967487881582,0.003011446542267183,0.0483634480140576,0.48630270711008994,1.1137849668009179,0.11015910471685904,0.19971720369956369,0.071199713402208764,1.3860053987487784,0.072395036409778943,0.50519530191955631,0.0012407540700036239,0.49934493956507148,0.032922471157775343,0.0029994957364010626,0.051209026593370149,0.052144083390510368
m_sweep,feasible,True,frac_only,False,17.87674715389355,17.846492273301564,39.27471982452769,0.001695284436216582,-0.5448281430456129,0.15666528614708763,-0.00041434653240202124,1.4763219994915422e-15,1.0198295434859952,0.04041000744889502,0.002585201979177987,0.04949633554056557,0.49670713712394865,1.1405395302586074,0.10701021782727492,0.16696517909790412,0.069527304382890481,1.3769156598196748,0.071033451668933739,0.50076623768441575,0.0012326807694167047,0.50834721998221655,0.033303413640666073,0.0030609229427645888,0.049994569659678641,0.049985526403302283
lognormal:0.02,feasible,True,frac_only,False,17.937210531447327,17.90684852510087,39.39408208531357,0.0016955527547963811,-0.5446724588581171,0.15666507542213504,-0.0004145572573546197,1.473784227812291e-15,0.9971904464815446,0.03973624861391696,0.0020413811756760172,0.04993652654541123,0.49119682284880328,1.1026029399825577,0.10889806408564975,0.19597621780325428,0.069280424596310619,1.3968057698366221,0.071092868962182018,0.50659450126711236,0.0012236594289584829,0.49126186112617426,0.032854628543234211,0.0029930786031091526,0.050299635656917176,0.048560675424592442
m_sweep,feasible,True,frac_only,False,17.9548870455332,17.924492073492264,39.429026902426344,0.0016957229201426394,-0.544627690407741,0.15666499231989905,-0.0004146403595906012,1.4730553917199717e-15,0.9908197408459858,0.040985173063126115,0.0023545406840252453,0.05111007995313315,0.49759843498969697,1.1045270174439321,0.1110116674614931,0.18200067798565825,0.07056821412196658,1.4091789136117649,0.071048364652462934,0.50427504926181188,0.0012668909188065522,0.50877820839933208,0.033044349323871562,0.0031314312884465258,0.049956292470162679,0.050532857505086771
lognormal:0.02,feasible,True,frac_only,False,18.07566740782075,18.045065426792224,39.66859064698543,0.0016958642323949835,-0.5443330072228219,0.1566646861079688,-0.0004149465715208578,1.4682578959857063e-15,1.0153621781531892,0.03416695656027008,0.0013923675117911679,0.05069390986517687,0.51155676606391576,1.0980081202864254,0.10999309247424664,0.20393379299187694,0.070874938137093169,1.4206332109142519,0.071980563844617401,0.48437668682046187,0.0012546242536998567,0.51081627865496015,0.033020255177654528,0.0029974668338167945,0.050840796621639699,0.049235909701518969
lognormal:0.02,feasible,True,frac_only,False,18.055968081613425,18.025387170668083,39.62908833865582,0.0016965466902760795,-0.5443758905752848,0.15666455837594429,-0.0004150743035453708,1.4689504073817873e-15,0.9927235293459648,0.037408917259938036,0.0021199046867492605,0.049775361766021944,0.50812320686049239,1.0995299693942513,0.10999244958829101,0.19584249238615903,0.071052371167503722,1.4222226485617602,0.069211807069116282,0.49712218945192865,0.0012422738318820694,0.49427794967830219,0.033062409182514484,0.0029291754723095751,0.049602112307892354,0.049300665287819206
m_sweep,feasible,True,frac_only,False,18.10912308652962,18.078444148982083,39.734566202167,0.0016969899231769059,-0.5442476207141276,0.1566643324071766,-0.0004153002723130683,1.4668600446292588e-15,1.0187133391383103,0.036615295743542,0.0009790686099822778,0.04882955059126657,0.50952811122120378,1.0950314754865054,0.10877268999663493,0.23051209153186764,0.068821761840647255,1.4196916005689186,0.069283311726741695,0.50460281344030156,0.0012797619620763894,0.49593049107121157,0.033502478953437727,0.0030603395217642187,0.049356776282206472,0.04965767113920902
lognormal:0.02,feasible,True,frac_only,False,17.992520366537367,17.962024117397313,39.503783831695706,0.0016978180711002544,-0.5445367855597383,0.1566643977979636,-0.0004152348815260609,1.4715996791365402e-15,0.9780757776074,0.038245255502715146,0.0024134671421149542,0.05088719013410173,0.50252134405927507,1.091769219280659,0.11222998939648941,0.19181996793216549,0.070755148233244455,1.4503454937990881,0.068646044509845447,0.49986126888799665,0.0012572597357993816,0.5054838529550032,0.032505978589336543,0.0029911420441699303,0.050220452001189492,0.049485226310912102
lognormal:0.1,feasible,True,frac_only,False,17.848079935085575,17.817808745141445,39.228044333942805,0.0016989288849778017,-0.5450173405753448,0.15666459391525023,-0.0004150387642394282,1.4797392714502344e-15,1.1301751149787715,0.023654163785847997,0.0010579023300585958,0.060979677866816864,0.44853234356083266,1.1812677878232345,0.12398671126949572,0.19224575194255628,0.069700065248172488,1.4532179714656088,0.073022146846909386,0.52405361429387365,0.0012721224452092277,0.52380583624669375,0.039878456516830037,0.0029490654500583325,0.056045730455839105,0.042551129340588661
lognormal:0.02,feasible,True,classical,False,17.96325304196363,17.99384216848444,39.56752903123122,-0.0016999774830963599,-0.5460102391588573,0.15749656463221728,0.0004169319527276283,1.4699506055446842e-15,1.0146848931138095,0.041209986108510205,0.0008927815554313228,0.04857728007496282,0.50797588800077131,1.0967742283577195,0.10569927127964812,0.20855003075444289,0.070969900600840713,1.4154761384890446,0.067854377455852447,0.49988183794065388,0.0012346346680395998,0.48954752314940347,0.033938641045343387,0.0030971233512492014,0.048491006987909098,0.05045664936859591
lognormal:0.02,feasible,True,frac_only,False,18.170539672475034,18.139670538318903,39.856027043587915,0.0017017472335520978,-0.5440955604379958,0.15666303154746863,-0.00041660113202102167,1.4643993623668853e-15,1.0235841527646814,0.03778159635880207,0.0020703014759531958,0.0489612357372231,0.50083679960542915,1.1330104874913174,0.10929795057555496,0.19959392608996396,0.073439655446962279,1.415803357810737,0.070195094739112104,0.4905080053807499,0.0012550686556822156,0.49339207062410129,0.034776798571359659,0.003025431921298749,0.051617223593499809,0.04923074623331801
m_sweep,feasible,True,classical,False,17.91866542175916,17.94921976134548,39.478463527501155,-0.0017022656133565128,-0.5461154305238649,0.15749703029384743,0.0004173976143577729,1.4716414097193577e-15,0.9438431240652373,0.0428581342588497,0.0029362854293432153,0.05171577402331199,0.49401508956215751,1.0709733392381098,0.11340404056693923,0.18184050367886267,0.071782516642514907,1.3818932362389127,0.071051759829314637,0.5149557100776524,0.0012788238239028649,0.49639991683799717,0.03256050405756087,0.0030318992256635037,0.049462159941925349,0.05029095595862787
lognormal:0.1,feasible,True,classical,False,18.58817977068852,18.619913588773805,40.833608529589405,-0.0017042945948159138,-0.5447823388614088,0.1574987187211243,0.00041908604163465313,1.4502319358334828e-15,0.9618347472939112,0.0347715908702038,0.003866484203796985,0.03975710325954785,0.58909670911021106,1.1336634329889042,0.10910681297743771,0.23036802800782891,0.06819944877430438,1.4038778681418909,0.070098103780841442,0.61668718731350647,0.001472856819894287,0.44711765755595095,0.038240589913607202,0.0028551536792168824,0.055820263541608031,0.057793427286920752
m_sweep,feasible,True,classical,False,17.97791815414544,18.008616306947154,39.59586323627616,-0.0017046369514727155,-0.5459647376073675,0.15749775510560138,0.00041812242611172223,1.4691371833203867e-15,1.0126844249914366,0.039250076745293724,0.0015344945845385829,0.047279548472776003,0.49333782856817188,1.1098332649950371,0.10834636520438515,0.23625058759668141,0.07045096139666443,1.3843817870541739,0.072501003615098439,0.50508803788149603,0.0012619973936038582,0.49191001913410048,0.033917821296230805,0.0030896395499570516,0.051113937145708312,0.051757109025762596
