beta12,beta13,beta23,k,one_minus_alpha,T1,C_beta,T_alpha,rate_(T-T1)/(1-alpha),rel_err_vs_C,D_estimate
2.278519288572753,0.20499547502999857,1.7705833296674334,7,1e-7,10.8430154587816271610135697111,82.7215709281079468083215014895,10.84302373094296121826309566908847566739,82.7216133405724952595800522711,5.1271348e-7,424.12464548451258551
2.278519288572753,0.20499547502999857,1.7705833296674334,8,1e-8,10.8430154587816271610135697111,82.7215709281079468083215014895,10.84301628599737885453946420617720136035,82.7215751693525894495093952804,5.1271326e-8,424.12446426411878938
2.278519288572753,0.20499547502999857,1.7705833296674334,9,1e-9,10.8430154587816271610135697111,82.7215709281079468083215014895,10.84301554150319851324596266149158679793,82.7215713522323929504083382419,5.1271324e-9,424.12444614208683675
2.278519288572753,0.20499547502999857,1.7705833296674334,10,1e-10,10.8430154587816271610135697111,82.7215709281079468083215014895,10.84301546705378425806560883521423586262,82.7215709705203912413098730655,5.1271324e-10,424.12444432988371576
7.288790821668638,0.35195235287932963,0.27448840346636055,2,1e-2,14.5690935665254162513253276436,119.077343135552556353029137443,15.81646412322550129804230906078035614445,124.73705567000850467169814172,0.047529718,565.97125344559483187
7.288790821668638,0.35195235287932963,0.27448840346636055,3,1e-3,14.5690935665254162513253276436,119.077343135552556353029137443,14.68870795639254048196497474292796101847,119.614389867124230639647099352,0.0045100665,537.04673157167428662
7.288790821668638,0.35195235287932963,0.27448840346636055,4,1e-4,14.5690935665254162513253276436,119.077343135552556353029137443,14.58100664309030673646503686791700871443,119.130765648904851397092243415,0.0004486371,534.22513352295044063
7.288790821668638,0.35195235287932963,0.27448840346636055,5,1e-5,14.5690935665254162513253276436,119.077343135552556353029137443,14.57028439335113287453557853841298426808,119.082682571662321025089483746,4.4840068e-5,533.94361097646720603
7.288790821668638,0.35195235287932963,0.27448840346636055,6,1e-6,14.5690935665254162513253276436,119.077343135552556353029137443,14.56921264440246726890337463865542808379,119.077877051017578046995079903,4.4837704e-6,533.91546502169396594
7.288790821668638,0.35195235287932963,0.27448840346636055,7,1e-7,14.5690935665254162513253276436,119.077343135552556353029137443,14.56910547426506893308585437154552594923,119.077396526817605267279700007,4.4837468e-7,533.91265048914250563
7.288790821668638,0.35195235287932963,0.27448840346636055,8,1e-8,14.5690935665254162513253276436,119.077343135552556353029137443,14.56909475729890099808779482552143222545,119.077348474676246718194590699,4.4837444e-8,533.91236903651654533
7.288790821668638,0.35195235287932963,0.27448840346636055,9,1e-9,14.5690935665254162513253276436,119.077343135552556353029137443,14.56909368560275992079022488786490376225,119.077343669464897244289378523,4.4837442e-9,533.91234089126024108
7.288790821668638,0.35195235287932963,0.27448840346636055,10,1e-10,14.5690935665254162513253276436,119.077343135552556353029137443,14.56909357843315057021970665964578571891,119.077343188943790160702604801,4.4837441e-10,533.91233807673467357
0.31377520490957217,0.08776987374537337,14.929555687612492,2,1e-2,22.2811805538797104989119900885,215.718840293314830152469290553,24.46750282632796630896064440056994066652,218.632227244825581004865431208,0.013505482,291.33869515107508524
0.31377520490957217,0.08776987374537337,14.929555687612492,3,1e-3,22.2811805538797104989119900885,215.718840293314830152469290553,22.49702715268394693019522123365876933246,215.846598804236431283231145167,0.00059224549,127.75851092160113076
0.31377520490957217,0.08776987374537337,14.929555687612492,4,1e-4,22.2811805538797104989119900885,215.718840293314830152469290553,22.30275352333389115722296680880411375155,215.729694541806583109767203119,5.0316646e-5,108.54248491752957298
0.31377520490957217,0.08776987374537337,14.929555687612492,5,1e-5,22.2811805538797104989119900885,215.718840293314830152469290553,22.28333775294110480049481587367159810636,215.719906139430158282578517934,4.9409042e-6,106.58461153281301092
0.31377520490957217,0.08776987374537337,14.929555687612492,6,1e-6,22.2811805538797104989119900885,215.718840293314830152469290553,22.28139627282639226555295298085236816026,215.718946681766640962892360111,4.9318109e-7,106.38845181081042307
0.31377520490957217,0.08776987374537337,14.929555687612492,7,1e-7,22.2811805538797104989119900885,215.718840293314830152469290553,22.28120212576480351871605381542904061221,215.718850930198040637269367836,4.9309014e-8,106.36883210484800077
0.31377520490957217,0.08776987374537337,14.929555687612492,8,1e-8,22.2811805538797104989119900885,215.718840293314830152469290553,22.28118271106812406874730130360358937208,215.718841356983531121511133235,4.9308104e-9,106.36687009690418427
0.31377520490957217,0.08776987374537337,14.929555687612492,9,1e-9,22.2811805538797104989119900885,215.718840293314830152469290553,22.2811807695985508985934941366978644909,215.718840399681504048205607473,4.9308013e-10,106.36667389573631692
0.31377520490957217,0.08776987374537337,14.929555687612492,10,1e-10,22.2811805538797104989119900885,215.718840293314830152469290553,22.2811805754515945293071396464953440264,215.718840303951495580030870085,4.9308004e-11,106.36665427561579532
0.6948644547868603,0.03683523786658334,4.9560287714122175,2,1e-2,10.5737114753915529034075572402,111.365091672146363281324797436,11.70667408034100546037403258832055084299,113.296260494945255696647534808,0.017340881,193.11688227988924153
0.6948644547868603,0.03683523786658334,4.9560287714122175,3,1e-3,10.5737114753915529034075572402,111.365091672146363281324797436,10.6851949389542144353059028629583150827,111.483463562661531898345622717,0.0010629174,118.37189051516861702
0.6948644547868603,0.03683523786658334,4.9560287714122175,4,1e-4,10.5737114753915529034075572402,111.365091672146363281324797436,10.58484908477771036169761336584767403544,111.376093861574582900561256059,9.8793879e-5,110.02189428219619236
0.6948644547868603,0.03683523786658334,4.9560287714122175,5,1e-5,10.5737114753915529034075572402,111.365091672146363281324797436,10.57482513722596224512854138811545721385,111.366183440934172098414787369,9.80351e-6,109.176878780881709
0.6948644547868603,0.03683523786658334,4.9560287714122175,6,1e-6,10.5737114753915529034075572402,111.365091672146363281324797436,10.57382284059231732564294919298572822068,111.365200764422235391952743962,9.7959131e-7,109.09227587211062795
0.6948644547868603,0.03683523786658334,4.9560287714122175,7,1e-7,10.5737114753915529034075572402,111.365091672146363281324797436,10.57372261190181095618955001577233110548,111.36510258052781992775530565,9.7951533e-8,109.08381456646430508
0.6948644547868603,0.03683523786658334,4.9560287714122175,8,1e-8,10.5737114753915529034075572402,111.365091672146363281324797436,10.57371258904248053316803262856970916909,111.365092762976047538832794306,9.7950773e-9,109.08296842575079969
0.6948644547868603,0.03683523786658334,4.9560287714122175,9,1e-9,10.5737114753915529034075572402,111.365091672146363281324797436,10.57371158675664468463680433314452277918,111.365091781229247092902756672,9.7950697e-10,109.08288381157795924
0.6948644547868603,0.03683523786658334,4.9560287714122175,10,1e-10,10.5737114753915529034075572402,111.365091672146363281324797436,10.57371148652806207171302232187584245381,111.365091683054650816340763465,9.795069e-11,109.08287535015966029
13.6283800163416,0.4172601238114002,6.328203435504046,2,1e-2,46.9665201883523970477407480757,295.75361303595928637548218656,50.07244008197217413135573195589516088883,310.591989361977708361498388022,0.050171412,1483.8376326018421986
13.6283800163416,0.4172601238114002,6.328203435504046,3,1e-3,46.9665201883523970477407480757,295.75361303595928637548218656,47.26370036842485602730976253059046313569,297.180180072458979569014454911,0.0048234983,1426.5670364996931935
13.6283800163416,0.4172601238114002,6.328203435504046,4,1e-4,46.9665201883523970477407480757,295.75361303595928637548218656,46.99610976024210552818330272686547647927,295.895718897084804425546511865,0.00048048732,1421.0586112551805006
13.6283800163416,0.4172601238114002,6.328203435504046,5,1e-5,46.9665201883523970477407480757,295.75361303595928637548218656,46.96947786653374357338178044582036477769,295.76781813465256410323701414,4.8030178e-5,1420.5098693277727755
13.6283800163416,0.4172601238114002,6.328203435504046,6,1e-6,46.9665201883523970477407480757,295.75361303595928637548218656,46.96681594338588802308523405475838888015,295.755033490975344485979079425,4.8028323e-6,1420.4550160581104969
13.6283800163416,0.4172601238114002,6.328203435504046,7,1e-7,46.9665201883523970477407480757,295.75361303595928637548218656,46.9665497637279051389787885482496747623,295.753755080912380404725707114,4.8028138e-7,1420.4495309402924352
13.6283800163416,0.4172601238114002,6.328203435504046,8,1e-8,46.9665201883523970477407480757,295.75361303595928637548218656,46.96652314588866945223185489070363969031,295.753627240449110681502467629,4.8028119e-8,1420.4489824306020281
13.6283800163416,0.4172601238114002,6.328203435504046,9,1e-9,46.9665201883523970477407480757,295.75361303595928637548218656,46.96652048410601150414896203081505126426,295.753614456408213955136087865,4.8028117e-9,1420.4489275796539013
13.6283800163416,0.4172601238114002,6.328203435504046,10,1e-10,46.9665201883523970477407480757,295.75361303595928637548218656,46.96652021792775836554116593417277503312,295.753613178004178584938116336,4.8028117e-10,1420.4489220945592978
0.7985072148732865,0.44371627262606067,0.03861837391013342,2,1e-2,3.08433750758925352076635337911,40.0462074591648409016377582811,3.505391631270920449163339092463346175473,42.1054123681666928396985713351,0.051420722,205.92049090018519381
0.7985072148732865,0.44371627262606067,0.03861837391013342,3,1e-3,3.08433750758925352076635337911,40.0462074591648409016377582811,3.124576753869190010242311710111781029283,40.239246279936489475958330999,0.0048204021,193.03882077164857432
0.7985072148732865,0.44371627262606067,0.03861837391013342,4,1e-4,3.08433750758925352076635337911,40.0462074591648409016377582811,3.088344046399151089744732063469939019806,40.0653880989756897837868435715,0.0004789627,191.80639810848882149
0.7985072148732865,0.44371627262606067,0.03861837391013342,5,1e-5,3.08433750758925352076635337911,40.0462074591648409016377582811,3.084737988832220562069181291098578557658,40.0481242967041302827911985791,4.7865645e-5,191.68375392893811534
0.7985072148732865,0.44371627262606067,0.03861837391013342,6,1e-6,3.08433750758925352076635337911,40.0462074591648409016377582811,3.084377553988384181154157141871326500575,40.0463991306603878037627585386,4.7862584e-6,191.671495546902125
0.7985072148732865,0.44371627262606067,0.03861837391013342,7,1e-7,3.08433750758925352076635337911,40.0462074591648409016377582811,3.084341512211916139948134686621303607283,40.0462266261918178130750851566,4.7862278e-7,191.67026976911437327
0.7985072148732865,0.44371627262606067,0.03861837391013342,8,1e-8,3.08433750758925352076635337911,40.0462074591648409016377582811,3.084337908051347279429481589471709489695,40.0462093758663128210358921539,4.7862247e-8,191.67014719193981339
0.7985072148732865,0.44371627262606067,0.03861837391013342,9,1e-9,3.08433750758925352076635337911,40.0462074591648409016377582811,3.084337547635461171601329214978945840422,40.04620765083497583586615789,4.7862244e-9,191.67013493422839961
0.7985072148732865,0.44371627262606067,0.03861837391013342,10,1e-10,3.08433750758925352076635337911,40.0462074591648409016377582811,3.084337511593874268599538806361136965089,40.0462074783318542724834901464,4.7862244e-10,191.67013370845731865
17.189407401549804,2.1395813674731397,0.6650622907107394,2,1e-2,41.2710565133364401494535879474,261.534538534443358892654436372,44.01953686093670166200136724977933793461,274.848034760026151254777930239,0.050905308,1331.3496225582792362
17.189407401549804,2.1395813674731397,0.6650622907107394,3,1e-3,41.2710565133364401494535879474,261.534538534443358892654436372,41.53387097387565584835061883430823725074,262.814460539215698897030886923,0.0048938928,1279.9220047723400044
17.189407401549804,2.1395813674731397,0.6650622907107394,4,1e-4,41.2710565133364401494535879474,261.534538534443358892654436372,41.29722271699472711817202360540040122358,261.662036582869687184356580155,0.00048749985,1274.980484263282917
17.189407401549804,2.1395813674731397,0.6650622907107394,5,1e-5,41.2710565133364401494535879474,261.534538534443358892654436372,41.27367198617061136323169388003219549333,261.547283417121377810593264726,4.8731165e-5,1274.4882678018917939
17.189407401549804,2.1395813674731397,0.6650622907107394,6,1e-6,41.2710565133364401494535879474,261.534538534443358892654436372,41.27131804914941365825008687695296581282,261.535812973508796498929568027,4.8729283e-6,1274.4390654376062751
17.189407401549804,2.1395813674731397,0.6650622907107394,7,1e-7,41.2710565133364401494535879474,261.534538534443358892654436372,41.27108266680303793524341643768435692136,261.534665977857898284902994185,4.8729095e-7,1274.4341453939224856
17.189407401549804,2.1395813674731397,0.6650622907107394,8,1e-8,41.2710565133364401494535879474,261.534538534443358892654436372,41.27105912868195293725251602207735204524,261.534551278779892807469241363,4.8729076e-8,1274.4336533914814805
17.189407401549804,2.1395813674731397,0.6650622907107394,9,1e-9,41.2710565133364401494535879474,261.534538534443358892654436372,41.27105677487097995833055103129602844242,261.534539808876963083911090029,4.8729075e-9,1274.4336041912566537
17.189407401549804,2.1395813674731397,0.6650622907107394,10,1e-10,41.2710565133364401494535879474,261.534538534443358892654436372,41.27105653948989401564225982936272568812,261.534538661886718819777872743,4.8729074e-10,1274.4335992712343637
1.7551057473123084,3.6611103719009184,0.3071704127200371,2,1e-2,14.3825740999568192811187266872,101.738405328256179663296037792,15.45453547617631322890098842208727559483,107.196137621949394778226173484,0.05364476,545.77322936932151149
1.7551057473123084,3.6611103719009184,0.3071704127200371,3,1e-3,14.3825740999568192811187266872,101.738405328256179663296037792,14.48483585390841986886222814672729502606,102.261753951600587743501459478,0.0051440616,523.34862334440808021
1.7551057473123084,3.6611103719009184,0.3071704127200371,4,1e-4,14.3825740999568192811187266872,101.738405328256179663296037792,14.3927531524643933916509485560225999354,101.790525075741105322218687735,0.00051229177,521.19747484925658923
1.7551057473123084,3.6611103719009184,0.3071704127200371,5,1e-5,14.3825740999568192811187266872,101.738405328256179663296037792,14.38359153610842552793577212282705941934,101.743615160624681704543557798,5.1208119e-5,520.98323685020412475
1.7551057473123084,3.6611103719009184,0.3071704127200371,6,1e-6,14.3825740999568192811187266872,101.738405328256179663296037792,14.38267583888310935908229663927885939916,101.73892629007796356995202978,5.1206014e-6,520.96182178390665599
1.7551057473123084,3.6611103719009184,0.3071704127200371,7,1e-7,14.3825740999568192811187266872,101.738405328256179663296037792,14.38258427380256170354033879907632120684,101.738457424224216121118272422,5.1205804e-7,520.95968036457822235
1.7551057473123084,3.6611103719009184,0.3071704127200371,8,1e-8,14.3825740999568192811187266872,101.738405328256179663296037792,14.38257511734092465962714567204519320607,101.738410537850841898479611418,5.1205783e-8,520.95946622351835736
1.7551057473123084,3.6611103719009184,0.3071704127200371,9,1e-9,14.3825740999568192811187266872,101.738405328256179663296037792,14.38257420169522513033435115996621742778,101.738405849215624472717138405,5.120578e-9,520.95944480942110061
1.7551057473123084,3.6611103719009184,0.3071704127200371,10,1e-10,14.3825740999568192811187266872,101.738405328256179663296037792,14.38257411013065981915393908025879742432,101.738405380352123930097184015,5.120578e-10,520.95944266801146224
10.929708375759432,6.764322822349271,0.10211138094318212,2,1e-2,38.7679428892474091303824998562,264.248971212455374961764330338,41.53160610982301687868105176425333147157,276.366322057560774829855190801,0.045855811,1211.7350845105399868
10.929708375759432,6.764322822349271,0.10211138094318212,3,1e-3,38.7679428892474091303824998562,264.248971212455374961764330338,39.03333935514644054390277634463792965684,265.396465899031413520276488398,0.0043424755,1147.4946865760385585
10.929708375759432,6.764322822349271,0.10211138094318212,4,1e-4,38.7679428892474091303824998562,264.248971212455374961764330338,38.79437919715352647802924979530357191149,264.363079061173476467499390634,0.00043181946,1141.0784871810150574
10.929708375759432,6.764322822349271,0.10211138094318212,5,1e-5,38.7679428892474091303824998562,264.248971212455374961764330338,38.77058549300319545981233185068019729458,264.260375578632942983199444003,4.3157656e-5,1140.4366177568021435
10.929708375759432,6.764322822349271,0.10211138094318212,6,1e-6,38.7679428892474091303824998562,264.248971212455374961764330338,38.76820713935899401372300731206102627296,264.250111584883340507455820855,4.3155227e-6,1140.3724279655456915
10.929708375759432,6.764322822349271,0.10211138094318212,7,1e-7,38.7679428892474091303824998562,264.248971212455374961764330338,38.76796931415593403600957178126309295483,264.249085249056270719250229215,4.3154984e-7,1140.366008957574859
10.929708375759432,6.764322822349271,0.10211138094318212,8,1e-8,38.7679428892474091303824998562,264.248971212455374961764330338,38.76794553173723529147295512278014909721,264.248982616109045526653997766,4.315496e-8,1140.3653670564889667
10.929708375759432,6.764322822349271,0.10211138094318212,9,1e-9,38.7679428892474091303824998562,264.248971212455374961764330338,38.76794315349638148320317768438199084555,264.248972352820677828141819409,4.3154957e-9,1140.3653028663774891
10.929708375759432,6.764322822349271,0.10211138094318212,10,1e-10,38.7679428892474091303824998562,264.248971212455374961764330338,38.76794291567230626303169031689026759471,264.24897132649190460650096158,4.3154957e-10,1140.3652964473663124
0.018225877485466564,0.24783364473009256,0.5506874938520392,2,1e-2,1.89039233876861941994069403757,32.3129138795371748853800563861,2.228366504096078159153471259061050755015,33.7974165327458739212777221487,0.045941467,148.45026532086990359
0.018225877485466564,0.24783364473009256,0.5506874938520392,3,1e-3,1.89039233876861941994069403757,32.3129138795371748853800563861,1.922837676380892642502234595920692657233,32.4453376122732225615405583463,0.0040981675,132.42373273604767616
0.018225877485466564,0.24783364473009256,0.5506874938520392,4,1e-4,1.89039233876861941994069403757,32.3129138795371748853800563861,1.893624938686038062695685356361915724213,32.3259991741864275499131878755,0.00040495558,130.85294649252664533
0.018225877485466564,0.24783364473009256,0.5506874938520392,5,1e-5,1.89039233876861941994069403757,32.3129138795371748853800563861,1.890715480977061876858926059757464131191,32.3142208442456918232022183098,4.0447132e-5,130.69647085169378222
0.018225877485466564,0.24783364473009256,0.5506874938520392,6,1e-6,1.89039233876861941994069403757,32.3129138795371748853800563861,1.890424651813179786847110081299814325099,32.3130445603669064160437254484,4.0442292e-6,130.68082973153066367
0.018225877485466564,0.24783364473009256,0.5506874938520392,7,1e-7,1.89039233876861941994069403757,32.3129138795371748853800563861,1.890395570061314166315026411974930634422,32.3129269474637433237440056473,4.0441808e-7,130.67926568438363949
0.018225877485466564,0.24783364473009256,0.5506874938520392,8,1e-8,1.89039233876861941994069403757,32.3129138795371748853800563861,1.890392661897771283223370923181096789967,32.3129151863282676885606730885,4.044176e-8,130.67910928031806167
0.018225877485466564,0.24783364473009256,0.5506874938520392,9,1e-9,1.89039233876861941994069403757,32.3129138795371748853800563861,1.890392371081533430156962562872417856497,32.312914010216268525298051952,4.0441755e-9,130.67909363991799557
0.018225877485466564,0.24783364473009256,0.5506874938520392,10,1e-10,1.89039233876861941994069403757,32.3129138795371748853800563861,1.890392341999910809201202446871152081858,32.3129138926050840929678617734,4.0441754e-10,130.67909207587805387
4.966014788930543,4.57213754748674,0.21564506859919877,2,1e-2,23.3394056655363775832306814384,157.964744039925626054118236467,25.00005340584230504912158811016935230366,166.06477403059274658909066718,0.051277455,810.0029990667120535
4.966014788930543,4.57213754748674,0.21564506859919877,3,1e-3,23.3394056655363775832306814384,157.964744039925626054118236467,23.49814743675468672823305981271066410111,158.741771218309145002378374338,0.0049189912,777.02717838351894826
4.966014788930543,4.57213754748674,0.21564506859919877,4,1e-4,23.3394056655363775832306814384,157.964744039925626054118236467,23.35520987848899671480192978385489099906,158.04212952619131571248345482,0.00048989087,773.85486265689658365
4.966014788930543,4.57213754748674,0.21564506859919877,5,1e-5,23.3394056655363775832306814384,157.964744039925626054118236467,23.34098539033065997957230663084378825841,157.972479428239634162519247089,4.8969081e-5,773.5388314008108401
4.966014788930543,4.57213754748674,0.21564506859919877,6,1e-6,23.3394056655363775832306814384,157.964744039925626054118236467,23.33956363105392474908449396388674922022,157.965517547165853812525513855,4.8967081e-6,773.50724022775840728
4.966014788930543,4.57213754748674,0.21564506859919877,7,1e-7,23.3394056655363775832306814384,157.964744039925626054118236467,23.3394214620185166166055861330205561244,157.964821390333749046946476622,4.8966881e-7,773.5040812299282824
4.966014788930543,4.57213754748674,0.21564506859919877,8,1e-8,23.3394056655363775832306814384,157.964744039925626054118236467,23.33940724518389533286347511355232573901,157.964751774963279367517943183,4.8966861e-8,773.50376533133997067
4.966014788930543,4.57213754748674,0.21564506859919877,9,1e-9,23.3394056655363775832306814384,157.964744039925626054118236467,23.3394058235011223966600412339842168321,157.964744813429359795611322923,4.8966859e-9,773.50373374149308646
4.966014788930543,4.57213754748674,0.21564506859919877,10,1e-10,23.3394056655363775832306814384,157.964744039925626054118236467,23.33940568133285199495828134960980273129,157.964744117275999112369088217,4.8966859e-10,773.5037305825085175
1.5691979937638776,0.0317630405100052,55.01572832319666,2,1e-2,78.2898828742881212381289566037,674.941235415573686350267726408,84.86180148786876802992831159035332446599,657.191861358064679179935498666,0.026297658,-1774.937405750900717
1.5691979937638776,0.0317630405100052,55.01572832319666,3,1e-3,78.2898828742881212381289566037,674.941235415573686350267726408,78.96085661860420436019641594781351255617,670.973744316083122067459344121,0.0058782763,-3967.4910994905642828
1.5691979937638776,0.0317630405100052,55.01572832319666,4,1e-4,78.2898828742881212381289566037,674.941235415573686350267726408,78.35733397274028855652751478246702793402,674.510984521673183985581787742,0.00063746423,-4302.5089390050236469
1.5691979937638776,0.0317630405100052,55.01572832319666,5,1e-5,78.2898828742881212381289566037,674.941235415573686350267726408,78.29663185286281220052852862986861392721,674.897857469096239957202617581,6.426922e-5,-4337.7946477446393065
1.5691979937638776,0.0317630405100052,55.01572832319666,6,1e-6,78.2898828742881212381289566037,674.941235415573686350267726408,78.29055781118219483587049561841277925009,674.936894073597741539014719974,6.4321777e-6,-4341.341975944811253
1.5691979937638776,0.0317630405100052,55.01572832319666,7,1e-7,78.2898828742881212381289566037,674.941235415573686350267726408,78.28995036836824582652464826607923614752,674.940801245883956916623864312,6.4327036e-7,-4341.6968972943364386
1.5691979937638776,0.0317630405100052,55.01572832319666,8,1e-8,78.2898828742881212381289566037,674.941235415573686350267726408,78.28988962370004122062668855195287618034,674.941191998249773194826007128,6.4327562e-8,-4341.7323913155441719
1.5691979937638776,0.0317630405100052,55.01572832319666,9,1e-9,78.2898828742881212381289566037,674.941235415573686350267726408,78.28988354922935231196670221743207337696,674.941231073837745613739268477,6.4327614e-9,-4341.7359407365284579
1.5691979937638776,0.0317630405100052,55.01572832319666,10,1e-10,78.2898828742881212381289566037,674.941235415573686350267726408,78.28988294178224473626896228193142231411,674.941234981400056782386174146,6.4327619e-10,-4341.7362956788155226
3.1388957355569347,6.708081150824015,0.2716224979029599,2,1e-2,23.8423551327796811621834807059,159.448898774005851515840623325,25.51943550411254994211088146908288277205,167.708037133286877992740076319,0.051798027,825.91383592810264769
3.1388957355569347,6.708081150824015,0.2716224979029599,3,1e-3,23.8423551327796811621834807059,159.448898774005851515840623325,24.00259690480818885149953110518874708753,160.2417720285076893160503993,0.0049725853,792.87325450183780021
3.1388957355569347,6.708081150824015,0.2716224979029599,4,1e-4,23.8423551327796811621834807059,159.448898774005851515840623325,23.85830791964224955165164498530037593987,159.527868625683894681642794118,0.00049526746,789.69851678043165802
3.1388957355569347,6.708081150824015,0.2716224979029599,5,1e-5,23.8423551327796811621834807059,159.448898774005851515840623325,23.84394970070564968950954946360231167765,159.456792596852732606875771377,4.9506914e-5,789.38228468810910351
3.1388957355569347,6.708081150824015,0.2716224979029599,6,1e-6,23.8423551327796811621834807059,159.448898774005851515840623325,23.84251458246780584188097678457166779329,159.449688124679697496078683126,4.9504931e-6,789.35067384598023806
3.1388957355569347,6.708081150824015,0.2716224979029599,7,1e-7,23.8423551327796811621834807059,159.448898774005851515840623325,23.84237107767745203789748617861596729909,159.448977708757140054727274256,4.9504733e-7,789.34751288538886651
3.1388957355569347,6.708081150824015,0.2716224979029599,8,1e-8,23.8423551327796811621834807059,159.448898774005851515840623325,23.8423567272687478369616749208842752416,159.448906667477819421499573353,4.9504713e-8,789.347196790565895
3.1388957355569347,6.708081150824015,0.2716224979029599,9,1e-9,23.8423551327796811621834807059,159.448898774005851515840623325,23.8423552922285807255364974028251244933,159.448899563353016696936582784,4.9504711e-9,789.34716518109595946
3.1388957355569347,6.708081150824015,0.2716224979029599,10,1e-10,23.8423551327796811621834807059,159.448898774005851515840623325,23.84235514872457104747753747767409493685,159.448898852940567717855532277,4.9504711e-10,789.34716202014908952
0.3705777015111811,0.18420473557781908,1.4764699658216343,2,1e-2,5.07620065060137096537152054541,48.4699384162853391335000949622,5.589669782852985764107779441495832871283,51.3469132251614798736258896088,0.059355859,287.69748088761407401
0.3705777015111811,0.18420473557781908,1.4764699658216343,3,1e-3,5.07620065060137096537152054541,48.4699384162853391335000949622,5.124945386178204067356088735611253686573,48.744735576833101984568190203,0.0056694349,274.79716054776285107
0.3705777015111811,0.18420473557781908,1.4764699658216343,4,1e-4,5.07620065060137096537152054541,48.4699384162853391335000949622,5.081050380076980802423015939509774519484,48.4972947560983705149539410149,0.00056439807,273.56339813031381454
0.3705777015111811,0.18420473557781908,1.4764699658216343,5,1e-5,5.07620065060137096537152054541,48.4699384162853391335000949622,5.076685377329589964139755465590677005266,48.4726728218998768234920182389,5.6414464e-5,273.44056145376899919
0.3705777015111811,0.18420473557781908,1.4764699658216343,6,1e-6,5.07620065060137096537152054541,48.4699384162853391335000949622,5.076249120813215533870221294544102513593,48.4702118445684987007491358148,5.6411931e-6,273.42828315956724904
0.3705777015111811,0.18420473557781908,1.4764699658216343,7,1e-7,5.07620065060137096537152054541,48.4699384162853391335000949622,5.076205497597946864459272490335186160888,48.4699657589908775194492689843,5.6411678e-7,273.42705538385949174
0.3705777015111811,0.18420473557781908,1.4764699658216343,8,1e-8,5.07620065060137096537152054541,48.4699384162853391335000949622,5.076201135300782470918172562991046020777,48.4699411505546652017582758286,5.6411653e-8,273.42693260682581809
0.3705777015111811,0.18420473557781908,1.4764699658216343,9,1e-9,5.07620065060137096537152054541,48.4699384162853391335000949622,5.076200699071309655083780008036204417331,48.4699386897122594626279166821,5.641165e-9,273.42692032912782172
0.3705777015111811,0.18420473557781908,1.4764699658216343,10,1e-10,5.07620065060137096537152054541,48.4699384162853391335000949622,5.076200655448364809734323649771877989347,48.4699384436280310436359025415,5.641165e-10,273.42691910135807579
0.06888168236569545,0.5631380872260979,1.9676248087242463,2,1e-2,5.83511840298954283913978886011,60.4053598082079195863443392503,6.467917370352188622955981335039864288665,63.2798967362645783816192474932,0.047587448,287.45369280566587953
0.06888168236569545,0.5631380872260979,1.9676248087242463,3,1e-3,5.83511840298954283913978886011,60.4053598082079195863443392503,5.895794330181133144985560480928774628707,60.6759271915903058457716208214,0.004479195,270.56738338238625943
0.06888168236569545,0.5631380872260979,1.9676248087242463,4,1e-4,5.83511840298954283913978886011,60.4053598082079195863443392503,5.841161628269838176733858177781571873184,60.4322528029533759406931767419,0.00044520875,268.92994745456354349
0.06888168236569545,0.5631380872260979,1.9676248087242463,5,1e-5,5.83511840298954283913978886011,60.4053598082079195863443392503,5.835722483464295463937975914714367149276,60.4080474752624798187054606984,4.4493851e-5,268.76670545602323611
0.06888168236569545,0.5631380872260979,1.9676248087242463,6,1e-6,5.83511840298954283913978886011,60.4053598082079195863443392503,5.835178808618101433326685257543471589023,60.405628558594186896397436088,4.4491149e-6,268.7503862673100531
0.06888168236569545,0.5631380872260979,1.9676248087242463,7,1e-7,5.83511840298954283913978886011,60.4053598082079195863443392503,5.835124443528211147475732954156385300981,60.4053866830833594409404900168,4.4490879e-7,268.74875439854596151
0.06888168236569545,0.5631380872260979,1.9676248087242463,8,1e-8,5.83511840298954283913978886011,60.4053598082079195863443392503,5.835119007043167796078105940612825806838,60.4053624956938317080505442182,4.4490852e-8,268.7485912121706205
0.06888168236569545,0.5631380872260979,1.9676248087242463,9,1e-9,5.83511840298954283913978886011,60.4053598082079195863443392503,5.835118463394902916096283339989819948496,60.4053600769564944798824363234,4.4490849e-9,268.74857489353809707
0.06888168236569545,0.5631380872260979,1.9676248087242463,10,1e-10,5.83511840298954283913978886011,60.4053598082079195863443392503,5.835118409030078822648066551358566498544,60.405359835082776912511828734,4.4490849e-10,268.74857326167489484
1.4804788757325593,0.13226550249455293,7.9952503021082695,2,1e-2,19.4306395778077009393880099742,147.097258081366294909837092474,20.96932148207716712423239821400460190305,153.868190426946618484438823979,0.04603031,677.09323455803235746
1.4804788757325593,0.13226550249455293,7.9952503021082695,3,1e-3,19.4306395778077009393880099742,147.097258081366294909837092474,19.57837817465912822174463380367744475107,147.738596851427282356623829461,0.0043599641,641.33877006098744679
1.4804788757325593,0.13226550249455293,7.9952503021082695,4,1e-4,19.4306395778077009393880099742,147.097258081366294909837092474,19.44535568192796975444852334332898229553,147.161041202688150605133691122,0.0004336119,637.83121321855695297
