mech,index,alpha,a11,a12,a13,a21,a22,a23,a31,a32,a33,float_mismatch,hp_dps,theorem_pred_member,gap_kappa_over_T_minus_1,hp_min_margin,hp_margin_independent_start,consistent
M4a,323212,0.6666667666666666,-80.3512861228076,638023659.7309474,9.063438632088795e-06,3.6891308039639985e-08,-0.5015107743267418,-3390550.4367034636,2263726.6421975815,7.224626731013959e-07,-0.7251453098804388,False,40,True,-1.74899584084e-8,9.15772494798e-16,9.15772494798e-16,True
M4a,425883,0.6666667666666666,-0.7506696978468407,31988888.45381735,1.7208445315271413e-07,3.8556048695161265e-07,-39.88656497466563,-541164082.6269991,60091535.97351833,-8.51904679333339e-06,-207.31637345947206,False,40,True,-1.75105491251e-8,9.16850243801e-16,9.16850243801e-16,True
M4d,12451,0.6666667418718992,-69.85792352308914,50008327.94403226,-1.6943273909659145e-05,-7.265210675265259e-06,-0.7093300756782471,-248039411.71744156,13255255.865334438,-2.2178831572343493e-08,-8.421675932650315,False,40,True,-2.33152329448e-8,9.18092860832e-16,9.18092860832e-16,True
M4d,7190,0.6666666867927971,-2.279006325796622,56549483.04486469,-9.757423372521358e-08,3.703293877439704e-07,-19.32138913923065,-338922092.22617364,10310330.14505476,2.6702306393688395e-08,-0.21830600076574458,False,40,False,8.71220915696e-8,-9.18094106817e-16,-8.64234405009e-16,True
M4d,78846,0.6666667092024945,-0.4793708669132841,2.629869523678295e-07,938479.2552565977,-1058057.8144035325,-0.18630577578743873,5.909294390239418e-11,-1.7015416128230002e-07,66273673.246902,-0.33838364422775385,False,40,False,4.12275373796e-8,-9.18207753522e-16,-9.11008851986e-16,True
M4c,42323,0.6666667666666666,-1.8478746412002034,1.60097525911661e-06,472878814.251945,613474.6400727885,-0.5315406983424874,-9.36770473748553e-07,3.5214838910463192e-09,-516328.2273544717,-0.909978552646275,False,40,False,1.7540281216e-8,-9.18406882523e-16,-8.58816493537e-16,True
M4c,67971,0.6666667666666666,-0.0031623875895994817,7.062406168916079e-10,96997.88738807985,497513.10444633046,-0.11110757852890331,1.1646929035208958e-07,-7.438718119320488e-10,-333723.031669523,-0.2735028122198495,False,40,True,-1.75516339491e-8,9.19001517963e-16,9.19001517963e-16,True
M4d,50411,0.6666668497717464,-6.300414533188405,6742699.782238529,4.520718194988588e-07,-1.1925862743805732e-06,-12.84378549048348,-29857694.05359759,1169923983.8118265,0.0004924593360745365,-106.62346871357589,False,40,False,9.58596424765e-9,-9.19042028398e-16,-9.14401702611e-16,True
M4d,64071,0.6666667035950787,-9.24478053689983,68780390.87184855,4.36511340656313e-08,-6.0949615212012e-08,-0.1660365972327947,1417523.1724148125,-333527.2254937653,6.446856339338571e-10,-0.006366125225978869,False,40,False,4.75776660436e-8,-9.19946158987e-16,-8.95976475818e-16,True
M4d,23273,0.66666667799587,-4.692215801863144,34612671.842981786,3.376447583467345e-08,2.01575342327496e-09,-0.02608929284411707,-3260728.9341433807,2904640700.2914696,-1.8923165691391202e-08,-23.236340767903453,False,40,False,1.55170374286e-7,-9.20463889923e-16,-8.96556507953e-16,True
M4a,386312,0.6666667666666666,-27.13997874185068,2.6072867048438897e-06,646170685.9776797,3277051.2582861977,-0.42416952296046184,-4.2983540704294653e-07,-3.4870824946867915e-08,-685190.7278188402,-0.7520741620481914,False,40,True,-1.75871790703e-8,9.20862604965e-16,9.20862604965e-16,True
M4a,20566,0.6666667666666666,-0.22032371732515965,6.426392756976936e-08,-7492899.9008467365,1082711.6858108533,-0.32621998197561647,8.217882600936276e-08,1.0420596205696837e-08,326572.84028980514,-0.2199574095980165,False,40,False,1.762207785e-8,-9.22689925601e-16,-7.93509386689e-16,True
M4a,270042,0.6666667666666666,-0.061913625308644436,-8.492392920846555e-07,26035408.16956718,82453.33145993184,-0.2911072195621302,-7.216928333613548e-08,9.433362901061094e-11,-384896.19394981227,-0.27355480403088944,False,40,False,1.7628099427e-8,-9.23005388891e-16,-8.66720390302e-16,True
M4d,95637,0.6666666978649537,-3.107939573204173,-1.178695267441346e-06,67778387.81180112,-841196.8957619102,-0.930704166271142,-1.0006015781665051e-08,-3.6407904690803254e-06,13845365863.311588,-49.45030499125476,False,40,True,-5.65961070381e-8,9.24519327218e-16,9.24519327218e-16,True
M4a,72624,0.6666667666666666,-0.6789829225332816,-865496.2766374463,1.1403767358487124e-07,1.1158594416983285e-05,-9.870196318132873,254410627.03604653,2551096.4045902914,2.9961105963711865e-09,-0.5001615143661123,False,40,True,-1.76637800576e-8,9.24873479044e-16,9.24873479044e-16,True
M4a,174944,0.6666667666666666,-2.4063973715537523,-1.691240455017851e-06,11798612.38137875,78864928.34118268,-4.781036345293927,-1.495074429507882e-06,6.780126353283864e-07,-7243259.116871786,-3.495636904229702,False,40,True,-1.76832179999e-8,9.25891782857e-16,9.25891782857e-16,True
M4a,67627,0.6666667666666666,-0.32273641417681986,2.8319576373934047e-07,133017.5711379495,-89648875.90976864,-6.987255637657994,-3.374899783148168e-07,1.9149456160154697e-07,2829462.4537173444,-0.08928322442751478,False,40,False,1.7723815705e-8,-9.2801756054e-16,-8.10123636688e-16,True
M4d,107983,0.6666667829080952,-22.909972505460104,-455299970.2828205,-1.3887578700603714e-05,1.838940525879797e-05,-28.252924091842683,28023854.49368558,390036346.12845117,2.8159713223475253e-05,-72.05955212183433,False,40,False,1.52611152576e-8,-9.28851651754e-16,-8.98876569308e-16,True
M4a,165919,0.6666667666666666,-93.9016437984327,1.4196554569394791e-05,-2774769583.2703943,158046942.96317255,-51.87556771816083,-1.6955053772261508e-05,-3.042010401938705e-08,2072123.6517187934,-1.1131669314517878,False,40,False,1.7752632842e-8,-9.29525717362e-16,-9.11346643881e-16,True
M4a,266618,0.6666667666666666,-2.2390043798956083,-46598558.157304555,-3.8900879161786487e-07,2.577638447013543e-07,-1.0610997510646245,1044367.2894455413,56570873.23981844,6.827980736836214e-06,-6.91472068937275,False,40,False,1.77681567031e-8,-9.30338891618e-16,-8.3181423181e-16,True
M4d,106546,0.6666667216466484,-0.32521744133862684,-4.011252113404858e-10,1024740.3392821376,-240958725.2233638,-0.3386036488277893,3.522796447320436e-07,-1.1366572857710052e-08,84510.91495118954,-0.18792532581516264,False,40,False,3.23282574728e-8,-9.30648122669e-16,-9.15179896057e-16,True
M4d,7636,0.6666667179024997,-136.7159397985127,20807383923.964916,-0.002594515001217521,1.896872666866956e-09,-0.3285495857127033,75953685.00399613,-479265.3429403414,-2.8111084324721773e-07,-13.533534731747919,False,40,True,-3.47028595432e-8,9.3097444535e-16,9.3097444535e-16,True
M4a,313701,0.6666667666666666,-0.14127506944378068,6.871902313381296e-07,218559479.79469782,-18642.574536781143,-0.3875202238644668,-3.086042262879963e-07,9.309836962460801e-10,3610879.038560313,-1.6036002316674987,False,40,True,-1.7799668023e-8,9.31988596654e-16,9.31988596654e-16,True
M4c,32737,0.6666667666666666,-0.0726469881810384,216594.14017020367,-4.186873519747227e-08,3.642524994410136e-07,-1.092087575778653,35377964.25093512,-1361639.2504160842,2.4216821744838598e-08,-0.7847555276343641,False,40,True,-1.78125729759e-8,9.32664066034e-16,9.32664066034e-16,True
M4a,39261,0.6666667666666666,-0.3046202157879499,-8.897401034348869e-09,894920.7919513534,8362262.068313419,-0.6866976677810153,6.138738717011899e-08,-6.436775636369272e-09,-455428.24292472104,-0.0972235748929606,False,40,True,-1.78674670905e-8,9.35538539118e-16,9.35538539118e-16,True
M4d,94220,0.6666667268363541,-3.8942199529782666,-17164752.927709818,-7.943936259151188e-07,2.9059878214198004e-08,-2.5954113648570774,24539235.804343984,28086958.97638617,-4.53285958527899e-09,-1.521518952713392,False,40,False,2.97546461965e-8,-9.37413587126e-16,-9.3683609938e-16,True
M4d,107036,0.6666666979759713,-0.04551972925764225,-4553611.28447099,-4.475480233426752e-09,-1.2120245033068442e-08,-1.4499442544069354,5168075.193247383,51812311.67510523,2.088794578555646e-07,-3.3834105824303897,False,40,False,5.72033037033e-8,-9.3776313542e-16,-9.10317811683e-16,True
M4d,70509,0.666666761664148,-1.6675528298237352,-29117635.25327921,1.7463517944633247e-06,-3.458537971949025e-08,-0.7151745840531623,12486902.690335846,23713519.43779708,-3.359246265337494e-06,-36.98444042555546,False,40,False,1.88673651512e-8,-9.38473473385e-16,-9.26854936929e-16,True
M4d,96971,0.6666666827757936,-0.2714859762098123,-2406803.8691046895,-7.834524465382974e-11,-6.93023992168145e-07,-9.069674743888074,93164439.90923981,798603403.32682,-1.7472458461320256e-07,-1.8141228272450922,False,40,True,-1.11264934434e-7,9.38488556369e-16,9.38488556369e-16,True
M4a,35092,0.6666667666666666,-0.2337854928376964,-268143.562851397,2.4716748973042086e-08,-1.76978123092595e-08,-0.028876735009591863,642503.0088752211,974923.9446713038,-2.0154386438991802e-08,-0.14846193929990817,False,40,True,-1.7930557416e-8,9.38841978548e-16,9.38841978548e-16,True
M4d,71195,0.6666667754215083,-25.128881708930003,-235303013.7908436,1.682521201506861e-07,-1.0672869300264159e-07,-1.0878654816786792,994216.8559479786,33066064.85684705,-1.6928901859951087e-08,-2.1719822355837075,False,40,True,-1.64935500422e-8,9.3920713643e-16,9.3920713643e-16,True
M4a,415590,0.6666667666666666,-1.2843729509803274,1.241366851442046e-08,671741.7701232772,1207933105.8029015,-16.268370375802988,2.8308913995467014e-06,-1.7215620491689743e-08,-79570.61544382013,-0.018438701643339987,False,40,True,-1.79470256603e-8,9.39704191392e-16,9.39704191392e-16,True
M4a,36815,0.6666667666666666,-0.4247633736514103,1116009.9138836763,1.2419858260993535e-06,1.2175196398282786e-07,-0.5395854881265971,43311809.261044785,-5891689.497984676,-2.1350386723748303e-06,-7.414341038455501,False,40,False,1.79514593109e-8,-9.3993769658e-16,-9.18978200311e-16,True
M4d,66553,0.6666667058388863,-0.25236284287285593,1.8426885674447232e-07,31023855.393202625,-43295096.41087607,-8.219727512843797,-1.6299340878889204e-06,6.754614796923543e-10,434624.4613360562,-0.1009410703442666,False,40,False,4.58747779052e-8,-9.40915927389e-16,-7.24932259276e-16,True
M4d,96864,0.6666667529525866,-379.0551811590666,5.6784853911229626e-05,-13259309248.11219,25916865.298500344,-5.376517786428522,2.616577802706922e-07,-7.75797166920803e-09,682769.1133452156,-0.4413277496522253,False,40,False,2.08737313733e-8,-9.43058517928e-16,-9.11293426048e-16,True
M4d,103604,0.6666667042151115,-0.03760834001006749,202758.60872961237,-3.644285908089593e-11,-6.443223250924884e-07,-1.3494654258360175,3088103.3217487847,-1263222070.8938026,7.28728289071343e-07,-4.9232106828866735,False,40,True,-4.80037407982e-8,9.43768998704e-16,9.43768998704e-16,True
M4d,7072,0.6666666767665801,-0.060168848895619,55375700.39223963,3.1815118835797203e-09,1.1147306182773408e-08,-12.260925492808761,432823008.2930336,-135173.43824873923,5.168033145111815e-10,-0.026998932015227378,False,40,False,1.7861594454e-7,-9.44574999754e-16,-9.20842614349e-16,True
M4a,352412,0.6666667666666666,-0.00716045405242798,-1.932184459170198e-09,261181.73302999116,100315690.62637328,-7.305213617449461,3.112757570121089e-05,4.18891372187284e-07,-6587711.483871769,-19.689742491967408,False,40,True,-1.80843602013e-8,9.46895231656e-16,9.46895231656e-16,True
M4d,36572,0.6666667203388608,-0.6419818680230219,73688042.13353324,-1.8245557481742736e-07,2.635522450773908e-09,-4.693653562079901,12936652.977007221,-438568.7937753404,-5.733913976355031e-07,-0.12800830190134863,False,40,True,-3.37029314071e-8,9.47143620661e-16,9.47143620661e-16,True
M4a,392084,0.6666667666666666,-0.5719113505363084,-30552272.084856573,4.365308939095203e-06,3.6250200317047286e-08,-1.7494958691557578,70935065.34686024,916815.106780702,-6.612932244780181e-08,-11.849831091681018,False,40,False,1.80911061537e-8,-9.4724821929e-16,-7.81727226159e-16,True
M4a,254411,0.6666667666666666,-1.6916872855769285,-2.429243976579687e-05,30804984.213789057,56682.65775766984,-0.047473070941243166,-6.768716973345732e-10,-3.358434105839918e-09,-1078100.7147655443,-0.13987154324010026,False,40,True,-1.81433607251e-8,9.49985246458e-16,9.49985246458e-16,True
M4a,431882,0.6666667666666666,-0.07040295132404799,-435313.0807159955,1.3334187178460988e-09,3.669854548991327e-06,-58.77468911308857,258876807.7285489,168721.59358153245,1.0251996645711854e-09,-0.027419020802199875,False,40,True,-1.81471883398e-8,9.50184662364e-16,9.50184662364e-16,True
M4d,36708,0.6666667608629315,-3.602301750409475,7.384268773048071e-10,-404014.0872225577,244812706.69086316,-0.05102494006831475,-1.5111148874155867e-06,2.9468868492279037e-06,67943.15007101104,-0.18233974052547086,False,40,False,1.92696644226e-8,-9.50400773342e-16,-9.34710006383e-16,True
M4d,71376,0.6666667902587913,-1.8507210842810278,3464376.708336319,3.051877264300731e-09,-5.764744664039147e-06,-5.501854972279802,-19951846.953164287,1146168.642961342,-1.4454476173075032e-08,-0.08764890074599872,False,40,False,1.47016970456e-8,-9.51386484317e-16,-7.6148386354e-16,True
M4a,420793,0.6666667666666666,-7.734098376838607,-1949982.494614379,2.591346898922262e-07,0.0010963301771782835,-11.265182971816325,1426516497.583638,2781569.567695863,-7.24048745020312e-09,-0.5299257815386578,False,40,False,1.81781485987e-8,-9.51807210276e-16,-9.40107972745e-16,True
M4a,417111,0.6666667666666666,-0.5176943045064675,-1.9980263838737407e-07,19538525.98774039,5980988.969393906,-4.809455681280663,-4.956008536439072e-07,9.656845808432008e-08,-15238741.573376756,-4.267880702091233,False,40,True,-1.81829224699e-8,9.52055648528e-16,9.52055648528e-16,True
M4a,166260,0.6666667666666666,-4.133950429305052,207086638.430938,5.680246291596584e-07,4.8505391083055404e-09,-0.38665193093305306,-459914.94201502367,3885358.3590881233,1.6495622472286544e-06,-1.381474343934898,False,40,True,-1.81831465107e-8,9.5206744532e-16,9.5206744532e-16,True
M4d,70405,0.6666666801929512,-8.172540613391208,4937597151.556551,9.346732272713025e-08,-1.0903261016820097e-07,-30.298378321623584,350115852.2965845,-47911950.99658794,2.047602721757311e-07,-4.939672150231711,False,40,True,-1.34428533234e-7,9.52069496038e-16,9.52069496038e-16,True
M4a,66131,0.6666667666666666,-26.295335985411647,501633575.58448136,1.4662818198090944e-05,2.44153608031335e-08,-0.49594956853962363,-12563332.210225912,1078196.0883011888,-1.1761147320208315e-07,-3.1091433148929215,False,40,True,-1.8206312955e-8,9.53280293809e-16,9.53280293809e-16,True
M4a,415196,0.6666667666666666,-0.09362560207880068,-1.9940436351285406e-09,-143293.9169774491,11380832.080073273,-0.6678019342662291,4.914141324791385e-08,2.629069272928599e-07,1133394.4348492876,-0.1764038207572368,False,40,False,1.82093858946e-8,-9.53441415075e-16,-4.99638608238e-16,True
M4a,324810,0.6666667666666666,-0.4568696051976695,90573177.94981898,1.0315528049312338e-06,-6.129294345121316e-08,-1.3615530436892869,-3803265.746113712,3775942.8953754036,-3.0204368101809667e-06,-12.477336200108889,False,40,False,1.8239965371e-8,-9.55042864482e-16,-8.30199050445e-16,True
M4a,73569,0.6666667666666666,-0.46661496510116285,1.5984988172093045e-07,-232121.63821971352,10937895.579804283,-6.728006863808229,2.4411898336769018e-08,-1.4636332302407417e-06,169893843.5713206,-0.8198789764036465,False,40,True,-1.8261383309e-8,9.56163764632e-16,9.56163764632e-16,True
M4d,106483,0.6666666913490652,-0.058102183258875624,4.528999361093228e-10,774591.0885465944,-33282956.67343908,-8.18071561313869,-5.464139084086479e-07,-9.910918222147833e-09,27270691.723112993,-0.13271996895805463,False,40,False,7.40024401007e-8,-9.56383569956e-16,-8.91911638389e-16,True
M4a,73380,0.6666667666666666,-0.10113456767387745,1.770726343279881e-08,273079.31148688385,1225648.3355658848,-1.082355679140232,-1.927024687334881e-08,2.482654656254402e-08,-11262250.299300047,-0.20548397506360178,False,40,False,1.82731291091e-8,-9.56778790256e-16,-8.88537814436e-16,True
M4a,176398,0.6666667666666666,-7.2295023122470345,5383514.464888811,-7.040631767115311e-06,-3.903857139890066e-06,-2.802443009392544,-33077771.958269976,20678755.44674498,-7.764346438633079e-08,-1.0845447356584659,False,40,False,1.82923308605e-8,-9.57785364861e-16,-8.84457100276e-16,True
M4a,445374,0.6666667666666666,-1.0066967498394943,-1080178.5762673146,7.778862041714625e-10,-4.1611924198880186e-09,-0.03509007013739104,42540.35655999413,28970303.21657703,8.831292951934071e-08,-0.22487154468350454,False,40,True,-1.83163200653e-8,9.59040333037e-16,9.59040333037e-16,True
M4d,12431,0.6666667301197872,-41.378617215164994,-337101674.8572745,-2.3954225041696495e-05,5.6136109633949824e-08,-0.625050963354549,22225980.381839536,13720062.523232456,1.64993436317825e-07,-6.059169464770788,False,40,True,-2.88667710189e-8,9.59069026502e-16,9.59069026502e-16,True
M4a,112168,0.6666667666666666,-0.5539297202442558,6319754.424224833,6.4338157354991075e-06,7.498760847286516e-09,-0.08931002571445425,9086890.65477952,-322638.6454895658,1.2892152677760779e-08,-2.234830589465178,False,40,False,1.8321314472e-8,-9.59301864561e-16,-9.45520566005e-16,True
M4c,80856,0.6666667666666666,-0.006468948307775134,-1.1899447603783096e-08,74166.63613644434,-639100.3240114093,-1.1847541514123383,2.9595510214144112e-08,-2.77812056927278e-08,29545184.310214363,-1.0903605657045796,False,40,True,-1.83466828628e-8,9.60630086353e-16,9.60630086353e-16,True
M4d,7388,0.6666666856564369,-0.008544708398562353,77476.31460370474,1.000630497500306e-09,-2.0113907473639767e-09,-0.07442200535148082,-27902048.33169923,5950801.569762362,1.780502130775108e-08,-0.8266250988085903,False,40,False,9.67708693593e-8,-9.62194771534e-16,-9.56054301447e-16,True
M4d,66529,0.6666668277523866,-0.39383714493448385,1.1769251130085414e-05,34138015.775872156,-37163.177360584035,-0.27418658349771563,-6.617248753104806e-08,-1.13957926215301e-07,7881202.797579639,-2.3095015492392807,False,40,True,-1.14127580866e-8,9.62601934901e-16,9.62601934901e-16,True
M4a,158850,0.6666667666666666,-0.17605627534561052,-4.117911878773989e-09,-153465.68531511244,3855313.398355302,-0.7885760135093554,-3.400554915684054e-08,-1.0087772863854671e-07,3901810.1106334417,-0.09922236626256631,False,40,True,-1.83873933301e-8,9.62761815439e-16,9.62761815439e-16,True
M4a,195499,0.6666667666666666,-0.6804473327873424,-1.8935062427664506e-06,154133.75772607056,6824958.731196757,-1.4104499951993843,-8.081711194392511e-09,-2.476954546304642e-06,-37291301.03628169,-0.24390436555029213,False,40,True,-1.8396282123e-8,9.63228044939e-16,9.63228044939e-16,True
M4a,92644,0.6666667666666666,-2.6632051218446953,2.232556602059308e-06,101768758.0275706,171256.5204030782,-0.20193245085705558,-3.3534150098846405e-08,1.9141873703465514e-07,-46826548.38421251,-9.055465895855704,False,40,False,1.84159273112e-8,-9.6425563531e-16,-9.52655087571e-16,True
M4d,8886,0.6666668133706256,-1.7737213158743612,2.3589669083773488e-07,545631877.2086304,45805.81301139723,-0.028643240479439887,1.905300973281015e-07,-3.547833152583367e-09,-12912.644000230348,-0.1196795426008877,False,40,False,1.25911659647e-8,-9.67178935782e-16,-9.32003321938e-16,True
M4a,212421,0.6666667666666666,-0.028015831494607183,4.605807953978016e-09,100670.17457078896,-16084540.016737157,-0.21457252293117426,3.1488178947999896e-07,-7.036518208404555e-08,51981.172360507815,-0.08354960183874921,False,40,False,1.84771807184e-8,-9.67463839473e-16,-7.0066921994e-16,True
M4d,105471,0.6666667735020334,-2.368021891007867,-223180044.37247342,1.2510748037934472e-07,-4.863962225036293e-10,-0.05731375073571475,5039.613161152975,3313821.240930231,-7.053016238994033e-06,-0.19982494981919302,False,40,False,1.73131671324e-8,-9.68479129249e-16,-9.53598528342e-16,True
M4a,166820,0.6666667666666666,-0.3607331775992319,6633938.206532499,-7.55363968038082e-08,2.5483785356201415e-08,-0.6043934226474935,1328858.921808312,-20864414.58078291,1.6841902499140775e-06,-5.034061273134172,False,40,True,-1.85169322606e-8,9.6954426553e-16,9.6954426553e-16,True
M4a,198582,0.6666667666666666,-0.3639243988889423,-2895455.277042691,-4.622404488656944e-07,1.4279387147569986e-05,-64.34281190371347,1288845615.8877826,1287845.934216792,-5.560172515999079e-08,-1.2247226618131728,False,40,False,1.85393667245e-8,-9.70719282284e-16,-7.09877106089e-16,True
M4a,284146,0.6666667666666666,-0.1780528779239519,60605308.22458029,-1.2985921662861995e-08,5.2517618085378696e-08,-199.38599505846813,-52732066.826668315,25797605.817447554,-1.5089277264015428e-05,-13.857626655677848,False,40,True,-1.85557693778e-8,9.71577897704e-16,9.71577897704e-16,True
M4a,77058,0.6666667666666666,-4.155458989165518,3.5831475162533654e-07,166760946.26317707,-2814422592.4144626,-87.41710647204643,0.0006087246138810802,-3.03508209345171e-07,2364506.30160362,-18.229557034131247,False,40,False,1.85690882129e-8,-9.72275409867e-16,-7.53285617344e-16,True
M4a,243251,0.6666667666666666,-0.38431205945262237,2990363.90874486,8.113763726210056e-07,1.0016722376272426e-06,-16.30736192502424,139550249.36896175,-92555261.36045457,3.977734736001566e-06,-36.775225881422664,False,40,False,1.85792272131e-8,-9.72806367306e-16,-9.71479023483e-16,True
M4c,3567,0.6666667666666666,-14.54379425615834,6.051749613138626e-07,203522612.13635558,1569035.017188627,-0.06528838835205548,-1.3101892938687928e-07,1.9907914815305946e-08,-138837.13605378853,-0.27861540480838504,False,40,False,1.86024641615e-8,-9.74022644525e-16,-8.35616116051e-16,True
M4d,106289,0.6666666923391313,-0.15357344859320593,-5.034243585937756e-10,349683788.84341645,14136062.260198096,-0.16955161274364622,9.268878853898214e-06,-3.0938821166900843e-09,-64610.932848627126,-1.2384032659068662,False,40,False,7.24779769397e-8,-9.74254225867e-16,-9.73285697602e-16,True
M4a,153579,0.6666667666666666,-0.7416385337754697,4.218654627872521e-07,1675293006.092403,-21561606.011232838,-16.11594410153718,0.00015707772864190957,-8.747146764571878e-11,7937.279840439031,-0.14314066594978914,False,40,True,-1.86213823373e-8,9.75013493206e-16,9.75013493206e-16,True
M4c,48648,0.6666667666666666,-0.5102590833490379,1434537.170268025,4.023770005781177e-08,1.9082972827668262e-06,-5.364971600028583,34454180.894031964,-22205616.063823972,3.697165872839523e-07,-2.3923576952889385,False,40,True,-1.86434230989e-8,9.76167376147e-16,9.76167376147e-16,True
M4a,434671,0.6666667666666666,-0.18504156650300152,1.4507089509710708e-08,18292.014586870508,3202487.2463190835,-0.3367178356260136,1.5696855000556965e-09,3.1036259834434393e-06,-151326475.82952496,-0.8489773328372402,False,40,True,-1.86620153226e-8,9.77140920898e-16,9.77140920898e-16,True
M4d,104370,0.6666668047203462,-1.1057399786076618,201062745.58101988,7.868624366427318e-08,1.1081388601869322e-07,-29.370258956486303,-1083354.4001166879,46799132.66049381,0.0022753694092673207,-4.928207657717198,False,40,False,1.35240176483e-8,-9.77581458874e-16,-9.48145271279e-16,True
M4d,29703,0.6666668547075653,-0.1463088941047223,-3.236337135411796e-08,-10342.693219230754,1156327.5435895545,-0.47698001840958204,-1.823532594963062e-08,4.324304821343971e-05,161490782.42119613,-1.0980306857756181,False,40,False,9.93025377848e-9,-9.77713924592e-16,-6.9001809903e-16,True
M4a,321702,0.6666667666666666,-7.096723940833268,-4141127.5866093137,-4.5684700730260645e-07,3.743644444363114e-05,-3.409903740664086,30649287.13961589,94149068.88106357,-2.1053945182483849e-07,-2.9466047090508902,False,40,False,1.87110872355e-8,-9.79710851761e-16,-8.80332525356e-16,True
M4a,184726,0.6666667666666666,-8.775059177197393,85944506.63063027,5.382527272810408e-06,4.761893671996995e-10,-0.005672134353794245,-83526.62610150239,1248017.501488051,-6.660226587225276e-08,-1.0740759097062478,False,40,False,1.87157347573e-8,-9.79953511057e-16,-9.27108582199e-16,True
M4a,61685,0.6666667666666666,-53.03779540818391,1.746485404085908e-06,-284349163.8297857,299823.9296554987,-0.02431353853365875,-3.095024073007212e-08,6.884728802858595e-05,378634136.455109,-149.37281716493868,False,40,False,1.87195747929e-8,-9.80155033497e-16,-9.7158104129e-16,True
M4a,287601,0.6666667666666666,-6.621818379278424,73992332.02015622,6.757672214705103e-06,-6.933657737503155e-08,-2.1364198062041266,19966294.929647356,-1076448.9651121495,-2.5950866710507243e-07,-0.6707813260006023,False,40,True,-1.87261706055e-8,9.80500433271e-16,9.80500433271e-16,True
M4a,93562,0.6666667666666666,-57.200515819961744,-102123844.0585253,-0.00011961925686577945,-7.64101009450364e-08,-0.8130240310531297,260489193.98920488,100527.5310686181,-9.998742188164643e-09,-0.3431352955039914,False,40,False,1.87302037115e-8,-9.8071182877e-16,-9.74369520812e-16,True
M4a,382321,0.6666667666666666,-0.9563161964742398,1.2394374580727273e-07,-866290.0504078706,415426266.82368463,-60.87894676889411,-2.1909265332239076e-05,-3.626571508758751e-06,108471528.96255367,-4.001026003088495,False,40,False,1.87558892925e-8,-9.82056620828e-16,-9.38399014223e-16,True
M4a,168943,0.6666667666666666,-0.018514382574914525,-4.319134168089903e-10,143005.21479128077,-405119.138522196,-0.02231162032914057,-5.6221874343260656e-08,-1.7892049897892276e-06,3824826.411704158,-3.200907330206764,False,40,True,-1.87748664269e-8,9.83050218285e-16,9.83050218285e-16,True
M4a,165090,0.6666667666666666,-0.6447203765943765,-59078565.206431784,-9.827801942980825e-06,1.5542014860676108e-09,-0.5357998450578172,9230933.882054526,3151.45534424468,-1.2139623796661903e-09,-0.029687946710372008,False,40,False,1.8779721042e-8,-9.83304124235e-16,-8.9816044675e-16,True
M4a,441595,0.6666667666666666,-8.58201854790214,1.8931114402099335e-07,12686352.24900405,314532053.06512463,-14.749901048105743,-7.243095125573606e-07,-0.0005787096592705875,-201419848.8653652,-37.88709348263957,False,40,True,-1.87847973119e-8,9.83571087101e-16,9.83571087101e-16,True
M4d,9193,0.6666666804164613,-0.18764388146128497,-2.1337338648524678e-09,7529072.166598692,-108889724.07333407,-1.3580757876713643,5.674404728822428e-08,2.2631669389244156e-09,2612027.61286554,-0.13034793151178792,False,40,True,-1.36674889467e-7,9.83973948585e-16,9.83973948585e-16,True
M4d,54793,0.6666666903519934,-6.938214496654896,21648677.329023648,1.2085375885575248e-06,1.6020305778741708e-06,-6.621669744818498,-7394179645.563005,252673.43378253587,-3.7176277456686465e-11,-0.06980260504560377,False,40,True,-7.93637458927e-8,9.84238119097e-16,9.84238119097e-16,True
M4a,243599,0.6666667666666666,-2.871947708128819,-4.0213013822373675e-05,-223988856.894108,31735.970620578948,-0.34154939530573963,1.2385162622202421e-08,1.3007983704700653e-09,2300799.750410219,-0.09949344374714539,False,40,False,1.88103754317e-8,-9.84909118802e-16,-9.83068306269e-16,True
M4a,237890,0.6666667666666666,-0.07206028557409941,-162046.3474355297,-3.64520237628648e-11,-6.154825242653398e-07,-2.856428337788956,21403999.060024362,11173629.885023817,1.1513908345593565e-07,-1.1235097938403866,False,40,True,-1.88196734995e-8,9.85395826678e-16,9.85395826678e-16,True
M4d,30528,0.6666668137586526,-0.031097373522586107,-2.531126787161807e-10,63214.83178133027,-294297768.4997061,-4.006137505394361,-0.0001375961857979302,1.3502463160506734e-08,17934.781639429373,-0.0508611067735053,False,40,False,1.28224814408e-8,-9.87552495808e-16,-8.68357519563e-16,True
M4d,55869,0.6666667408276701,-7.297785039307649,-484434018.3934091,-3.938194049427285e-06,2.8767457469501665e-06,-6.516306254686182,3435191.994425751,1073449.8862680937,1.3727185966272075e-07,-0.09142548261684821,False,40,False,2.54427577537e-8,-9.87959411957e-16,-9.31766043473e-16,True
M4a,285626,0.6666667666666666,-0.21694640361470385,2.278737913971334e-09,1718136.8991933605,888834250.7061336,-16.29241178655016,0.00033078086271153126,9.309374791370789e-09,-37052.39431061572,-0.09552655167178092,False,40,True,-1.88952495802e-8,9.8935344639e-16,9.8935344639e-16,True
