family,beta12,beta13,beta23,alpha_name,alpha,status,method,unconditional_certified,conditional_certified,L,U,mid,rel_width,x1_hat,x2_hat,x3_hat,x_enclosure_radius,core_rho,T1,hp_T_dps50,hp_in_bracket,closed_form_27h,closed_form_in_bracket,dps,boxes,seconds,method,reason
B,10.0,10.0,1,2/3+1e-7,0.666666766666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,167584481509851334687.567772145801837163594709,167584481509851334687.56777214580183716359473,167584481509851334687.567772145801837163594719,1.25254e-43,0.333332970574085559961281268463,0.333333514712957220019359365769,0.333333514712957220019359365769,2.76328e-49,0.01875,53.6491106406735173279955741777,167584481509851334687.567772145801837163594719,True,,,50,349,0.36,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,2/3+1e-6,0.666667666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,167589816055433532.305626857535169448275318969,167589816055433532.305626857535169448275318972,167589816055433532.30562685753516944827531897,1.84201e-44,0.333329705797110885593443620694,0.333335147101444557203278189653,0.333335147101444557203278189653,4.12847e-49,0.0187498,53.6491106406735173279955741777,167589816055433532.30562685753516944827531897,True,,,50,349,0.36,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,2/3+1e-5,0.666676666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,167643160185368.854278084035810623016477891949,167643160185368.854278084035810623018282108575,167643160185368.854278084035810623017380000262,1.07622e-35,0.333297063595324656951182186573,0.333351468202337671524408906714,0.333351468202337671524408906714,2.32579e-39,0.018748,53.6491106406735173279955741777,167643160185368.854278084035810623017483706329,True,,,40,349,0.33,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,2/3+1e-4,0.666766666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,168176469295.401610998815910587590580552160449,168176469295.401610998815910587590580733510104,168176469295.401610998815910587590580642835277,1.07833e-36,0.332971197065955923749740806821,0.333514401467022038125129596589,0.333514401467022038125129596589,2.32535e-39,0.0187296,53.6491106406735173279955741777,168176469295.401610998815910587590580647085492,True,,,40,349,0.37,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,2/3+1e-3,0.667666666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,173496727.471219551731225800872806334900233518,173496727.471219551731225800872806334926025572,173496727.471219551731225800872806334913129545,1.4866e-37,0.329766811009076201559640436776,0.335116594495461899220179781612,0.335116594495461899220179781612,3.32642e-39,0.0185494,53.6491106406735173279955741777,173496727.471219551731225800872806334917814035,True,,,40,353,0.32,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,2/3+1e-2,0.676666666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,225704.532007558330498836254895719366737798256,225704.532007558330498836254895719366740642012,225704.532007558330498836254895719366739218629,1.25995e-38,0.302164909741158937150549299803,0.348917545129420531424725350098,0.348917545129420531424725350098,2.96204e-39,0.0169968,53.6491106406735173279955741777,225704.532007558330498836254895719366740199885,True,,,40,419,0.43,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,0.7,0.7,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,9627.47117461189331045506916752325663681031065,9627.47117461189331045506916752325663686880325,9627.47117461189331045506916752325663683965099,6.07559e-39,0.253378066483460451106564232756,0.373310966758269774446717883622,0.373310966758269774446717883622,5.34132e-39,0.0142525,53.6491106406735173279955741777,9627.47117461189331045506916752325663684897815,True,,,40,599,0.37,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,2/3+1e-1,0.766666666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,719.551969982265768770468006447030929016452379,719.551969982265768770468006447030929018015787,719.551969982265768770468006447030929017228206,2.17275e-39,0.18469660844742671692027032329,0.407651695776286641539864838355,0.407651695776286641539864838355,2.827e-38,0.0103892,53.6491106406735173279955741777,719.551969982265768770468006447030929017465625,True,,,40,877,0.63,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,0.8,0.8,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,379.545391693390050972979711492085258480279705,379.545391693390050972979711492085258480843943,379.545391693390050972979711492085258480561824,1.48661e-39,0.166569755192056136102847792238,0.416715122403971931948576103881,0.416715122403971931948576103881,2.29468e-39,0.00468477,53.6491106406735173279955741777,379.545391693390050972979711492085258480628179,True,,,40,1165,0.75,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,0.9,0.9,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,113.650669771043572147990783755516555697568448,113.650669771043572147990783755516555697688936,113.650669771043572147990783755516555697628692,1.06016e-39,0.138421528402942691498994381749,0.430789235798528654250502809126,0.430789235798528654250502809126,2.43215e-39,0.00389311,53.6491106406735173279955741777,113.650669771043572147990783755516555697640404,True,,,40,1423,1.07,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,1-1e-1,0.9,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,113.650669771043572147990783755516555697568448,113.650669771043572147990783755516555697688936,113.650669771043572147990783755516555697628692,1.06016e-39,0.138421528402942691498994381749,0.430789235798528654250502809126,0.430789235798528654250502809126,2.43215e-39,0.00389311,53.6491106406735173279955741777,113.650669771043572147990783755516555697640404,True,,,40,1423,1.34,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,0.99,0.99,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,57.2188353206528491804858655079776677100033491,57.2188353206528491804858655079776677100466955,57.2188353206528491804858655079776677100253897,7.57554e-40,0.135301346762239948517212961487,0.432349326618880025741393519256,0.432349326618880025741393519256,2.14604e-39,0.00380535,53.6491106406735173279955741777,57.2188353206528491804858655079776677100319736,True,,,40,1651,1.06,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,1-1e-2,0.99,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,57.2188353206528491804858655079776677100033491,57.2188353206528491804858655079776677100466955,57.2188353206528491804858655079776677100253897,7.57554e-40,0.135301346762239948517212961487,0.432349326618880025741393519256,0.432349326618880025741393519256,2.14604e-39,0.00380535,53.6491106406735173279955741777,57.2188353206528491804858655079776677100319736,True,,,40,1651,1.49,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,1-1e-3,0.999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,53.9918058553777449661988371493047502267031381,53.9918058553777449661988371493047502267442804,53.9918058553777449661988371493047502267237093,7.6201e-40,0.136384443223732877136830163265,0.431807778388133561431584918367,0.431807778388133561431584918367,2.83767e-39,0.00383581,53.6491106406735173279955741777,53.9918058553777449661988371493047502267296038,True,,,40,1721,1.08,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,1-1e-4,0.9999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,53.6832437519558106216323507535551732906752901,53.6832437519558106216323507535551732907105549,53.6832437519558106216323507535551732906929225,6.56906e-40,0.13651258683017899847865911097,0.431743706584910500760670444515,0.431743706584910500760670444515,2.56094e-39,0.00383942,53.6491106406735173279955741777,53.6832437519558106216323507535551732906964617,True,,,40,1777,1.15,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,1-1e-5,0.99999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,53.6525225938396409371133213273715995897610238,53.6525225938396409371133213273715995897918806,53.6525225938396409371133213273715995897764522,5.75122e-40,0.136525610107528782236841731537,0.431737194946235608881579134232,0.431737194946235608881579134232,2.29255e-39,0.00383978,53.6491106406735173279955741777,53.6525225938396409371133213273715995897819509,True,,,40,1827,1.19,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,1-1e-6,0.999999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,53.649451822416627123057880270740489177483788,53.6494518224166271230578802707404891775212568,53.6494518224166271230578802707404891775028897,6.98402e-40,0.136526914535757133188068385946,0.431736542732121433405965807027,0.431736542732121433405965807027,2.56605e-39,0.00383982,53.6491106406735173279955741777,53.6494518224166271230578802707404891775055724,True,,,40,1881,1.13,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,1-1e-7,0.9999999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,53.6491447587120993982156936456935455446876616,53.6491447587120993982156936456935455447288039,53.6491447587120993982156936456935455447082328,7.66877e-40,0.13652704499959630776691697226,0.43173647750020184611654151387,0.43173647750020184611654151387,3.0335e-39,0.00383982,53.6491106406735173279955741777,53.6491447587120993982156936456935455447101763,True,,,40,1937,1.15,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,1-1e-8,0.99999999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,53.6491140524760182520408855939807915713745476,53.6491140524760182520408855939807915714134858,53.6491140524760182520408855939807915713936494,7.25795e-40,0.136527058046190400033388574575,0.431736470976904799983305712712,0.431736470976904799983305712712,2.60489e-39,0.00383982,53.6491106406735173279955741777,53.6491140524760182520408855939807915714005465,True,,,40,1987,1.14,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,1-1e-9,0.999999999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,53.6491109818537538475764544534519440382786123,53.6491109818537538475764544534519440383116731,53.6491109818537538475764544534519440382947753,6.16241e-40,0.13652705935085191101953615136,0.43173647032457404449023192432,0.43173647032457404449023192432,2.4109e-39,0.00383982,53.6491106406735173279955741777,53.6491109818537538475764544534519440383006765,True,,,40,2041,1.13,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,10.0,10.0,1,1-1e-10,0.9999999999,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,53.6491106747915408442254318127812255253400521,53.6491106747915408442254318127812255253731128,53.6491106747915408442254318127812255253562151,6.16241e-40,0.136527059481318083135757327833,0.431736470259340958432121336083,0.431736470259340958432121336083,2.5249e-39,0.00383982,53.6491106406735173279955741777,53.6491106747915408442254318127812255253611705,True,,,40,2097,1.29,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,14.6779926762,14.6779926762,1,0.7,0.7,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,11979.5893212360538687678948345536751576669661,11979.5893212360538687678948345536751577406931,11979.5893212360538687678948345536751577038296,6.15439e-39,0.22745728257267679533729944657,0.386271358713661602331350276715,0.386271358713661602331350276715,1.05285e-38,0.0127945,75.0367181030183471421142547868,11979.589321236053868767894834553675157715093,True,,,40,675,0.44,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,14.6779926762,14.6779926762,1,0.8,0.8,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,520.917960658595459020026495135757852837358228,520.9179606585954590200264951357578528381223,520.917960658595459020026495135757852837746142,1.46678e-39,0.135571367040190762533472594281,0.43221431647990461873326370286,0.43221431647990461873326370286,3.23425e-39,0.00381294,75.0367181030183471421142547868,520.917960658595459020026495135757852837824471,True,,,40,1327,0.86,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,14.6779926762,14.6779926762,1,0.9,0.9,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,159.097604185354161767521437522170434133222684,159.097604185354161767521437522170434133407824,159.097604185354161767521437522170434133313785,1.16369e-39,0.110868130555064354811890985924,0.444565934722467822594054507038,0.444565934722467822594054507038,3.76765e-39,0.00311817,75.0367181030183471421142547868,159.097604185354161767521437522170434133341053,True,,,40,2077,1.74,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,14.6779926762,14.6779926762,1,0.99,0.99,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,80.1281152125948823957744766195508224141441867,80.1281152125948823957744766195508224141985533,80.1281152125948823957744766195508224141706353,6.78496e-40,0.113058798754185040834421214827,0.443470600622907479582789392587,0.443470600622907479582789392587,9.0245e-39,0.00317978,75.0367181030183471421142547868,80.12811521259488239577447661955082241417817,True,,,40,2611,1.89,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,21.5443469003,21.5443469003,1,0.7,0.7,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,15389.8138710604581052380359235553604190652758,15389.8138710604581052380359235553604191617603,15389.813871060458105238035923555360419113424,6.26938e-39,0.198625178161168501095182554813,0.400687410919415749452408722594,0.400687410919415749452408722594,3.14251e-38,0.0111727,105.74374293564299885863112373,15389.8138710604581052380359235553604191273669,True,,,40,763,0.74,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,21.5443469003,21.5443469003,1,0.8,0.8,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,726.952823339529769928549704613828418523269609,726.952823339529769928549704613828418524351063,726.952823339529769928549704613828418523810336,1.48765e-39,0.107100800839606084911140042392,0.446449599580196957544429978804,0.446449599580196957544429978804,4.98411e-39,0.00301221,105.74374293564299885863112373,726.952823339529769928549704613828418523921237,True,,,40,1945,1.27,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,21.5443469003,21.5443469003,1,0.9,0.9,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,225.250326122619474877473691158803623332587947,225.250326122619474877473691158803623332840678,225.250326122619474877473691158803623332714312,1.122e-39,0.0866079757829538562136339776613,0.456696012108523071893183011169,0.456696012108523071893183011169,5.50672e-39,0.00243585,105.74374293564299885863112373,225.250326122619474877473691158803623332741349,True,,,40,2333,1.77,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,21.5443469003,21.5443469003,1,0.99,0.99,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,113.12810538818774014475162847244190472097578,113.128105388187740144751628472441904721047779,113.128105388187740144751628472441904721011045,6.36438e-40,0.0936025202853125793861942453834,0.453198739857343710306902877308,0.453198739857343710306902877308,2.35607e-39,0.00131629,105.74374293564299885863112373,113.128105388187740144751628472441904721021603,True,,,40,3279,2.6,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,31.6227766017,31.6227766017,1,0.7,0.7,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,20347.1172983895195826904417300388267237594822,20347.117298389519582690441730038826723894523,20347.1172983895195826904417300388267238271906,6.63685e-39,0.168203668310107388468251345642,0.415898165844946305765874327179,0.415898165844946305765874327179,6.60613e-38,0.00946146,149.984759414419727216871793949,20347.1172983895195826904417300388267238474663,True,,,40,861,0.61,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,31.6227766017,31.6227766017,1,0.8,0.8,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,1028.02133510323863263614153288043750850773704,1028.0213351032386326361415328804375085093122,1028.02133510323863263614153288043750850853637,1.53223e-39,0.0822136820208796915412334187441,0.458893158989560154229383290628,0.458893158989560154229383290628,7.33659e-39,0.00231226,149.984759414419727216871793949,1028.0213351032386326361415328804375085086934,True,,,40,2233,1.48,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,31.6227766017,31.6227766017,1,0.9,0.9,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,321.833814520039841833539690356923419815673802,321.833814520039841833539690356923419816026451,321.833814520039841833539690356923419815850126,1.09575e-39,0.0660096936294564983166633276102,0.466995153185271750841668336195,0.466995153185271750841668336195,1.92747e-38,0.00185652,149.984759414419727216871793949,321.833814520039841833539690356923419815887908,True,,,40,3049,2.16,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,31.6227766017,31.6227766017,1,0.99,0.99,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,160.847751006625781095901828859793774591854996,160.847751006625781095901828859793774591963729,160.847751006625781095901828859793774591910832,6.76001e-40,0.0767044876505909756628928170223,0.461647756174704512168553591489,0.461647756174704512168553591489,3.1336e-39,0.00107866,149.984759414419727216871793949,160.847751006625781095901828859793774591921069,True,,,40,3767,2.71,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,46.4158883361,46.4158883361,1,0.7,0.7,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,27572.5795295801697605095048932227826424238385,27572.5795295801697605095048932227826426077799,27572.5795295801697605095048932227826425159973,6.67117e-39,0.137876581496934633938260089412,0.431061709251532683030869955294,0.431061709251532683030869955294,1.2887e-38,0.00387778,213.915236106710293707430904773,27572.5795295801697605095048932227826425404222,True,,,40,1205,0.76,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,46.4158883361,46.4158883361,1,0.8,0.8,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,1468.76154681720386650785625575625940134124108,1468.76154681720386650785625575625940134354504,1468.76154681720386650785625575625940134239306,1.56865e-39,0.0614796432937233914903230044698,0.469260178353138304254838497765,0.469260178353138304254838497765,1.19221e-38,0.00172911,213.915236106710293707430904773,1468.76154681720386650785625575625940134259223,True,,,40,3719,2.6,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,46.4158883361,46.4158883361,1,0.9,0.9,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,463.143983331540704232744935975658781663070865,463.143983331540704232744935975658781663582205,463.143983331540704232744935975658781663323596,1.10406e-39,0.0491625046840744196933168652584,0.475418747657962790153341567371,0.475418747657962790153341567371,1.01723e-38,0.000691348,213.915236106710293707430904773,463.143983331540704232744935975658781663396973,True,,,40,5623,4.15,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,46.4158883361,46.4158883361,1,0.99,0.99,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,230.082950439437811020131458460536696231628271,230.082950439437811020131458460536696231801657,230.082950439437811020131458460536696231716434,7.53578e-40,0.0621345079597084354282734965661,0.468932746020145782285863251717,0.468932746020145782285863251717,4.7096e-39,0.000873767,213.915236106710293707430904773,230.082950439437811020131458460536696231743627,True,,,40,6331,5.28,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,68.1292069058,68.1292069058,1,0.7,0.7,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,38128.3754315526116785085422215659993145169966,38128.3754315526116785085422215659993147712795,38128.3754315526116785085422215659993146441381,6.66913e-39,0.109375808001551966094765813822,0.445312095999224016952617093089,0.445312095999224016952617093089,1.92776e-38,0.00307619,306.532995033921675100984702468,38128.3754315526116785085422215659993146791841,True,,,40,1765,1.63,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,68.1292069058,68.1292069058,1,0.8,0.8,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,2114.71993499732467227345444464948028555852303,2114.71993499732467227345444464948028556167336,2114.71993499732467227345444464948028556007468,1.48971e-39,0.0449497782878439440968360124687,0.477525110856078027951581993766,0.477525110856078027951581993766,1.89988e-38,0.00126421,306.532995033921675100984702468,2114.71993499732467227345444464948028556039611,True,,,40,4395,3.22,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,68.1292069058,68.1292069058,1,0.9,0.9,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,670.176903345634014406153388248140687373574942,670.176903345634014406153388248140687374327258,670.1769033456340144061533882481406873739511,1.12256e-39,0.0358732658413796897897881243232,0.482063367079310155105105937838,0.482063367079310155105105937838,1.65082e-38,0.000504468,306.532995033921675100984702468,670.176903345634014406153388248140687374026814,True,,,40,7149,5.37,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,68.1292069058,68.1292069058,1,0.99,0.99,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,330.818164117739233335287007161336340532771705,330.818164117739233335287007161336340532995049,330.818164117739233335287007161336340532883377,6.75126e-40,0.049675193989980380278339549793,0.475162403005009809860830225103,0.475162403005009809860830225103,5.97538e-39,0.000698557,306.532995033921675100984702468,330.818164117739233335287007161336340532906121,True,,,40,7183,4.47,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,100.0,100.0,1,2/3+1e-8,0.666666676666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,167584495188179866181096.35288947001284229652,167584495188179866181096.35288947001284229673,167584495188179866181096.352889470012842296625,1.25254e-42,0.333332934298193352072652432866,0.333333532850903323963673783567,0.333333532850903323963673783567,2.93752e-48,0.01875,441.0,167584495188179866181096.352889470012842296614,True,,,50,349,0.35,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,100.0,100.0,1,2/3+1e-7,0.666666766666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,167589952835905540919.716245182428950106094692,167589952835905540919.716245182428950106094713,167589952835905540919.716245182428950106094702,1.25255e-43,0.333329343046745364335747696303,0.333335328476627317832126151849,0.333335328476627317832126151849,2.92388e-48,0.0187498,441.0,167589952835905540919.716245182428950106094702,True,,,50,349,0.35,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,100.0,100.0,1,2/3+1e-6,0.666667666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,167644527708870790.174611365524700568935246747,167644527708870790.17461136552470056893524675,167644527708870790.174611365524700568935246749,1.84222e-44,0.333293436946974910005799802758,0.333353281526512544997100098621,0.333353281526512544997100098621,4.41315e-48,0.0187478,441.0,167644527708870790.174611365524700568935246748,True,,,50,349,0.35,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,100.0,100.0,1,2/3+1e-5,0.666676666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,168190116520624.056964418187416417780453486926,168190116520624.056964418187416417782265574692,168190116520624.056964418187416417781359530809,1.0774e-35,0.332935015764198201585728916819,0.33353249211790089920713554159,0.33353249211790089920713554159,2.53294e-38,0.0187276,441.0,168190116520624.056964418187416417781463467976,True,,,40,349,0.44,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,100.0,100.0,1,2/3+1e-4,0.666766666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,173630506319.701619052815048165190837050681188,173630506319.701619052815048165190837239891054,173630506319.701619052815048165190837145284543,1.08973e-36,0.329413181635906202555431940259,0.335293409182046898722284029871,0.335293409182046898722284029871,2.51699e-38,0.0185295,441.0,173630506319.701619052815048165190837149649607,True,,,40,353,0.3,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,100.0,100.0,1,2/3+1e-3,0.667666666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,226849548.764822404198116941598176979783575175,226849548.764822404198116941598176979819887428,226849548.764822404198116941598176979801731301,1.60072e-37,0.299211951728734720766676990766,0.350394024135632639616661504617,0.350394024135632639616661504617,3.70688e-38,0.0168307,441.0,226849548.76482240419811694159817697980747307,True,,,40,415,0.42,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,100.0,100.0,1,2/3+1e-2,0.676666666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,726803.963265688618209549282816898258252682554,726803.96326568861820954928281689825826331128,726803.963265688618209549282816898258257990899,1.46239e-38,0.167988005178408227737657406746,0.416005997410795886131171296627,0.416005997410795886131171296627,1.29202e-37,0.00944933,441.0,726803.963265688618209549282816898258260666585,True,,,40,833,0.55,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,100.0,100.0,1,0.7,0.7,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,53576.8362171961305325716480294345714980289541,53576.8362171961305325716480294345714983795335,53576.8362171961305325716480294345714982042438,6.54349e-39,0.0841131722410474688373104715326,0.457943413879476265581344764234,0.457943413879476265581344764234,2.95481e-38,0.00236568,441.0,53576.8362171961305325716480294345714982493266,True,,,40,2047,1.54,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,100.0,100.0,1,2/3+1e-1,0.766666666666666666666666666666666666666666667,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,5514.56548169333813133399198736547303465871401,5514.56548169333813133399198736547303467263186,5514.56548169333813133399198736547303466567294,2.52383e-39,0.038888299650693757866868264557,0.480555850174653121066565867721,0.480555850174653121066565867721,3.67676e-38,0.00109373,441.0,5514.56548169333813133399198736547303466774699,True,,,40,4669,3.12,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,100.0,100.0,1,0.8,0.8,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,3062.10297461863554004314451539227845497803067,3062.10297461863554004314451539227845498277967,3062.10297461863554004314451539227845498038166,1.55089e-39,0.0322636240715985696246616788839,0.483868187964200715187669160558,0.483868187964200715187669160558,2.28497e-38,0.000453707,441.0,3062.10297461863554004314451539227845498100834,True,,,40,9155,6.32,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
B,100.0,100.0,1,0.9,0.9,CERTIFIED,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),True,True,973.753199353952035298251672733382437582312413,973.753199353952035298251672733382437583370358,973.753199353952035298251672733382437582841385,1.08646e-39,0.0257295969693001538600709762033,0.487135201515349923069964511898,0.487135201515349923069964511898,2.25094e-38,0.000361822,441.0,973.753199353952035298251672733382437582956754,True,,,40,11993,7.95,U:x-space B&B (unconditional) + C:logit (conditional on C-15 Thm 1),
