alpha,b,g=1-b,W_alpha,W_over_T1
0.95,5.01187233627,-4.01187233627,18.6026421282,0.412412786636
0.95,5.30884444231,-4.30884444231,19.8007864664,0.414419259984
0.95,5.6234132519,-4.6234132519,21.0913142749,0.416736110063
0.95,5.95662143529,-4.95662143529,22.4819382311,0.419364091528
0.95,6.3095734448,-5.3095734448,23.981039132,0.422304285205
0.95,6.68343917569,-5.68343917569,25.597724786,0.425558094886
0.95,7.07945784384,-6.07945784384,27.3418941438,0.429127244657
0.95,7.49894209332,-6.49894209332,29.224307135,0.433013776718
0.95,7.94328234724,-6.94328234724,31.2566607227,0.437220049684
0.95,8.41395141645,-7.41395141645,33.4516717302,0.441748737364
0.95,8.91250938134,-7.91250938134,35.8231670474,0.446602827986
0.95,9.44060876286,-8.44060876286,38.3861818764,0.451785623866
0.95,10,-9,41.157066736,0.457300741511
0.95,10.5925372518,-9.59253725177,44.1536040094,0.463152112137
0.95,11.220184543,-10.220184543,47.3951348904,0.469343982601
0.95,11.8850222744,-10.8850222744,50.9026976575,0.475880916729
0.95,12.5892541179,-11.5892541179,54.699178293,0.482767797049
0.95,13.3352143216,-12.3352143216,58.8094745523,0.490009826896
0.95,14.1253754462,-13.1253754462,63.2606746876,0.497612532915
0.95,14.9623565609,-13.9623565609,68.0822521423,0.50558176793
0.95,15.8489319246,-14.8489319246,73.3062776452,0.513923714186
0.95,16.7880401812,-15.7880401812,78.9676502662,0.522644886967
0.95,17.7827941004,-16.7827941004,85.1043491339,0.531752138571
0.95,18.8364908949,-17.8364908949,91.7577076674,0.541252662654
0.95,19.9526231497,-18.9526231497,98.9727123439,0.551153998936
0.95,21.1348903984,-20.1348903984,106.798328202,0.561464038263
0.95,22.3872113857,-21.3872113857,115.28785348,0.57219102804
0.95,23.7137370566,-22.7137370566,124.499306004,0.583343578014
0.95,25.1188643151,-24.1188643151,134.495844181,0.594930666425
0.95,26.607250598,-25.607250598,145.346225691,0.606961646522
0.95,28.1838293126,-27.1838293126,157.125307277,0.619446253438
0.95,29.8538261892,-28.8538261892,169.914589316,0.632394611439
0.95,31.6227766017,-30.6227766017,183.802809192,0.64581724154
0.95,33.4965439158,-32.4965439158,198.886587864,0.659725069493
0.95,35.4813389234,-34.4813389234,215.271134385,0.674129434162
0.95,37.5837404288,-36.5837404288,233.071013616,0.689042096267
0.95,39.8107170553,-38.8107170553,252.410982766,0.704475247527
0.95,42.1696503429,-41.1696503429,273.42690299,0.720441520189
0.95,44.6683592151,-43.6683592151,296.266732749,0.736953996956
0.95,47.3151258961,-46.3151258961,321.091610317,0.754026221321
0.95,50.1187233627,-49.1187233627,348.077033417,0.771672208314
0.95,53.0884444231,-52.0884444231,377.414144736,0.789906455659
0.95,56.234132519,-55.234132519,409.311132842,0.80874395537
0.95,59.5662143529,-58.5662143529,443.994758855,0.828200205769
0.95,63.095734448,-62.095734448,481.71202021,0.848291223953
0.95,66.8343917569,-65.8343917569,522.731963816,0.869033558713
0.95,70.7945784384,-69.7945784384,567.347662062,0.890444303908
0.95,74.9894209332,-73.9894209332,615.878366314,0.912541112317
0.95,79.4328234724,-78.4328234724,668.671853856,0.935342209967
0.95,84.1395141645,-83.1395141645,726.106985701,0.958866410958
0.95,89.1250938134,-88.1250938134,788.596494214,0.983133132785
0.95,94.4060876286,-93.4060876286,856.59002125,1.00816241218
0.95,100,-99,930.577429322,1.03397492147
0.95,105.925372518,-104.925372518,1011.09241039,1.06059198551
0.95,112.20184543,-111.20184543,1098.71641903,1.08803559911
0.95,118.850222744,-117.850222744,1194.08295919,1.1163284451
0.95,125.892541179,-124.892541179,1297.88225639,1.14549391288
0.95,133.352143216,-132.352143216,1410.86634992,1.17555611772
0.95,141.253754462,-140.253754462,1533.85464306,1.20653992046
0.95,149.623565609,-148.623565609,1667.73995236,1.23847094805
0.95,158.489319246,-157.489319246,1813.49510096,1.27137561459
0.95,167.880401812,-166.880401812,1972.18010499,1.30528114307
0.95,177.827941004,-176.827941004,2144.95000637,1.34021558783
0.95,188.364908949,-187.364908949,2333.06341022,1.37620785766
0.95,199.526231497,-198.526231497,2537.89179035,1.41328773961
0.95,211.348903984,-210.348903984,2760.92963196,1.45148592363
0.95,223.872113857,-222.872113857,3003.80548695,1.49083402781
0.95,237.137370566,-236.137370566,3268.29402401,1.53136462456
0.95,251.188643151,-250.188643151,3556.32916311,1.57311126743
0.95,266.07250598,-265.07250598,3870.01839196,1.61610851887
0.95,281.838293126,-280.838293126,4211.65837101,1.66039197879
0.95,298.538261892,-297.538261892,4583.7519429,1.70599831394
0.95,316.227766017,-315.227766017,4989.02667304,1.75296528824
0.95,334.965439158,-333.965439158,5430.455059,1.801331794
0.95,354.813389234,-353.813389234,5911.27655926,1.85113788407
0.95,375.837404288,-374.837404288,6435.02160498,1.90242480497
0.95,398.107170553,-397.107170553,7005.53777363,1.955235031
0.95,421.696503429,-420.696503429,7627.01831905,2.00961229938
0.95,446.683592151,-445.683592151,8304.03327038,2.06560164642
0.95,473.151258961,-472.151258961,9041.56333113,2.12324944481
0.95,501.187233627,-500.187233627,9845.03683074,2.18260344198
0.95,530.884444231,-529.884444231,10720.3700037,2.24371279961
0.95,562.34132519,-561.34132519,11674.010896,2.30662813433
0.95,595.662143529,-594.662143529,12712.9872254,2.3714015596
0.95,630.95734448,-629.95734448,13844.9585525,2.43808672887
0.95,668.343917569,-667.343917569,15078.2731504,2.50673888
0.95,707.945784384,-706.945784384,16422.0299964,2.57741488098
0.95,749.894209332,-748.894209332,17886.1463472,2.65017327698
0.95,794.328234724,-793.328234724,19481.4314021,2.72507433892
0.95,841.395141645,-840.395141645,21219.6665998,2.80218011326
0.95,891.250938134,-890.250938134,23113.6931499,2.88155447347
0.95,944.060876286,-943.060876286,25177.507449,2.96326317289
0.95,1000,-999,27426.3650924,3.04737389916
0.99,0.001,0.999,0.0338744223169,3.76382470188
0.99,0.00105925372518,0.998940746275,0.0342219332111,3.58973202838
0.99,0.0011220184543,0.998877981546,0.0345838986434,3.42477023447
0.99,0.00118850222744,0.998811497773,0.0349607717818,3.26842483615
0.99,0.00125892541179,0.998741074588,0.0353530144553,3.12021084049
0.99,0.00133352143216,0.998666478568,0.0357610974238,2.9796710975
0.99,0.00141253754462,0.998587462455,0.0361855006851,2.84637474065
0.99,0.00149623565609,0.998503764344,0.0366267138164,2.71991571108
0.99,0.00158489319246,0.998415106808,0.0370852363533,2.59991136099
0.99,0.00167880401812,0.998321195982,0.0375615782044,2.48600113195
0.99,0.00177827941004,0.99822172059,0.0380562601024,2.37784530419
0.99,0.00188364908949,0.998116350911,0.0385698140908,2.27512381308
0.99,0.00199526231497,0.998004737685,0.0391027840468,2.17753512928
0.99,0.00211348903984,0.99788651096,0.0396557262381,2.0847951994
0.99,0.00223872113857,0.997761278861,0.0402292099153,1.99663644382
0.99,0.00237137370566,0.997628626294,0.0408238179375,1.91280680898
0.99,0.00251188643151,0.997488113568,0.0414401474318,1.83306887127
0.99,0.0026607250598,0.99733927494,0.0420788104857,1.75719898983
0.99,0.00281838293126,0.997181617069,0.0427404348716,1.68498650601
0.99,0.00298538261892,0.997014617381,0.043425664804,1.61623298687
0.99,0.00316227766017,0.99683772234,0.044135161729,1.55075151071
0.99,0.00334965439158,0.996650345608,0.0448696051449,1.48836599241
0.99,0.00354813389234,0.996451866108,0.0456296934558,1.42891054661
0.99,0.00375837404288,0.996241625957,0.0464161448578,1.37222888669
0.99,0.00398107170553,0.996018928294,0.0472296982576,1.31817375797
0.99,0.00421696503429,0.995783034966,0.0480711142256,1.26660640307
0.99,0.00446683592151,0.995533164078,0.048941175983,1.21739605799
0.99,0.00473151258961,0.99526848741,0.0498406904261,1.17041947726
0.99,0.00501187233627,0.994988127664,0.0507704891872,1.12556048653
0.99,0.00530884444231,0.994691155558,0.0517314297349,1.08270956131
0.99,0.0056234132519,0.994376586748,0.0527243965162,1.04176343035
0.99,0.00595662143529,0.994043378565,0.0537503021419,1.00262470235
0.99,0.0063095734448,0.993690426555,0.0548100886181,0.965201514766
0.99,0.00668343917569,0.993316560824,0.0559047286271,0.929407203512
0.99,0.00707945784384,0.992920542156,0.0570352268608,0.8951599923
0.99,0.00749894209332,0.992501057907,0.0582026214098,0.862382700645
0.99,0.00794328234724,0.992056717653,0.0594079852124,0.831002469416
0.99,0.00841395141645,0.991586048584,0.060652427568,0.800950502933
0.99,0.00891250938134,0.991087490619,0.0619370957189,0.772161826695
0.99,0.00944060876286,0.990559391237,0.063263176507,0.744575059796
0.99,0.01,0.99,0.0646318981086,0.718132201207
0.99,0.0105925372518,0.989407462748,0.0660445318557,0.692778429085
0.99,0.011220184543,0.988779815457,0.067502394149,0.668461912351
0.99,0.0118850222744,0.988114977726,0.0690068484696,0.645133633807
0.99,0.0125892541179,0.987410745882,0.0705593074974,0.622747224086
0.99,0.0133352143216,0.986664785678,0.0721612353443,0.601258805811
0.99,0.0141253754462,0.985874624554,0.0738141499111,0.580626847305
0.99,0.0149623565609,0.985037643439,0.0755196253774,0.560812025312
0.99,0.0158489319246,0.984151068075,0.0772792948354,0.541777096141
0.99,0.0167880401812,0.983211959819,0.0790948530783,0.523486774742
0.99,0.0177827941004,0.9822172059,0.0809680595557,0.505907621207
0.99,0.0188364908949,0.981163509105,0.0829007415089,0.489007934248
0.99,0.0199526231497,0.98004737685,0.0848947973014,0.47275765121
0.99,0.0211348903984,0.978865109602,0.0869521999577,0.457128254216
0.99,0.0223872113857,0.977612788614,0.0890750009291,0.442092682065
0.99,0.0237137370566,0.976286262943,0.0912653341043,0.427625247511
0.99,0.0251188643151,0.974881135685,0.0935254200831,0.413701559601
0.99,0.026607250598,0.973392749402,0.0958575707357,0.400298450741
0.99,0.0281838293126,0.971816170687,0.0982641940695,0.387393908201
0.99,0.0298538261892,0.970146173811,0.10074779943,0.374967009779
0.99,0.0316227766017,0.968377223398,0.103311003059,0.362997863358
0.99,0.0334965439158,0.966503456084,0.105956534046,0.351467550113
0.99,0.0354813389234,0.964518661077,0.108687240699,0.340358071147
0.99,0.0375837404288,0.962416259571,0.111506097367,0.329652297317
0.99,0.0398107170553,0.960189282945,0.114416211764,0.319333922083
0.99,0.0421696503429,0.957830349657,0.117420832818,0.309387417156
0.99,0.0446683592151,0.955331640785,0.120523359104,0.299797990796
0.99,0.0473151258961,0.952684874104,0.123727347902,0.290551548576
0.99,0.0501187233627,0.949881276637,0.127036524933,0.28163465647
0.99,0.0530884444231,0.946911555577,0.130454794828,0.273034506108
0.99,0.056234132519,0.943765867481,0.133986252399,0.264738882078
0.99,0.0595662143529,0.940433785647,0.13763519477,0.256736131129
0.99,0.063095734448,0.936904265552,0.141406134447,0.249015133175
0.99,0.0668343917569,0.933165608243,0.145303813402,0.241565273976
0.99,0.0707945784384,0.929205421562,0.149333218265,0.234376419399
0.99,0.0749894209332,0.925010579067,0.153499596708,0.227438891154
0.99,0.0794328234724,0.920567176528,0.157808475129,0.220743443929
0.99,0.0841395141645,0.915860485835,0.162265677744,0.214281243818
0.99,0.0891250938134,0.910874906187,0.16687734722,0.208043847984
0.99,0.0944060876286,0.905593912371,0.171649966953,0.202023185468
0.99,0.1,0.9,0.176590385168,0.196211539075
0.99,0.105925372518,0.894074627482,0.181705840971,0.190601528281
0.99,0.11220184543,0.88779815457,0.187003992537,0.185186093092
0.99,0.118850222744,0.881149777256,0.19249294761,0.1799584788
0.99,0.125892541179,0.874107458821,0.198181296522,0.17491222158
0.99,0.133352143216,0.866647856784,0.204078147949,0.170041134887
0.99,0.141253754462,0.858746245538,0.210193167636,0.165339296594
0.99,0.149623565609,0.850376434391,0.216536620362,0.160801036833
0.99,0.158489319246,0.841510680754,0.223119415412,0.1564209265
0.99,0.167880401812,0.832119598188,0.22995315588,0.152193766381
0.99,0.177827941004,0.822172058996,0.237050192127,0.148114576864
0.99,0.188364908949,0.811635091051,0.24442367976,0.144178588207
0.99,0.199526231497,0.800473768503,0.252087642529,0.140381231323
0.99,0.211348903984,0.788651096016,0.260057040587,0.136718129062
0.99,0.223872113857,0.776127886143,0.268347844557,0.133185087947
0.99,0.237137370566,0.762862629434,0.276977115947,0.129778090361
0.99,0.251188643151,0.748811356849,0.285963094458,0.126493287131
0.99,0.26607250598,0.73392749402,0.295325292794,0.123326990516
0.99,0.281838293126,0.718161706874,0.305084599637,0.120275667556
0.99,0.298538261892,0.701461738108,0.315263391515,0.117335933766
0.99,0.316227766017,0.683772233983,0.325885654347,0.114504547168
0.99,0.334965439158,0.665034560842,0.336977115515,0.111778402626
0.99,0.354813389234,0.645186610766,0.348565387408,0.109154526478
0.99,0.375837404288,0.624162595712,0.360680123453,0.106630071449
0.99,0.398107170553,0.601892829447,0.373353187728,0.104202311824
0.99,0.421696503429,0.578303496571,0.386618839388,0.101868638871
0.99,0.446683592151,0.553316407849,0.400513933196,0.0996265565042
0.99,0.473151258961,0.526848741039,0.415078137617,0.09747367717
0.99,0.501187233627,0.498812766373,0.430354172008,0.095407717944
0.99,0.530884444231,0.469115555769,0.44638806463,0.0934264968333
0.99,0.56234132519,0.43765867481,0.463229433332,0.0915279292688
0.99,0.595662143529,0.404337856471,0.480931790916,0.0897100247813
0.99,0.63095734448,0.36904265552,0.499552877392,0.0879708838503
0.99,0.668343917569,0.331656082431,0.519155021534,0.0863086949178
0.99,0.707945784384,0.292054215616,0.539805534328,0.0847217315593
0.99,0.749894209332,0.250105790668,0.56157713718,0.0832083498048
0.99,0.794328234724,0.205671765276,0.584548427986,0.0817669856017
0.99,0.841395141645,0.158604858355,0.608804388434,0.0803961524142
0.99,0.891250938134,0.108749061866,0.634436936252,0.0790944389517
0.99,0.944060876286,0.0559391237141,0.661545526384,0.0778605070219
0.99,1,0,0.690237805516,0.0766930895018
0.99,1.05925372518,-0.0592537251773,0.720630324681,0.0755909884219
0.99,1.1220184543,-0.122018454302,0.752849315183,0.074553073159
0.99,1.18850222744,-0.188502227437,0.787031533479,0.0735782787323
0.99,1.25892541179,-0.258925411794,0.823325181214,0.0726656041998
0.99,1.33352143216,-0.333521432163,0.861890907141,0.0718141111491
0.99,1.41253754462,-0.412537544623,0.902902898252,0.0710229222806
0.99,1.49623565609,-0.496235656094,0.946550068133,0.070291220079
0.99,1.58489319246,-0.584893192461,0.99303735125,0.0696182455683
0.99,1.67880401812,-0.678804018123,1.04258711268,0.0690032971502
0.99,1.77827941004,-0.778279410039,1.09544068359,0.0684457295199
0.99,1.88364908949,-0.88364908949,1.15186003389,0.0679449526583
0.99,1.99526231497,-0.995262314969,1.21212959412,0.0675004308973
0.99,2.11348903984,-1.11348903984,1.27655824025,0.067111682057
0.99,2.23872113857,-1.23872113857,1.34548145581,0.0667782766502
0.99,2.37137370566,-1.37137370566,1.41926368734,0.0664998371547
0.99,2.51188643151,-1.51188643151,1.49830091058,0.0662760373498
0.99,2.6607250598,-1.6607250598,1.58302342622,0.0661066017153
0.99,2.81838293126,-1.81838293126,1.67389890589,0.0659913048925
0.99,2.98538261892,-1.98538261892,1.77143571088,0.065929971204
0.99,3.16227766017,-2.16227766017,1.8761865081,0.0659224742318
0.99,3.34965439158,-2.34965439158,1.98875220989,0.0659687364525
0.99,3.54813389234,-2.54813389234,2.10978626699,0.0660687289278
0.99,3.75837404288,-2.75837404288,2.23999934622,0.0662224710492
0.99,3.98107170553,-2.98107170553,2.38016442753,0.0664300303363
0.99,4.21696503429,-3.21696503429,2.53112235814,0.0666915222878
0.99,4.46683592151,-3.46683592151,2.69378790489,0.0670071102833
0.99,4.73151258961,-3.73151258961,2.86915634952,0.0673770055366
0.99,5.01187233627,-4.01187233627,3.0583106758,0.0678014670988
0.99,5.30884444231,-4.30884444231,3.26242940168,0.068280801911
0.99,5.6234132519,-4.6234132519,3.48279511451,0.0688153649057
0.99,5.95662143529,-4.95662143529,3.72080377264,0.0694055591573
0.99,6.3095734448,-5.3095734448,3.9779748422,0.0700518360798
0.99,6.68343917569,-5.68343917569,4.25596234436,0.0707546956736
0.99,7.07945784384,-6.07945784384,4.55656689492,0.0715146868185
0.99,7.49894209332,-6.49894209332,4.8817488256,0.0723324076153
0.99,7.94328234724,-6.94328234724,5.23364248421,0.0732085057735
0.99,8.41395141645,-7.41395141645,5.6145718201,0.0741436790476
0.99,8.91250938134,-7.91250938134,6.02706737025,0.0751386757193
0.99,9.44060876286,-8.44060876286,6.47388477236,0.0761942951277
0.99,10,-9,6.95802494222,0.0773113882469
0.99,10.5925372518,-9.59253725177,7.48275606527,0.0784908583113
0.99,11.220184543,-10.220184543,8.05163756568,0.0797336614881
0.99,11.8850222744,-10.8850222744,8.668546231,0.0810408075988
0.99,12.5892541179,-11.5892541179,9.33770468647,0.0824133608887
0.99,13.3352143216,-12.3352143216,10.0637124306,0.0838524408453
0.99,14.1253754462,-13.1253754462,10.8515796625,0.0853592230663
0.99,14.9623565609,-13.9623565609,11.7067641528,0.0869349401773
0.99,15.8489319246,-14.8489319246,12.6352114319,0.0885808827999
0.99,16.7880401812,-15.7880401812,13.6433985938,0.0902984005712
0.99,17.7827941004,-16.7827941004,14.7383820431,0.0920889032143
0.99,18.8364908949,-17.8364908949,15.9278495377,0.0939538616624
0.99,19.9526231497,-18.9526231497,17.220176916,0.0958948092347
0.99,21.1348903984,-20.1348903984,18.6244899304,0.0979133428678
0.99,22.3872113857,-21.3872113857,20.150731646,0.100011124401
0.99,23.7137370566,-22.7137370566,21.8097359069,0.102189881918
0.99,25.1188643151,-24.1188643151,23.6133074168,0.104451411146
0.99,26.607250598,-25.607250598,25.5743090288,0.10679757691
0.99,28.1838293126,-27.1838293126,27.7067568947,0.10923031465
0.99,29.8538261892,-28.8538261892,30.0259241819,0.111751631997
0.99,31.6227766017,-30.6227766017,32.5484541298,0.114363610408
0.99,33.4965439158,-32.4965439158,35.2924832865,0.117068406869
0.99,35.4813389234,-34.4813389234,38.2777758448,0.119868255653
0.99,37.5837404288,-36.5837404288,41.5258700752,0.122765470154
0.99,39.8107170553,-38.8107170553,45.0602379486,0.125762444782
0.99,42.1696503429,-41.1696503429,48.9064591356,0.128861656923
0.99,44.6683592151,-43.6683592151,53.0924106777,0.13206566898
0.99,47.3151258961,-46.3151258961,57.6484737448,0.13537713047
0.99,50.1187233627,-49.1187233627,62.6077590159,0.13879878021
0.99,53.0884444231,-52.0884444231,68.0063523637,0.142333448566
0.99,56.234132519,-55.234132519,73.8835826723,0.145984059784
0.99,59.5662143529,-58.5662143529,80.2823137819,0.149753634401
0.99,63.095734448,-62.095734448,87.2492627362,0.153645291731
0.99,66.8343917569,-65.8343917569,94.8353467027,0.157662252439
0.99,70.7945784384,-69.7945784384,103.096061149,0.161807841196
0.99,74.9894209332,-73.9894209332,112.091892097,0.166085489426
0.99,79.4328234724,-78.4328234724,121.888765516,0.170498738134
0.99,84.1395141645,-83.1395141645,132.558537217,0.175051240832
0.99,89.1250938134,-88.1250938134,144.179526888,0.179746766557
0.99,94.4060876286,-93.4060876286,156.83710025,0.184589202984
0.99,100,-99,170.624303675,0.189582559639
0.99,105.925372518,-104.925372518,185.642555998,0.194730971212
0.99,112.20184543,-111.20184543,202.002402665,0.200038700978
0.99,118.850222744,-117.850222744,219.824337855,0.205510144319
0.99,125.892541179,-124.892541179,239.239700687,0.211149832359
0.99,133.352143216,-132.352143216,260.391652199,0.216962435714
0.99,141.253754462,-140.253754462,283.436240381,0.222952768355
0.99,149.623565609,-148.623565609,308.543561197,0.22912579159
0.99,158.489319246,-157.489319246,335.899024246,0.235486618169
0.99,167.880401812,-166.880401812,365.704732507,0.242040516515
0.99,177.827941004,-176.827941004,398.180986436,0.248792915087
0.99,188.364908949,-187.364908949,433.567923645,0.255749406868
0.99,199.526231497,-198.526231497,472.127306366,0.262915753997
0.99,211.348903984,-210.348903984,514.14447004,0.270297892542
0.99,223.872113857,-222.872113857,559.930447551,0.277901937407
0.99,237.137370566,-236.137370566,609.824284935,0.285734187403
0.99,251.188643151,-250.188643151,664.195565841,0.293801130457
0.99,266.07250598,-265.07250598,723.447163546,0.302109448985
0.99,281.838293126,-280.838293126,788.018241055,0.31066602543
0.99,298.538261892,-297.538261892,858.387521651,0.319477947953
0.99,316.227766017,-315.227766017,935.076854269,0.328552516311
0.99,334.965439158,-333.965439158,1018.65510029,0.337897247897
0.99,354.813389234,-353.813389234,1109.74237071,0.347519883968
0.99,375.837404288,-374.837404288,1209.01464533,0.357428396055
0.99,398.107170553,-397.107170553,1317.20880833,0.367630992568
0.99,421.696503429,-420.696503429,1435.12813783,0.378136125589
0.99,446.683592151,-445.683592151,1563.64829035,0.388952497878
0.99,473.151258961,-472.151258961,1703.72382484,0.400089070079
0.99,501.187233627,-500.187233627,1856.39531479,0.411555068143
0.99,530.884444231,-529.884444231,2022.79710163,0.423359990968
0.99,562.34132519,-561.34132519,2204.16574712,0.435513618268
0.99,595.662143529,-594.662143529,2401.84924778,0.448026018677
0.99,630.95734448,-629.95734448,2617.31708009,0.460907558084
0.99,668.343917569,-667.343917569,2852.1711514,0.474168908223
0.99,707.945784384,-706.945784384,3108.15773807,0.487821055515
0.99,749.894209332,-748.894209332,3387.18050009,0.501875310163
0.99,794.328234724,-793.328234724,3691.31466901,0.516343315528
0.99,841.395141645,-840.395141645,4022.82251521,0.531237057768
0.99,891.250938134,-890.250938134,4384.17020958,0.546568875772
0.99,944.060876286,-943.060876286,4778.04620566,0.56235147138
0.99,1000,-999,5207.38127915,0.578597919905
