g12,g13,g23,alpha,T1,T_alpha,W_alpha,W_over_T1,L3_cain,L3_frac
-4.5,0.8,0.5,0.9,12.2466980187,31.1783539783,18.9316559596,1.54585798806,-8.04669801873,-26.9783539783
-4.5,0.85,0.5,0.9,11.8309375603,30.6589294481,18.8279918878,1.59142010443,-7.68093756032,-26.5089294481
-4.5,0.9,0.5,0.9,11.3470780833,30.119479523,18.7724014397,1.6543819741,-7.24707808327,-26.019479523
-4.5,0.95,0.5,0.9,10.7316614045,29.5565314806,18.824870076,1.75414312532,-6.68166140454,-25.5065314806
-4.45,-6,0.5,0.9,32.346309444,69.9196415745,37.5733321305,1.16159564341,-21.396309444,-58.9696415745
-4.45,-5.95,0.5,0.9,32.2387250209,69.6967257633,37.4580007423,1.16189460712,-21.3387250209,-58.7967257633
-4.45,-5.9,0.5,0.9,32.1309330844,69.4734174993,37.3424844149,1.16219732296,-21.2809330844,-58.6234174993
-4.45,-5.85,0.5,0.9,32.0229313748,69.2497127834,37.2267814086,1.1625038624,-21.2229313748,-58.4497127834
-4.45,-5.8,0.5,0.9,31.9147175909,69.0256075478,37.1108899569,1.1628142988,-21.1647175909,-58.2756075478
-4.45,-5.75,0.5,0.9,31.8062893895,68.8010976546,36.9948082651,1.16312870741,-21.1062893895,-58.1010976546
-4.45,-5.7,0.5,0.9,31.6976443836,68.5761788938,36.8785345101,1.16344716547,-21.0476443836,-57.9261788938
-4.45,-5.65,0.5,0.9,31.5887801418,68.3508469816,36.7620668399,1.16376975226,-20.9887801418,-57.7508469816
-4.45,-5.6,0.5,0.9,31.4796941867,68.1250975591,36.6454033724,1.1640965492,-20.9296941867,-57.5750975591
-4.45,-5.55,0.5,0.9,31.370383994,67.8989261894,36.5285421954,1.16442763985,-20.870383994,-57.3989261894
-4.45,-5.5,0.5,0.9,31.2608469913,67.6723283567,36.4114813654,1.16476311008,-20.8108469913,-57.2223283567
-4.45,-5.45,0.5,0.9,31.1510805563,67.4452994634,36.2942189071,1.16510304808,-20.7510805563,-57.0452994634
-4.45,-5.4,0.5,0.9,31.041082016,67.2178348289,36.1767528129,1.16544754446,-20.691082016,-56.8678348289
-4.45,-5.35,0.5,0.9,30.9308486451,66.9899296866,36.0590810415,1.16579669233,-20.6308486451,-56.6899296866
-4.45,-5.3,0.5,0.9,30.8203776645,66.7615791825,35.941201518,1.16615058742,-20.5703776645,-56.5115791825
-4.45,-5.25,0.5,0.9,30.7096662397,66.532778372,35.8231121323,1.16650932813,-20.5096662397,-56.332778372
-4.45,-5.2,0.5,0.9,30.5987114796,66.3035222186,35.704810739,1.16687301564,-20.4487114796,-56.1535222186
