alpha,T1,T_alpha,W_alpha,L3_at_kappa0,L3_cain_boundary,L3_fractional_boundary,realizability,sqrt4G
0.667272288353,180,802933517.376,802933337.376,58,-122,-802933459.376,all L3,0
0.667291901573,180,731144029.983,731143849.983,58,-122,-731143971.983,all L3,0
0.667312149972,180,665812679.382,665812499.382,58,-122,-665812621.382,all L3,0
0.667333054122,180,606356010.15,606355830.15,58,-122,-606355952.15,all L3,0
0.667354635257,180,552243434.266,552243254.266,58,-122,-552243376.266,all L3,0
0.667376915303,180,502992431.056,502992251.056,58,-122,-502992373.056,all L3,0
0.667399916895,180,458164183.557,458164003.557,58,-122,-458164125.557,all L3,0
0.667423663399,180,417359611.576,417359431.576,58,-122,-417359553.576,all L3,0
0.667448178941,180,380215765.365,380215585.365,58,-122,-380215707.365,all L3,0
0.667473488424,180,346402547.081,346402367.081,58,-122,-346402489.081,all L3,0
0.667499617562,180,315619730.211,315619550.211,58,-122,-315619672.211,all L3,0
0.667526592899,180,287594249.859,287594069.859,58,-122,-287594191.859,all L3,0
0.66755444184,180,262077739.248,262077559.248,58,-122,-262077681.248,all L3,0
0.667583192675,180,238844290.035,238844110.035,58,-122,-238844232.035,all L3,0
0.667612874615,180,217688416.093,217688236.093,58,-122,-217688358.093,all L3,0
0.667643517812,180,198423202.246,198423022.246,58,-122,-198423144.246,all L3,0
0.667675153397,180,180878621.132,180878441.132,58,-122,-180878563.132,all L3,0
0.667707813508,180,164900002.916,164899822.916,58,-122,-164899944.916,all L3,0
0.667741531327,180,150346643.949,150346463.949,58,-122,-150346585.949,all L3,0
0.667776341106,180,137090541.735,137090361.735,58,-122,-137090483.735,all L3,0
0.667812278208,180,125015244.728,125015064.728,58,-122,-125015186.728,all L3,0
0.667849379144,180,114014806.527,114014626.527,58,-122,-114014748.527,all L3,0
0.667887681603,180,103992834.96,103992654.96,58,-122,-103992776.96,all L3,0
0.667927224498,180,94861627.4591,94861447.4591,58,-122,-94861569.4591,all L3,0
0.667968047999,180,86541384.8581,86541204.8581,58,-122,-86541326.8581,all L3,0
0.668010193581,180,78959496.5108,78959316.5108,58,-122,-78959438.5108,all L3,0
0.668053704059,180,72049890.2316,72049710.2316,58,-122,-72049832.2316,all L3,0
0.668098623635,180,65752441.1802,65752261.1802,58,-122,-65752383.1802,all L3,0
0.668144997943,180,60012434.3322,60012254.3322,58,-122,-60012376.3322,all L3,0
0.668192874096,180,54780075.6692,54779895.6692,58,-122,-54780017.6692,all L3,0
0.668242300731,180,50010047.6649,50009867.6649,58,-122,-50009989.6649,all L3,0
0.66829332806,180,45661105.0444,45660925.0444,58,-122,-45661047.0444,all L3,0
0.668346007924,180,41695707.1603,41695527.1603,58,-122,-41695649.1603,all L3,0
0.668400393838,180,38079683.6628,38079503.6628,58,-122,-38079625.6628,all L3,0
0.668456541055,180,34781930.4405,34781750.4405,58,-122,-34781872.4405,all L3,0
0.668514506615,180,31774133.0854,31773953.0854,58,-122,-31774075.0854,all L3,0
0.668574349405,180,29030515.3863,29030335.3863,58,-122,-29030457.3863,all L3,0
0.668636130219,180,26527610.5767,26527430.5767,58,-122,-26527552.5767,all L3,0
0.668699911822,180,24244053.2769,24243873.2769,58,-122,-24243995.2769,all L3,0
0.668765759009,180,22160390.2508,22160210.2508,58,-122,-22160332.2508,all L3,0
0.668833738675,180,20258908.273,20258728.273,58,-122,-20258850.273,all L3,0
0.66890391988,180,18523477.5544,18523297.5544,58,-122,-18523419.5544,all L3,0
0.668976373922,180,16939409.3159,16939229.3159,58,-122,-16939351.3159,all L3,0
0.669051174408,180,15493326.2285,15493146.2285,58,-122,-15493268.2285,all L3,0
0.669128397327,180,14173044.5543,14172864.5543,58,-122,-14172986.5543,all L3,0
0.669208121132,180,12967466.9269,12967286.9269,58,-122,-12967408.9269,all L3,0
0.669290426813,180,11866484.81,11866304.81,58,-122,-11866426.81,all L3,0
0.669375397985,180,10860889.7558,10860709.7558,58,-122,-10860831.7558,all L3,0
0.669463120972,180,9942292.6676,9942112.6676,58,-122,-9942234.6676,all L3,0
0.669553684891,180,9103050.34159,9102870.34159,58,-122,-9102992.34159,all L3,0
0.669647181746,180,8336198.63019,8336018.63019,58,-122,-8336140.63019,all L3,0
0.669743706522,180,7635391.6266,7635211.6266,58,-122,-7635333.6266,all L3,0
0.669843357279,180,6994846.32691,6994666.32691,58,-122,-6994788.32691,all L3,0
0.669946235252,180,6409292.27423,6409112.27423,58,-122,-6409234.27423,all L3,0
0.670052444956,180,5873925.73442,5873745.73442,58,-122,-5873867.73442,all L3,0
0.670162094289,180,5384367.99407,5384187.99407,58,-122,-5384309.99407,all L3,0
0.670275294645,180,4936627.40821,4936447.40821,58,-122,-4936569.40821,all L3,0
0.670392161025,180,4527064.85913,4526884.85913,58,-122,-4527006.85913,all L3,0
0.670512812154,180,4152362.31833,4152182.31833,58,-122,-4152304.31833,all L3,0
0.670637370602,180,3809494.23147,3809314.23147,58,-122,-3809436.23147,all L3,0
0.670765962909,180,3495701.47166,3495521.47166,58,-122,-3495643.47166,all L3,0
0.670898719711,180,3208467.62942,3208287.62942,58,-122,-3208409.62942,all L3,0
0.671035775878,180,2945497.42849,2945317.42849,58,-122,-2945439.42849,all L3,0
0.671177270646,180,2704697.07607,2704517.07607,58,-122,-2704639.07607,all L3,0
0.67132334776,180,2484156.37301,2483976.37301,58,-122,-2484098.37301,all L3,0
0.671474155619,180,2282132.42558,2281952.42558,58,-122,-2282074.42558,all L3,0
0.671629847432,180,2097034.81439,2096854.81439,58,-122,-2096976.81439,all L3,0
0.671790581365,180,1927412.08966,1927232.08966,58,-122,-1927354.08966,all L3,0
0.67195652071,180,1771939.47312,1771759.47312,58,-122,-1771881.47312,all L3,0
0.672127834045,180,1629407.65838,1629227.65838,58,-122,-1629349.65838,all L3,0
0.672304695408,180,1498712.61079,1498532.61079,58,-122,-1498654.61079,all L3,0
0.672487284473,180,1378846.27708,1378666.27708,58,-122,-1378788.27708,all L3,0
0.672675786734,180,1268888.12315,1268708.12315,58,-122,-1268830.12315,all L3,0
0.67287039369,180,1167997.42548,1167817.42548,58,-122,-1167939.42548,all L3,0
0.673071303045,180,1075406.24875,1075226.24875,58,-122,-1075348.24875,all L3,0
0.673278718903,180,990413.047987,990233.047987,58,-122,-990355.047987,all L3,0
0.673492851979,180,912376.839357,912196.839357,58,-122,-912318.839357,all L3,0
0.673713919812,180,840711.888598,840531.888598,58,-122,-840653.888598,all L3,0
0.673942146986,180,774882.870786,774702.870786,58,-122,-774824.870786,all L3,0
0.674177765357,180,714400.459242,714220.459242,58,-122,-714342.459242,all L3,0
0.674421014293,180,658817.305217,658637.305217,58,-122,-658759.305217,all L3,0
0.67467214091,180,607724.373405,607544.373405,58,-122,-607666.373405,all L3,0
0.674931400329,180,560747.601528,560567.601528,58,-122,-560689.601528,all L3,0
