triple,regime,alpha,W_alpha,C_beta*(1-alpha),27/K^3+(9S-27)/K^2
mixed_5_0.2_0.2,alpha->2/3,0.666737048022,480922941220,31.0244400832,480923043666
mixed_5_0.2_0.2,alpha->2/3,0.666755618016,238258132516,31.0227113472,238258213571
mixed_5_0.2_0.2,alpha->2/3,0.66677908767,118041572454,31.0205264872,118041636584
mixed_5_0.2_0.2,alpha->2/3,0.66680874975,58484556551.7,31.0177651559,58484607290.3
mixed_5_0.2_0.2,alpha->2/3,0.666846238116,28978197066,31.0142752524,28978237208.7
mixed_5_0.2_0.2,alpha->2/3,0.66689361772,14359249843.5,31.009864544,14359281602.5
mixed_5_0.2_0.2,alpha->2/3,0.666953498348,7115907551.22,31.0042900781,7115932676.72
mixed_5_0.2_0.2,alpha->2/3,0.667029178372,3526768725.14,30.9972447995,3526788601.99
mixed_5_0.2_0.2,alpha->2/3,0.667124826434,1748172855.14,30.9883406367,1748188579.08
mixed_5_0.2_0.2,alpha->2/3,0.667245711065,866698967.434,30.9770871266,866711405.477
mixed_5_0.2_0.2,alpha->2/3,0.667398490889,429782329.064,30.9628643981,429792167.212
mixed_5_0.2_0.2,alpha->2/3,0.667591581394,213181785.687,30.9448890282,213189566.739
mixed_5_0.2_0.2,alpha->2/3,0.667835618483,105780119.59,30.9221708893,105786273.031
mixed_5_0.2_0.2,alpha->2/3,0.668144044319,52510881.5519,30.8934586103,52515747.2162
mixed_5_0.2_0.2,alpha->2/3,0.668533847758,26081599.8056,30.857170648,26085446.5923
mixed_5_0.2_0.2,alpha->2/3,0.669026500133,12963393.881,30.8113081721,12966434.5661
mixed_5_0.2_0.2,alpha->2/3,0.669649137953,6448765.73595,30.7533449643,6451168.69166
mixed_5_0.2_0.2,alpha->2/3,0.670436057642,3211428.31448,30.6800882684,3213326.78303
mixed_5_0.2_0.2,alpha->2/3,0.671430604677,1601375.80997,30.5875029248,1602875.24147
mixed_5_0.2_0.2,alpha->2/3,0.67268756116,799821.977922,30.4704891048,801005.836932
mixed_5_0.2_0.2,alpha->2/3,0.674276163352,400271.152029,30.3226013986,401205.512165
mixed_5_0.2_0.2,alpha->2/3,0.676283915378,200797.061052,30.1356937869,201534.240431
mixed_5_0.2_0.2,alpha->2/3,0.678821409167,101020.208334,29.8994709377,101601.645691
mixed_5_0.2_0.2,alpha->2/3,0.682028416133,50995.6475597,29.6009211143,51454.1770516
mixed_5_0.2_0.2,alpha->2/3,0.686081586124,25844.5470669,29.2235994565,26206.1967166
mixed_5_0.2_0.2,alpha->2/3,0.691204177733,13156.6766206,28.7467221574,13442.089321
mixed_5_0.2_0.2,alpha->2/3,0.697678355932,6730.68531042,28.1440216399,6956.24090441
mixed_5_0.2_0.2,alpha->2/3,0.705860734415,3461.12931411,27.3822996739,3639.8303857
mixed_5_0.2_0.2,alpha->2/3,0.716202018756,1788.82249499,26.419598736,1930.99423882
mixed_5_0.2_0.2,alpha->2/3,0.729271832387,928.442796607,25.2028908857,1042.28793218
mixed_5_0.2_0.2,alpha->2/3,0.745790092856,482.942707657,23.6651568556,574.985361658
mixed_5_0.2_0.2,alpha->2/3,0.766666666667,250.682347799,21.7216944651,326.130071989
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.9999999,6.53779912341e-06,6.53779556244e-06,27.045
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999999873615,8.26278686183e-06,8.26278117595e-06,27.045
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999999840269,1.04429102095e-05,1.0442901143e-05,27.045
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999999798124,1.31982563349e-05,1.31982418406e-05,27.045
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999999744859,1.66805973958e-05,1.66805742365e-05,27.0450000001
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999999677541,2.1081750754e-05,2.10817137714e-05,27.0450000001
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999999592461,2.66441451338e-05,2.66440860579e-05,27.0450000001
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999999484932,3.36741746523e-05,3.36740802883e-05,27.0450000002
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999999349032,4.25590765794e-05,4.25589258538e-05,27.0450000003
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999999177276,5.37882627096e-05,5.37880219621e-05,27.0450000005
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999998960202,6.79802794448e-05,6.79798948974e-05,27.0450000009
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999998685853,8.59168822487e-05,8.5916268001e-05,27.0450000014
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999998339117,0.000108586102067,0.000108585120918,27.0450000022
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999997900896,0.000137236677132,0.000137235109934,27.0450000035
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999997347052,0.000173446850399,0.000173444347075,27.0450000056
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999996647076,0.000219211324945,0.000219207326355,27.045000009
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999995762413,0.000277051172514,0.000277044785487,27.0450000144
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999994644333,0.000350152756393,0.000350142554271,27.045000023
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.99999323125,0.000442543334065,0.000442527037986,27.0450000367
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999991445327,0.000559313031857,0.000559287001707,27.0450000586
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999989188192,0.000706895450744,0.000706853872028,27.0450000936
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999986335517,0.000893422410986,0.000893355995902,27.0450001494
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999982730167,0.00112917245743,0.00112906637,27.0450002387
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999978173553,0.00142713796107,0.00142696850272,27.0450003813
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999972414684,0.001803742263,0.00180347157781,27.045000609
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999965136348,0.00227974669619,0.00227931431266,27.0450009728
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999955937636,0.00288139797928,0.00288070729798,27.0450015538
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.99994431186,0.00364188003553,0.00364077674172,27.0450024819
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999929618644,0.00460315156842,0.00460138914231,27.0450039644
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.99991104865,0.00581827278837,0.00581545739851,27.0450063325
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999887578996,0.00735435293384,0.00734985538235,27.0450101149
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999857916917,0.00929628650992,0.00928910151681,27.0450161567
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999820428551,0.0117514929537,0.0117400142589,27.0450258073
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999773048946,0.0148559350573,0.0148375959235,27.0450412223
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999713168319,0.0187817704947,0.0187524689438,27.0450658449
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999637488295,0.0237470945208,0.0237002741752,27.0451051749
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999541840233,0.0300283692121,0.0299535489254,27.0451679974
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999420955602,0.0379763181841,0.0378567389809,27.045268345
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999268175778,0.0480363139751,0.0478451715299,27.0454286324
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.999075085272,0.0607746254484,0.0604690340572,27.045684664
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.998831048184,0.0769123655977,0.0764236800263,27.0460936327
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.998522622347,0.0973696487289,0.0965879306629,27.0467468999
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.998132818909,0.123323427874,0.122072482593,27.0477904135
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.997640166533,0.156283893693,0.154281087753,27.0494573373
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.997017528714,0.198196426312,0.194987875504,27.0521202075
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.996230609025,0.251579316605,0.24643507605,27.0563743378
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.99523606199,0.319712514389,0.311456528005,27.0631712863
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.993979105507,0.406900729596,0.393633773212,27.0740326633
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.992390503315,0.518847460457,0.497493336888,27.0913932341
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.990382751289,0.663198883215,0.628756059798,27.1191530128
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.987845257499,0.850355444086,0.794652216259,27.1635695106
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.984638250533,1.09471902757,1.00431977548,27.2347095951
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.980585080543,1.41667458281,1.26930774341,27.3488372935
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.975462488934,1.84586120356,1.60421231048,27.5324061515
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.968988310734,2.42681459879,2.02748084572,27.8289033085
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.960805932252,3.22921400638,2.56242802335,28.3110241304
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.95046464791,4.36766694061,3.23852005246,29.1035061536
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.93739483428,6.04286961473,4.09299774847,30.4291955431
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.92087657381,8.63561801005,5.17292784901,32.7114593553
weak_pair_loops_1.01_0.99_1.005,alpha->1,0.9,12.9490999781,6.53779556588,36.8326845829
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666666766667,1.67583935039e+20,21.7926453485,1.67583935039e+20
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666666793051,8.30132981377e+19,21.7926436235,8.30132981378e+19
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666666826398,4.11209331329e+19,21.7926414434,4.11209331329e+19
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666666868543,2.03694013839e+19,21.792638688,2.03694013839e+19
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666666921807,1.00900561587e+19,21.7926352057,1.00900561587e+19
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666666989126,4.99814576642e+18,21.7926308046,4.99814576642e+18
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666667074206,2.4758496788e+18,21.7926252422,2.4758496788e+18
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666667181734,1.22642121483e+18,21.7926182122,1.22642121483e+18
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666667317634,6.0751229222e+17,21.7926093273,6.07512292223e+17
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666667489391,3.00933494106e+17,21.7925980983,3.00933494108e+17
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666667706465,1.49068554121e+17,21.7925839064,1.49068554123e+17
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666667980814,7.38416884501e+16,21.79256597,7.38416884513e+16
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666668327549,3.65777749784e+16,21.7925433012,3.65777749794e+16
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.66666876577,1.81189513002e+16,21.7925146512,1.8118951301e+16
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666669319615,8.97529988909e+15,21.7924784419,8.97529988971e+15
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666670019591,4.44595489647e+15,21.7924326789,4.44595489697e+15
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666670904254,2.20232473009e+15,21.7923748415,2.20232473048e+15
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666672022334,1.09093263873e+15,21.7923017437,1.09093263904e+15
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666673435417,5.40399408162e+14,21.7922093592,5.40399408407e+14
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666675221339,2.67690054527e+14,21.7920925993,2.6769005472e+14
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666677478474,1.32602028013e+14,21.7919450324,1.32602028166e+14
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.66668033115,6.56853929353e+13,21.7917585303,6.56853930566e+13
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.6666839365,3.25378108769e+13,21.7915228199,3.25378109728e+13
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666688493114,1.61179196508e+13,21.7912249178,1.61179197267e+13
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666694251983,7.98419375357e+12,21.7908484147,7.98419381364e+12
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666701530319,3.95507706004e+12,21.790372572,3.95507710757e+12
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666710729031,1.95921053762e+12,21.789771179,1.95921057524e+12
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666722354807,970532633806,21.7890111095,970532663570
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666737048022,480776037074,21.7880504971,480776060627
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666755618016,238166172857,21.7868364289,238166191496
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.66677908767,117984008807,21.7853020309,117984023557
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.66680874975,58448524944.5,21.7833627848,58448536617.8
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666846238116,28955644328.8,21.780911872,28955653567.8
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.66689361772,14345134547.6,21.7778142904,14345141860.4
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.666953498348,7107073716.41,21.7738994173,7107079505.15
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.667029178372,3521240714.4,21.7689516121,3521245297.27
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.667124826434,1744713952,21.7626983373,1744717580.74
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.667245711065,864535029.78,21.7547951473,864537903.579
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.667398490889,428428788.035,21.7448067147,428431064.5
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.667591581394,212335342.685,21.7321828522,212337146.519
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.667835618483,105250946.675,21.7162282062,105252376.549
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.668144044319,52180178.293,21.6960639556,52181312.278
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.668533847758,25875023.9669,21.6705794037,25875923.8356
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.669026500133,12834429.4772,21.6383707985,12835144.1068
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.669649137953,6368312.01173,21.5976640108,6368880.07614
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.670436057642,3161283.0457,21.5462168102,3161735.14553
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.671430604677,1570156.41306,21.4811953583,1570516.76138
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.67268756116,780412.625994,21.3990181131,780700.382001
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.674276163352,388225.101078,21.2951585494,388455.425445
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.676283915378,193336.869181,21.1638958265,193521.759185
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.678821409167,96412.1734003,20.99799967,96561.1238051
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.682028416133,48158.450577,20.7883321108,48278.9767077
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.686081586124,24104.4614074,20.5233441429,24202.5132406
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.691204177733,12094.4879402,20.1884395758,12174.7780592
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.697678355932,6085.98981443,19.7651710406,6152.25335257
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.705860734415,3072.5244604,19.2302238629,3127.72546195
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.716202018756,1556.5454552,18.5541318338,1603.0412247
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.729271832387,791.045118083,17.6996541378,830.717999324
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.745790092856,402.739621248,16.6197240373,437.104242027
weak_pair_loops_1.01_0.99_1.005,alpha->2/3,0.766666666667,204.686267969,15.2548563204,234.979799171
strong_antagonism_20_20_20,alpha->1,0.9999999,0.000167909282908,0.000167909237097,540
strong_antagonism_20_20_20,alpha->1,0.999999873615,0.00021221186077,0.000212211787643,540
strong_antagonism_20_20_20,alpha->1,0.999999840269,0.000268203603127,0.000268203486519,540
strong_antagonism_20_20_20,alpha->1,0.999999798124,0.000338968680694,0.000338968494396,540
strong_antagonism_20_20_20,alpha->1,0.999999744859,0.000428405020358,0.000428404722607,540.000000001
strong_antagonism_20_20_20,alpha->1,0.999999677541,0.000541439014341,0.000541438538762,540.000000001
strong_antagonism_20_20_20,alpha->1,0.999999592461,0.000684296883776,0.000684296124037,540.000000002
strong_antagonism_20_20_20,alpha->1,0.999999484932,0.000864847640486,0.000864846426774,540.000000003
strong_antagonism_20_20_20,alpha->1,0.999999349032,0.00109303654099,0.00109303460219,540.000000005
strong_antagonism_20_20_20,alpha->1,0.999999177276,0.0013814329142,0.0013814298178,540.000000007
strong_antagonism_20_20_20,alpha->1,0.999998960202,0.00174592253867,0.00174591759273,540.000000012
strong_antagonism_20_20_20,alpha->1,0.999998685853,0.00220658271226,0.00220657481203,540.000000019
strong_antagonism_20_20_20,alpha->1,0.999998339117,0.00278878823022,0.00278877561087,540.00000003
strong_antagonism_20_20_20,alpha->1,0.999997900896,0.00352460920104,0.00352458904409,540.000000048
strong_antagonism_20_20_20,alpha->1,0.999997347052,0.00445457772665,0.0044545455296,540.000000077
strong_antagonism_20_20_20,alpha->1,0.999996647076,0.00562992079108,0.00562986936235,540.000000123
strong_antagonism_20_20_20,alpha->1,0.999995762413,0.00711538242464,0.00711530027645,540.000000196
strong_antagonism_20_20_20,alpha->1,0.999994644333,0.00899279068494,0.00899265946774,540.000000313
strong_antagonism_20_20_20,alpha->1,0.99999323125,0.0113655661042,0.0113653565079,540.000000501
strong_antagonism_20_20_20,alpha->1,0.999991445327,0.0143644201923,0.0143640853982,540.0000008
strong_antagonism_20_20_20,alpha->1,0.999989188192,0.0181545582952,0.0181540235172,540.000001277
strong_antagonism_20_20_20,alpha->1,0.999986335517,0.0229447842199,0.0229439299983,540.00000204
strong_antagonism_20_20_20,alpha->1,0.999982730167,0.0289990091837,0.0289976446967,540.000003259
strong_antagonism_20_20_20,alpha->1,0.999978173553,0.0366508007091,0.0366486211392,540.000005205
strong_antagonism_20_20_20,alpha->1,0.999972414684,0.0463217755373,0.0463182939668,540.000008314
strong_antagonism_20_20_20,alpha->1,0.999965136348,0.0585448539836,0.0585392925929,540.00001328
strong_antagonism_20_20_20,alpha->1,0.999955937636,0.0739936634985,0.0739847797446,540.000021212
strong_antagonism_20_20_20,alpha->1,0.99994431186,0.0935197220143,0.0935055309246,540.000033882
strong_antagonism_20_20_20,alpha->1,0.999929618644,0.118199466765,0.118176797223,540.000054121
strong_antagonism_20_20_20,alpha->1,0.99991104865,0.149393747052,0.149357532799,540.000086448
strong_antagonism_20_20_20,alpha->1,0.999887578996,0.1888231028,0.188765249423,540.000138084
strong_antagonism_20_20_20,alpha->1,0.999857916917,0.238663047132,0.23857062126,540.000220563
strong_antagonism_20_20_20,alpha->1,0.999820428551,0.301664716164,0.301517050953,540.000352308
strong_antagonism_20_20_20,alpha->1,0.999773048946,0.381307715537,0.381071783,540.000562746
strong_antagonism_20_20_20,alpha->1,0.999713168319,0.481993877491,0.481616888134,540.000898881
strong_antagonism_20_20_20,alpha->1,0.999637488295,0.6092930737,0.608690638571,540.001435794
strong_antagonism_20_20_20,alpha->1,0.999541840233,0.770255382753,0.769292569701,540.002293415
strong_antagonism_20_20_20,alpha->1,0.999420955602,0.97380802758,0.972269031747,540.003663306
strong_antagonism_20_20_20,alpha->1,0.999268175778,1.23126091283,1.22880046854,540.00585146
strong_antagonism_20_20_20,alpha->1,0.999075085272,1.55695178159,1.55301726393,540.009346652
strong_antagonism_20_20_20,alpha->1,0.998831048184,1.96907166438,1.96277807815,540.014929632
strong_antagonism_20_20_20,alpha->1,0.998522622347,2.49072442932,2.48065354682,540.023847563
strong_antagonism_20_20_20,alpha->1,0.998132818909,3.15129239835,3.13516952726,540.038092718
strong_antagonism_20_20_20,alpha->1,0.997640166533,3.98820554669,3.96237837292,540.060847784
strong_antagonism_20_20_20,alpha->1,0.997017528714,5.04924851143,5.00784478596,540.09719755
strong_antagonism_20_20_20,alpha->1,0.996230609025,6.39559360451,6.32915563331,540.155266674
strong_antagonism_20_20_20,alpha->1,0.99523606199,8.10582942012,7.99909197325,540.248039563
strong_antagonism_20_20_20,alpha->1,0.993979105507,10.2813808389,10.1096380155,540.396273706
strong_antagonism_20_20_20,alpha->1,0.992390503315,13.0539178555,12.7770478382,540.63316957
strong_antagonism_20_20_20,alpha->1,0.990382751289,16.5956831161,16.1482489491,541.011871782
strong_antagonism_20_20_20,alpha->1,0.987845257499,21.1342349013,20.4089354149,541.617558115
strong_antagonism_20_20_20,alpha->1,0.984638250533,26.9741036131,25.7937963479,542.58702452
strong_antagonism_20_20_20,alpha->1,0.980585080543,34.5296967743,32.5994431611,544.14067641
strong_antagonism_20_20_20,alpha->1,0.975462488934,44.3772988216,41.2007476558,546.635459341
strong_antagonism_20_20_20,alpha->1,0.968988310734,57.3410385444,52.0714908844,550.654177498
strong_antagonism_20_20_20,alpha->1,0.960805932252,74.642520048,65.8104601784,557.160759908
strong_antagonism_20_20_20,alpha->1,0.95046464791,98.1771055692,83.1744318307,567.782196129
strong_antagonism_20_20_20,alpha->1,0.93739483428,131.060561539,105.119856199,585.353185569
strong_antagonism_20_20_20,alpha->1,0.92087657381,178.805186015,132.85554135,615.061582762
strong_antagonism_20_20_20,alpha->1,0.9,252.134531741,167.909237185,667.147265142
strong_antagonism_20_20_20,alpha->2/3,0.666666766667,1.6758566748e+20,559.697289375,1.6758566748e+20
strong_antagonism_20_20_20,alpha->2/3,0.666666793051,8.30143827348e+19,559.697245073,8.30143827351e+19
strong_antagonism_20_20_20,alpha->2/3,0.666666826398,4.11216121467e+19,559.697189081,4.11216121469e+19
strong_antagonism_20_20_20,alpha->2/3,0.666666868543,2.03698264817e+19,559.697118316,2.03698264818e+19
strong_antagonism_20_20_20,alpha->2/3,0.666666921807,1.00903222918e+19,559.69702888,1.0090322292e+19
strong_antagonism_20_20_20,alpha->2/3,0.666666989126,4.99831237951e+18,559.696915846,4.99831237961e+18
strong_antagonism_20_20_20,alpha->2/3,0.666667074206,2.4759539872e+18,559.696772988,2.47595398728e+18
strong_antagonism_20_20_20,alpha->2/3,0.666667181734,1.22648651728e+18,559.696592438,1.22648651734e+18
strong_antagonism_20_20_20,alpha->2/3,0.666667317634,6.07553174926e+17,559.69636425,6.07553174976e+17
strong_antagonism_20_20_20,alpha->2/3,0.666667489391,3.00959088791e+17,559.696075855,3.00959088832e+17
strong_antagonism_20_20_20,alpha->2/3,0.666667706465,1.49084577716e+17,559.695711367,1.49084577748e+17
strong_antagonism_20_20_20,alpha->2/3,0.666667980814,7.38517200483e+16,559.69525071,7.38517200735e+16
strong_antagonism_20_20_20,alpha->2/3,0.666668327549,3.65840552771e+16,559.694668509,3.65840552971e+16
strong_antagonism_20_20_20,alpha->2/3,0.66666876577,1.81228830916e+16,559.693932695,1.81228831073e+16
strong_antagonism_20_20_20,alpha->2/3,0.666669319615,8.97776139363e+15,559.693002739,8.97776140609e+15
strong_antagonism_20_20_20,alpha->2/3,0.666670019591,4.44749592547e+15,559.691827415,4.44749593533e+15
strong_antagonism_20_20_20,alpha->2/3,0.666670904254,2.20328949385e+15,559.690341984,2.20328950165e+15
strong_antagonism_20_20_20,alpha->2/3,0.666672022334,1.09153663069e+15,559.688464625,1.09153663686e+15
strong_antagonism_20_20_20,alpha->2/3,0.666673435417,5.40777538329e+14,559.686091928,5.40777543209e+14
strong_antagonism_20_20_20,alpha->2/3,0.666675221339,2.67926783546e+14,559.683093199,2.67926787407e+14
strong_antagonism_20_20_20,alpha->2/3,0.666677478474,1.32750232611e+14,559.679303261,1.32750235664e+14
strong_antagonism_20_20_20,alpha->2/3,0.66668033115,6.57781766718e+13,559.674513354,6.57781790861e+13
strong_antagonism_20_20_20,alpha->2/3,0.6666839365,3.25958982914e+13,559.66845964,3.25959002002e+13
strong_antagonism_20_20_20,alpha->2/3,0.666688493114,1.61542853754e+13,559.660808663,1.61542868844e+13
strong_antagonism_20_20_20,alpha->2/3,0.666694251983,8.00696057822e+12,559.65113899,8.00696177083e+12
strong_antagonism_20_20_20,alpha->2/3,0.666701530319,3.96933027083e+12,559.638917992,3.9693312131e+12
strong_antagonism_20_20_20,alpha->2/3,0.666710729031,1.96813378635e+12,559.623472505,1.96813453054e+12
strong_antagonism_20_20_20,alpha->2/3,0.666722354807,976119050945,559.603951753,976119638414
strong_antagonism_20_20_20,alpha->2/3,0.666737048022,484273425262,559.579280487,484273888731
strong_antagonism_20_20_20,alpha->2/3,0.666755618016,240355721002,559.548099752,240356086363
strong_antagonism_20_20_20,alpha->2/3,0.66677908767,119354781516,559.508692035,119355069258
strong_antagonism_20_20_20,alpha->2/3,0.66680874975,59306701924.4,559.458886663,59306928258.6
strong_antagonism_20_20_20,alpha->2/3,0.666846238116,29492909889.6,559.395940233,29493087646
strong_antagonism_20_20_20,alpha->2/3,0.66689361772,14681492965.6,559.316385501,14681632298.2
strong_antagonism_20_20_20,alpha->2/3,0.666953498348,7317653863.49,559.215840396,7317762809.37
strong_antagonism_20_20_20,alpha->2/3,0.667029178372,3653077140.29,559.088766646,3653162062.44
strong_antagonism_20_20_20,alpha->2/3,0.667124826434,1827252708.21,558.928164715,1827318645.77
strong_antagonism_20_20_20,alpha->2/3,0.667245711065,916210858.153,558.725188253,916261803.665
strong_antagonism_20_20_20,alpha->2/3,0.667398490889,460782780.31,558.468656816,460821899.192
strong_antagonism_20_20_20,alpha->2/3,0.667591581394,232592808.016,558.14444002,232622612.232
strong_antagonism_20_20_20,alpha->2/3,0.667835618483,117935289.84,557.734679206,117957775.284
strong_antagonism_20_20_20,alpha->2/3,0.668144044319,60123270.9279,557.216803738,60140025.9742
strong_antagonism_20_20_20,alpha->2/3,0.668533847758,30849749.4536,556.562287757,30862040.5446
strong_antagonism_20_20_20,alpha->2/3,0.669026500133,15950689.2475,555.735078911,15959528.126
strong_antagonism_20_20_20,alpha->2/3,0.669649137953,8320946.73814,554.689612498,8327142.97446
strong_antagonism_20_20_20,alpha->2/3,0.670436057642,4385285.13551,553.368301651,4389486.8696
strong_antagonism_20_20_20,alpha->2/3,0.671430604677,2337842.22117,551.698365311,2340567.52243
strong_antagonism_20_20_20,alpha->2/3,0.67268756116,1262258.44691,549.587819269,1263919.33974
strong_antagonism_20_20_20,alpha->2/3,0.674276163352,690954.600403,546.920409446,691875.547604
strong_antagonism_20_20_20,alpha->2/3,0.676283915378,383766.327482,543.549208335,384198.739806
