triple,beta12,beta13,beta23,alpha,L3_at_kappa0,L3_cain_boundary,L3_fractional_boundary,band_width_in_L3,realizability_2sqrtG_if_G>0,evidence
"strong_antagonism_(20,20,20)",20,20,20,0.666682346319819,58,-122,-43545657843660.7,43545657843538.7,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666683281522644,58,-122,-36602225249268.5,36602225249146.5,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666684272505039,58,-122,-30766116783490.5,30766116783368.5,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666685322593942,58,-122,-25860718844254.3,25860718844132.3,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666686435314721,58,-122,-21737589140977.9,21737589140855.9,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666687614403016,58,-122,-18271962899648.6,18271962899526.6,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666688863817274,58,-122,-15358975935216.8,15358975935094.8,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666690187752041,58,-122,-12910490219933.9,12910490219811.9,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666691590652045,58,-122,-10852425842733.7,10852425842611.7,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666693077227118,58,-122,-9122518574320.65,9122518574198.65,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666694652468004,58,-122,-7668435142691.37,7668435142569.37,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.66669632166312,58,-122,-6446189156269.08,6446189156147.08,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666698090416304,58,-122,-5418809715422.8,5418809715300.8,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666699964665634,58,-122,-4555222400831.22,4555222400709.22,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.66670195070336,58,-122,-3829308761389.39,3829308761267.39,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666704055197027,58,-122,-3219115826955.07,3219115826833.07,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666706285211866,58,-122,-2706191713244.63,2706191713122.63,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666708648234505,58,-122,-2275027205084.51,2275027204962.51,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666711152198109,58,-122,-1912586413041.96,1912586412919.96,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666713805509012,58,-122,-1607912293859.57,1607912293737.57,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666716617074936,58,-122,-1351795092844.73,1351795092722.73,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.6667195963349,58,-122,-1136493671556.82,1136493671434.82,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666722753290909,58,-122,-955501284588.785,955501284466.785,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666726098541527,58,-122,-803348715076.799,803348714954.799,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666729643317467,58,-122,-675438810016.633,675438809894.633,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666733399519287,58,-122,-567907406747.165,567907406625.165,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666737379757347,58,-122,-477506440869.613,477506440747.613,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666741597394146,58,-122,-401505697586.824,401505697464.824,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666746066589179,58,-122,-337610232699.401,337610232577.401,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666750802346474,58,-122,-283890963901.973,283890963779.973,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666755820564966,58,-122,-238726331665.882,238726331543.882,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666761138091871,58,-122,-200753264118.454,200753263996.454,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666766772779247,58,-122,-168825961953.42,168825961831.42,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666772743543927,58,-122,-141981256101.224,141981255979.224,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666779070431024,58,-122,-119409489846.18,119409489724.18,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666785774681232,58,-122,-100430044295.707,100430044173.707,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666792878802131,58,-122,-84470766635.9512,84470766513.9512,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.66680040664375,58,-122,-71050678734.4954,71050678612.4954,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666808383478639,58,-122,-59765442934.483,59765442812.483,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666816836086713,58,-122,-50275145320.4865,50275145198.4865,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666825792845157,58,-122,-42294026877.732,42294026755.732,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666835283823696,58,-122,-35581851904.1527,35581851782.1527,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666845340885544,58,-122,-29936652587.1818,29936652465.1818,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666855997794376,58,-122,-25188630293.8057,25188630171.8057,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666867290327678,58,-122,-21195029122.1215,21195029000.1215,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666879256396864,58,-122,-17835826681.8598,17835826559.8598,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666891936174548,58,-122,-15010111794.7443,15010111672.7443,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666905372229415,58,-122,-12633039586.724,12633039464.724,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666919609669129,58,-122,-10633271912.3537,10633271790.3537,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666934696291775,58,-122,-8950825731.25325,8950825609.25325,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666950682746323,58,-122,-7535264396.74653,7535264274.74653,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666967622702667,58,-122,-6344177188.33354,6344177066.33354,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.666985573031808,58,-122,-5341901136.41355,5341901014.41355,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667004593996783,58,-122,-4498446515.83623,4498446393.83623,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667024749454976,58,-122,-3788593542.23183,3788593420.23183,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667046107072505,58,-122,-3191132982.61692,3191132860.61692,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667068738551391,58,-122,-2688227741.90438,2688227619.90438,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667092719870275,58,-122,-2264876144.51352,2264876022.51352,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667118131539495,58,-122,-1908460703.96781,1908460581.96781,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667145058871377,58,-122,-1608368757.19959,1608368635.19959,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667173592266644,58,-122,-1355673512.01538,1355673390.01538,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667203827517915,58,-122,-1142865881.5989,1142865759.5989,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667235866131295,58,-122,-963629014.400566,963628892.400566,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667269815667157,58,-122,-812648717.422402,812648595.422402,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667305790101244,58,-122,-685454055.082293,685453933.082293,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667343910207308,58,-122,-578283317.090275,578283195.090275,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667384303962572,58,-122,-487971314.777369,487971192.777369,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667427106977381,58,-122,-411854609.179556,411854487.179556,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.66747246295047,58,-122,-347691815.440816,347691693.440816,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667520524151393,58,-122,-293596583.043798,293596461.043798,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667571451931725,58,-122,-247981233.840809,247981111.840809,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667625417266748,58,-122,-209509361.327486,209509239.327486,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.66768260132946,58,-122,-177055964.862286,177055842.862286,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667743196098802,58,-122,-149673919.714395,149673797.714395,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667807405004176,58,-122,-126565774.792806,126565652.792806,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667875443608401,58,-122,-107060030.462577,107059908.462577,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.667947540331402,58,-122,-90591183.812124,90591061.812124,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.668023937217061,58,-122,-76682942.1994238,76682820.1994238,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.668104890745814,58,-122,-64934101.2880692,64933979.2880692,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.668190672695706,58,-122,-55006663.9749637,55006541.9749637,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.66828157105481,58,-122,-46615844.0282342,46615722.0282342,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.668377890988062,58,-122,-39521654.9323905,39521532.9323905,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.668479955861763,58,-122,-33521832.0911451,33521710.0911451,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.668588108329191,58,-122,-28445876.6021453,28445754.6021453,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.668702711480957,58,-122,-24150042.5036522,24149920.5036522,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.668824150063978,58,-122,-20513117.715129,20512995.715129,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.668952831773153,58,-122,-17432872.7080862,17432750.7080862,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.669089188620082,58,-122,-14823070.9669154,14822948.9669154,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.669233678383419,58,-122,-12610952.1365124,12610830.1365124,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.669386786145729,58,-122,-10735112.9115775,10734990.9115775,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.669549025922018,58,-122,-9143722.62782635,9143600.62782635,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.669720942385384,58,-122,-7793020.52726155,7792898.52726155,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.669903112695601,58,-122,-6646050.08893375,6645928.08893375,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.670096148436769,58,-122,-5671592.89747746,5671470.89747746,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.670300697670525,58,-122,-4843270.47658072,4843148.47658072,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.670517447111728,58,-122,-4138787.52309184,4138665.52309184,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.670747124433902,58,-122,-3539294.18997072,3539172.18997072,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.67099050071219,58,-122,-3028848.60961815,3028726.60961815,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.671248393012015,58,-122,-2593963.82957931,2593841.82957931,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.671521667132144,58,-122,-2223225.83980453,2223103.83980453,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.671811240511352,58,-122,-1906971.47983622,1906849.47983622,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.67211808530846,58,-122,-1637016.78870517,1636894.78870517,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.672443231666078,58,-122,-1406427.85322885,1406305.85322885,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.672787771169006,58,-122,-1209327.46652399,1209205.46652399,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.673152860508921,58,-122,-1040731.96549595,1040609.96549595,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.673539725367628,58,-122,-896413.505511121,896291.505511121,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.673949664531935,58,-122,-772783.7789685,772661.7789685,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.674384054253956,58,-122,-666795.81446799,666673.81446799,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.674844352871474,58,-122,-575861.023517446,575739.023517446,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.675332105703892,58,-122,-497779.10806922,497657.10806922,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.675848950240194,58,-122,-430678.817930934,430556.817930934,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.676396621636343,58,-122,-372967.863452511,372845.863452511,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.676976958540561,58,-122,-323290.55526667,323168.55526667,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.677591909266059,58,-122,-280491.967174189,280369.967174189,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.67824353833194,58,-122,-243587.607180551,243465.607180551,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.678934033394218,58,-122,-211737.740811733,211615.740811733,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.679665712590243,58,-122,-184225.644880012,184103.644880012,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.680441032321174,58,-122,-160439.182802316,160317.182802316,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.681262595498641,58,-122,-139855.187732032,139733.187732032,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.68213316028326,58,-122,-122026.219959117,121904.219959117,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.683055649344363,58,-122,-106569.332626724,106447.332626724,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.684033159672015,58,-122,-93156.5367936292,93034.5367936292,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.68506897297426,58,-122,-81506.7049158169,81384.7049158169,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.686166566694507,58,-122,-71378.6923357621,71256.6923357621,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.687329625686041,58,-122,-62565.4905408953,62443.4905408953,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.68856205458285,58,-122,-54889.2547819512,54767.2547819512,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.689867990908302,58,-122,-48197.0729679374,48075.0729679374,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.691251818965688,58,-122,-42357.3632854218,42235.3632854218,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.692718184557244,58,-122,-37256.8053215898,37134.8053215898,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.694272010581095,58,-122,-32797.7241053895,32675.7241053895,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.695918513558455,58,-122,-28895.8588416581,28773.8588416581,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.697663221146592,58,-122,-25478.4585558166,25356.4585558166,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.699511990696333,58,-122,-22482.6556915101,22360.6556915101,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.701471028916427,58,-122,-19854.0761634398,19732.0761634398,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.703546912710775,58,-122,-17545.6506755654,17423.6506755654,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.705746611258478,58,-122,-15516.5974505782,15394.5974505782,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.708077509410841,58,-122,-13731.5510313879,13609.5510313879,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.710547432483875,58,-122,-12159.8156370158,12037.8156370158,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.713164672529529,58,-122,-10774.7247913996,10652.7247913996,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.715938016173855,58,-122,-9553.09168496803,9431.09168496803,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.718876774115565,58,-122,-8474.73705203118,8352.73705203118,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.721990812384003,58,-122,-7522.08331669202,7400.08331669202,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.725290585461487,58,-122,-6679.80543063523,6557.80543063523,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.728787171381207,58,-122,-5934.53024385104,5812.53024385104,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.732492308918514,58,-122,-5274.5774529546,5152.5774529546,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.736418437000464,58,-122,-4689.73619411239,4567.73619411239,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.740578736465914,58,-122,-4171.07221640422,4049.07221640422,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.744987174316374,58,-122,-3710.76131017463,3588.76131017463,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.749658550606174,58,-122,-3301.94529336009,3179.94529336009,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.754608548129361,58,-122,-2938.60739366273,2816.60739366273,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.759853785070145,58,-122,-2615.46431993551,2493.46431993551,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.765411870793641,58,-122,-2327.87270421751,2205.87270421751,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.771301464964215,58,-122,-2071.74792663583,1949.74792663583,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.777542340189913,58,-122,-1843.49361743337,1721.49361743337,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.784155448403264,58,-122,-1639.94037091934,1517.94037091934,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.791162991201332,58,-122,-1458.29241127648,1336.29241127648,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.798588494381158,58,-122,-1296.08112502956,1174.08112502956,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.806456886920807,58,-122,-1151.12452388722,1029.12452388722,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.814794584671205,58,-122,-1021.49182818157,899.491828181571,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.823629579039712,58,-122,-905.472468163039,783.472468163039,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.83299153096317,58,-122,-801.54889025658,679.54889025658,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.842911870485915,58,-122,-708.372629736335,586.372629736335,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.853423902277057,58,-122,-624.74317114772,502.74317114772,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.864562917441269,58,-122,-549.589163421253,427.589163421253,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.876366311998457,58,-122,-481.951587141289,359.951587141289,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.888873712430073,58,-122,-420.968484470939,298.968484470939,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.9,58,-122,-374.134531740541,252.134531740541,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.902127108713561,58,-122,-365.860852991917,243.860852991917,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.912667383761716,58,-122,-327.669725892732,205.669725892732,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.916170995291558,58,-122,-315.919264408418,193.919264408418,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.923730141409766,58,-122,-291.990559899338,169.990559899338,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.931052520449102,58,-122,-270.490682027507,148.490682027507,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.933391537091908,58,-122,-263.940251351749,141.940251351749,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.941829086706256,58,-122,-241.471451035343,119.471451035343,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.946821644600358,58,-122,-228.964789203006,106.964789203006,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.94919781953087,58,-122,-223.201813448129,101.201813448129,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.955633126690214,58,-122,-208.165631842285,86.1656318422849,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.961253248795439,58,-122,-195.668213367639,73.6682133676387,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.963531308016255,58,-122,-190.758853729818,68.7588537298179,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.966161448465718,58,-122,-185.196962548549,63.1969625485491,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.970447907647971,58,-122,-176.365169163421,54.3651691634213,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.974191384595819,58,-122,-168.875378205139,46.8753782051387,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.977460660952652,58,-122,-162.494871757756,40.4948717577561,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.980315805527134,58,-122,-157.038858446295,35.0388584462946,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.981237608556118,58,-122,-155.299645788094,33.2996457880943,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.982809277981414,58,-122,-152.358692950617,30.3586929506168,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.984986892710918,58,-122,-148.333453378349,26.3334533783493,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.986888660625784,58,-122,-144.863806827133,22.8638068271332,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.988549524300617,58,-122,-141.867464032481,19.8674640324813,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.99,58,-122,-139.275757198446,17.2757571984458,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.991266738376172,58,-122,-137.031024923069,15.0310249230695,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.992373014140977,58,-122,-135.084586189307,13.0845861893065,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.993339153709191,58,-122,-133.39515067841,11.3951506784101,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.994182908670626,58,-122,-131.927556818412,9.92755681841186,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.994919781953087,58,-122,-130.651759285256,8.65175928525554,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.995563312669021,58,-122,-129.542008761675,7.54200876167471,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.996125324879544,58,-122,-128.576181625895,6.57618162589478,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.996616144846572,58,-122,-127.735227855668,5.73522785566831,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.997044790764797,58,-122,-127.002713101909,5.00271310190925,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.997419138459582,58,-122,-126.364436492179,4.36443649217895,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.997746066095265,58,-122,-125.808109868919,3.80810986891942,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.998031580552713,58,-122,-125.323087265362,3.32308726536172,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.998280927798141,58,-122,-124.900135762512,2.90013576251235,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.998498689271092,58,-122,-124.531240657127,2.53124065712672,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.998688866062578,58,-122,-124.2094392479,2.20943924790021,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.998854952430062,58,-122,-123.928678619196,1.92867861919646,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999,58,-122,-123.683693643899,1.68369364389937,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999126673837617,58,-122,-123.469902094496,1.46990209449581,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999237301414098,58,-122,-123.283314285004,1.28331428500366,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999333915370919,58,-122,-123.120455096156,1.12045509615555,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999418290867063,58,-122,-122.978296585046,0.978296585045598,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999491978195309,58,-122,-122.854199665536,0.854199665535873,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999556331266902,58,-122,-122.745863580234,0.745863580233788,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999612532487954,58,-122,-122.65128207891,0.651282078910469,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999661614484657,58,-122,-122.568705379754,0.568705379754078,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.99970447907648,58,-122,-122.496607124914,0.496607124914192,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999741913845958,58,-122,-122.433655655321,0.433655655320791,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999774606609527,58,-122,-122.378689025536,0.378689025535635,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999803158055271,58,-122,-122.330693260543,0.330693260543057,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999828092779814,58,-122,-122.288783425346,0.28878342534577,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999849868927109,58,-122,-122.252187137046,0.25218713704578,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999868886606258,58,-122,-122.220230199363,0.220230199362675,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999885495243006,58,-122,-122.192324082646,0.192324082645825,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.9999,58,-122,-122.167955009449,0.167955009448548,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999912667383762,58,-122,-122.146674437605,0.146674437605043,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.99992373014141,58,-122,-122.128090760226,0.128090760225803,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999933391537092,58,-122,-122.111862065744,0.11186206574348,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999941829086706,58,-122,-122.097689821674,0.0976898216738959,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999949197819531,58,-122,-122.085313363503,0.0853133635027348,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.99995563312669,58,-122,-122.07450508552,0.0745050855202294,0,FLOAT
"strong_antagonism_(20,20,20)",20,20,20,0.999961253248795,58,-122,-122.06506624377,0.0650662437697349,0,FLOAT
