triple,beta12,beta13,beta23,alpha,T1,T_alpha,T_alpha_over_T1,evidence
"mixed_(3,0.5,1)",3,0.5,1,0.666711152198109,11.827804920294,1904061727332.28,160981833921.298,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666713805509012,11.827804920294,1600320258442.72,135301543204.936,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666716617074936,11.827804920294,1345033670201.98,113717945068.082,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.6667195963349,11.827804920294,1130471987687.75,95577496864.8748,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666722753290909,11.827804920294,950138407654.8,80330916349.8768,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666726098541527,11.827804920294,798572567668.787,67516548763.719,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666729643317467,11.827804920294,671185200427.061,56746387427.7676,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666733399519287,11.827804920294,564119166226.723,47694324519.9127,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666737379757347,11.827804920294,474132655273.285,40086276233.7053,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666741597394146,11.827804920294,398501023082.49,33691883301.0803,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666746066589179,11.827804920294,334934286342.081,28317535552.8061,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666750802346474,11.827804920294,281507780882.881,23800509289.7561,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666755820564966,11.827804920294,236603881941.73,20004039932.6986,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666761138091871,11.827804920294,198863021924.446,16813180743.5578,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666766772779247,11.827804920294,167142522414.09,14131322214.0914,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666772743543927,11.827804920294,140481993786.379,11877266723.0368,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666779070431024,11.827804920294,118074254682.879,9982769878.14439,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666785774681232,11.827804920294,99240890749.3037,8390474092.0293,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666792878802131,11.827804920294,83411712520.3553,7052171817.3791,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66680040664375,11.827804920294,70107490410.06,5927345850.09685,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666808383478639,11.827804920294,58925444006.5252,4981942499.35773,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666816836086713,11.827804920294,49527046267.3538,4187340474.50984,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666825792845157,11.827804920294,41627773318.5726,3519484266.02371,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666835283823696,11.827804920294,34988489467.1134,2958155778.09206,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666845340885544,11.827804920294,29408206561.8391,2486362157.64608,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666855997794376,11.827804920294,24717998450.3406,2089821282.72421,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666867290327678,11.827804920294,20775886256.7254,1756529330.39827,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666879256396864,11.827804920294,17462539605.4474,1476397330.11536,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666891936174548,11.827804920294,14677663622.4098,1240945697.13658,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666905372229415,11.827804920294,12336962310.3891,1043047496.43118,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666919609669129,11.827804920294,10369586350.3718,876712663.106217,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666934696291775,11.827804920294,8715988047.88804,736906645.537689,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666950682746323,11.827804920294,7326118472.7415,619397979.769807,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666967622702667,11.827804920294,6157912202.42556,520630179.811292,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666985573031808,11.827804920294,5176013787.68596,437614064.703165,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667004593996783,11.827804920294,4350707379.17052,367837262.153827,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667024749454976,11.827804920294,3657017104.67685,309188148.546665,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667046107072505,11.827804920294,3073950957.95764,259891922.353521,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667068738551391,11.827804920294,2583865304.77735,218456875.319611,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667092719870275,11.827804920294,2171930764.65209,183629234.611869,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667118131539495,11.827804920294,1825683296.10782,154355208.630076,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667145058871377,11.827804920294,1534646893.29811,129749087.310781,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667173592266644,11.827804920294,1290016470.15284,109066431.078809,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667203827517915,11.827804920294,1084391330.62103,91681536.6780732,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667235866131295,11.827804920294,911551155.339692,77068497.6191704,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667269815667157,11.827804920294,766267722.31801,64785285.8143827,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667305790101244,11.827804920294,644146661.257549,54460372.4527388,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667343910207308,11.827804920294,541494450.47078,45781483.0494617,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667384303962572,11.827804920294,455206629.668434,38486146.2237507,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667427106977381,11.827804920294,382673844.236216,32353750.0673204,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66747246295047,11.827804920294,321702876.533966,27198865.6138547,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667520524151393,11.827804920294,270450273.495857,22865635.2821495,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667571451931725,11.827804920294,227366561.20453,19223056.4112887,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667625417266748,11.827804920294,191149357.630772,16161017.1049406,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66768260132946,11.827804920294,160703964.142711,13586964.3797538,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667743196098802,11.827804920294,135110242.813049,11423103.756237,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667807405004176,11.827804920294,113594776.850949,9604045.51955745,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667875443608401,11.827804920294,95507471.4391144,8074826.40124066,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.667947540331402,11.827804920294,80301886.681472,6789246.79791521,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668023937217061,11.827804920294,67518707.3557518,5708473.19606226,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668104890745814,11.827804920294,56771849.1253512,4799863.50027997,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668190672695706,11.827804920294,47736780.6790005,4035979.71057962,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66828157105481,11.827804920294,40140708.3479599,3393758.06571572,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668377890988062,11.827804920294,33754326.1302035,2853811.53626301,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668479955861763,11.827804920294,28384881.4382405,2399843.55757661,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668588108329191,11.827804920294,23870346.7141194,2018155.25999781,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668702711480957,11.827804920294,20074520.5298135,1697231.28383441,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668824150063978,11.827804920294,16882909.9251934,1427391.64527696,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.668952831773153,11.827804920294,14199269.3827124,1200499.11867835,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669089188620082,11.827804920294,11942691.7122483,1009713.28092815,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669233678383419,11.827804920294,10045162.823824,849283.775942954,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669386786145729,11.827804920294,8449506.40574618,714376.54431116,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669549025922018,11.827804920294,7107656.32574629,600927.76078434,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669720942385384,11.827804920294,5979204.49080474,505521.060847536,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.669903112695601,11.827804920294,5030180.23711129,425284.342361832,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.670096148436769,11.827804920294,4232024.32804691,357803.020642118,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.670300697670525,11.827804920294,3560726.52671097,301047.113196931,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.670517447111728,11.827804920294,2996100.65903966,253309.948822285,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.670747124433902,11.827804920294,2521175.2435243,213156.647451844,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.67099050071219,11.827804920294,2121681.26005318,179380.812784021,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.671248393012015,11.827804920294,1785621.56918438,150968.128170649,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.671521667132144,11.827804920294,1502908.96322205,127065.755087267,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.671811240511352,11.827804920294,1265061.90659009,106956.609033981,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.67211808530846,11.827804920294,1064948.76796956,90037.7352472504,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.672443231666078,11.827804920294,896572.81335086,75802.1306060375,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.672787771169006,11.827804920294,754891.461916048,63823.4623417582,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.673152860508921,11.827804920294,635664.342818679,53743.2217645061,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.673539725367628,11.827804920294,535325.561845367,45259.9248510483,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.673949664531935,11.827804920294,450876.318957491,38120.0334293544,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.674384054253956,11.827804920294,379794.63299745,32110.3227147247,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.674844352871474,11.827804920294,319959.447003818,27051.4646766649,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.675332105703892,11.827804920294,269586.822273409,22792.6334675045,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.675848950240194,11.827804920294,227176.294683226,19206.970034942,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.676396621636343,11.827804920294,191465.773898658,16187.7690060767,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.676976958540561,11.827804920294,161393.624237205,13645.2727555802,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.677591909266059,11.827804920294,136066.782939601,11503.9759157796,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.67824353833194,11.827804920294,114733.953986146,9700.35900653779,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.678934033394218,11.827804920294,96763.0689027407,8180.98282435447,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.679665712590243,11.827804920294,81622.3348659129,6900.88612519016,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.680441032321174,11.827804920294,68864.2987363802,5822.23829361808,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.681262595498641,11.827804920294,58112.4467026013,4913.20638903103,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.68213316028326,11.827804920294,49049.9357527798,4147.00243057107,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.683055649344363,11.827804920294,41410.1175305508,3501.08222190068,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.684033159672015,11.827804920294,34968.5692109171,2956.4715893241,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.68506897297426,11.827804920294,29536.3914946137,2497.19975038948,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.686166566694507,11.827804920294,24954.5720347978,2109.82276110937,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.687329625686041,11.827804920294,21089.2447352117,1783.02270601598,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.68856205458285,11.827804920294,17827.7023646976,1507.27057850853,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.689867990908302,11.827804920294,15075.0426352097,1274.5427183487,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.691251818965688,11.827804920294,12751.3469753814,1078.08228672277,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.692718184557244,11.827804920294,10789.3072757738,912.198615760188,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.694272010581095,11.827804920294,9132.22936995514,772.098409763772,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.695918513558455,11.827804920294,7732.35335484368,653.743734103746,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.697663221146592,11.827804920294,6549.44038680617,553.732533715424,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.699511990696333,11.827804920294,5549.58360466415,469.198100751749,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.701471028916427,11.827804920294,4704.20756900972,397.724480637848,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.703546912710775,11.827804920294,3989.22627243637,337.275284748034,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.705746611258478,11.827804920294,3384.33453845293,286.133780634658,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.708077509410841,11.827804920294,2872.41163166415,242.852469331456,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.710547432483875,11.827804920294,2439.01926909042,206.210643946754,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.713164672529529,11.827804920294,2071.97905382346,175.178663140476,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.715938016173855,11.827804920294,1761.01673293491,148.887874360642,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.718876774115565,11.827804920294,1497.46268344591,126.605290967944,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.721990812384003,11.827804920294,1273.99971355334,107.712269701661,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.725290585461487,11.827804920294,1084.45068191187,91.686554624449,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.728787171381207,11.827804920294,923.599628225207,78.0871543324581,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.732492308918514,11.827804920294,787.041109549774,66.5416038608633,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.736418437000464,11.827804920294,671.053278691808,56.7352339012983,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.740578736465914,11.827804920294,572.49094921974,48.402129818481,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.744987174316374,11.827804920294,488.695487214484,41.3175133093365,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.749658550606174,11.827804920294,417.41887084886,35.291321903074,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.754608548129361,11.827804920294,356.759680277566,30.1627971277613,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.759853785070145,11.827804920294,305.109134789826,25.7959221382087,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.765411870793641,11.827804920294,261.105592369589,22.0755748111457,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.771301464964215,11.827804920294,223.59617767197,18.9042835233379,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.777542340189913,11.827804920294,191.604415483169,16.1994906725606,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.784155448403264,11.827804920294,164.302924311075,13.8912440151229,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.791162991201332,11.827804920294,140.990374174961,11.9202485266772,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.798588494381158,11.827804920294,121.07203839851,10.2362221235807,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.806456886920807,11.827804920294,104.04337502263,8.79650752813093,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.814794584671205,11.827804920294,89.4761625065354,7.56490009004233,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.823629579039712,11.827804920294,77.0067893377217,6.51065771346924,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.83299153096317,11.827804920294,66.3263602609233,5.60766437288133,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.842911870485915,11.827804920294,57.1723349443601,4.83372319121229,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.853423902277057,11.827804920294,49.3214596108176,4.16995883371329,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.864562917441269,11.827804920294,42.5837898017509,3.60031215332999,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.876366311998457,11.827804920294,36.797634133189,3.11111270275112,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.888873712430073,11.827804920294,31.8252755827416,2.69071698402263,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.9,11.827804920294,28.1773900427375,2.38230087768788,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.902127108713561,11.827804920294,27.5493493066902,2.32920220550994,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.912667383761716,11.827804920294,24.717794629139,2.08980405034652,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.916170995291558,11.827804920294,23.8697748865179,2.01810691395175,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.923730141409766,11.827804920294,22.1783864470743,1.87510587099901,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.931052520449102,11.827804920294,20.7011567976545,1.7502112130828,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.933391537091908,11.827804920294,20.2594235621324,1.7128641957369,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.941829086706256,11.827804920294,18.7751658231392,1.58737533715364,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.946821644600358,11.827804920294,17.9705802373462,1.51935040850331,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.94919781953087,11.827804920294,17.6052412478747,1.48846226045442,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.955633126690214,11.827804920294,16.668665354905,1.40927800781573,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.961253248795439,11.827804920294,15.9091966102119,1.34506755204553,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.963531308016255,11.827804920294,15.6157406158268,1.3202568626266,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.966161448465718,11.827804920294,15.2866992919941,1.29243755667337,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.970447907647971,11.827804920294,14.7718482183733,1.24890867899147,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.974191384595819,11.827804920294,14.3427715897478,1.21263173398629,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.977460660952652,11.827804920294,13.9828592195364,1.18220238782809,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.980315805527134,11.827804920294,13.6792940666476,1.15653700401981,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.981237608556118,11.827804920294,13.5833542960605,1.1484256282207,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.982809277981414,11.827804920294,13.422045431001,1.13478752156046,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.984986892710918,11.827804920294,13.2031642512358,1.11628187480349,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.986888660625784,11.827804920294,13.0162805574241,1.10048150482182,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.988549524300617,11.827804920294,12.856238951865,1.08695054056957,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99,11.827804920294,12.718830072776,1.07533309506594,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.991266738376172,11.827804920294,12.6005899269918,1.06533629966891,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.992373014140977,11.827804920294,12.4986479536939,1.05671745838899,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.993339153709191,11.827804920294,12.4106105762768,1.04927420260227,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.994182908670626,11.827804920294,12.3344709396632,1.04283685965261,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.994919781953087,11.827804920294,12.2685382067342,1.0372624751093,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.995563312669021,11.827804920294,12.2113816326088,1.03243008444083,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.996125324879544,11.827804920294,12.1617859250694,1.02823693889323,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.996616144846572,11.827804920294,12.1187153122656,1.02459546753873,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.997044790764797,11.827804920294,12.0812843927072,1.02143081274347,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.997419138459582,11.827804920294,12.0487343161411,1.01867881634301,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.997746066095265,11.827804920294,12.0204131905021,1.01628436311776,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.998031580552713,11.827804920294,11.9957598662792,1.01420000981729,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.998280927798141,11.827804920294,11.9742904407138,1.01238484413692,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.998498689271092,11.827804920294,11.9555869680426,1.01080353020782,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.998688866062578,11.827804920294,11.939287971137,1.00942550638891,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.998854952430062,11.827804920294,11.9250804333935,1.00822430820892,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999,11.827804920294,11.9126930141327,1.00717699475183,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999126673837617,11.827804920294,11.9018902808013,1.00626366100951,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999237301414098,11.827804920294,11.8924677904445,1.00546702203716,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999333915370919,11.827804920294,11.8842478838006,1.00477205735865,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999418290867063,11.827804920294,11.8770760798853,1.00416570614102,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999491978195309,11.827804920294,11.8708179785318,1.00363660531498,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999556331266902,11.827804920294,11.8653565941158,1.0031748641506,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999612532487954,11.827804920294,11.8605900564589,1.0027718698766,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999661614484657,11.827804920294,11.8564296252977,1.00242011981061,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99970447907648,11.827804920294,11.852797973221,1.00211307618746,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999741913845958,11.827804920294,11.8496276989942,1.00184504046585,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999774606609527,11.827804920294,11.8468600389948,1.00161104438475,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999803158055271,11.827804920294,11.8444437493194,1.00140675544934,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999828092779814,11.827804920294,11.8423341351597,1.00122839486816,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999849868927109,11.827804920294,11.8404922074406,1.00107266624974,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999868886606258,11.827804920294,11.8388839495679,1.00093669360871,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999885495243006,11.827804920294,11.8374796795588,1.00081796743605,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.9999,11.827804920294,11.8362534948727,1.00071429776156,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999912667383762,11.827804920294,11.8351827890177,1.00062377328451,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99992373014141,11.827804920294,11.834247830492,1.00054472577468,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999933391537092,11.827804920294,11.833431395904,1.00047569905387,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999941829086706,11.827804920294,11.8327184502063,1.00041542196082,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999949197819531,11.827804920294,11.8320958679243,1.00036278478206,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99995563312669,11.827804920294,11.8315521900697,1.00031681869975,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999961253248795,11.827804920294,11.8310774121302,1.00027667786696,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999966161448466,11.827804920294,11.8306627991316,1.00024162377185,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999970447907648,11.827804920294,11.8303007242914,1.00021101159633,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999974191384596,11.827804920294,11.8299845282366,1.00018427831346,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999977460660953,11.827804920294,11.8297083961509,1.0001609323006,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999980315805527,11.827804920294,11.8294672505564,1.00014054427458,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999982809277981,11.827804920294,11.8292566577335,1.00012273937973,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999984986892711,11.827804920294,11.829072746037,1.00010719028185,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999986888660626,11.827804920294,11.8289121345924,1.00009361113967,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999988549524301,11.827804920294,11.8287718710482,1.00008175234211,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99999,11.827804920294,11.8286493772331,1.00007139591368,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999991266738376,11.827804920294,11.8285424017109,1.00006235150324,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999992373014141,11.827804920294,11.8284489783564,1.00005445288172,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999993339153709,11.827804920294,11.8283673901874,1.0000475548842,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999994182908671,11.827804920294,11.8282961377842,1.00004153073993,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999994919781953,11.827804920294,11.8282339117144,1.00003626974094,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999995563312669,11.827804920294,11.8281795684549,1.00003167520629,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99999612532488,11.827804920294,11.828132109366,1.00002766270446,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999996616144847,11.827804920294,11.8280906623318,1.00002415850107,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999997044790765,11.827804920294,11.8280544657279,1.00002109820339,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.99999741913846,11.827804920294,11.8280228544204,1.00001842557666,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.999997746066095,11.827804920294,11.8279952475405,1.00001609151045,FLOAT
