family,beta12,beta13,beta23,alpha,T1,T_alpha_L,T_alpha_U,T_alpha_mid,ratio_mid,W_mid,W_over_T1_mid,x1_hat,x2_hat,x3_hat,x_enclosure_radius,evidence
atlas_A,316.227766017,316.227766017,316.227766017,0.99,2846.0498941530004,3781.12674842262708043275988189770294863605674,3781.12674842262708043275988189770294864169911,3781.12674842262708043275988189770294863887792,1.3285525163106497,935.0768542696264,0.3285525163106497,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,6.21824e-40,CERTIFIED
atlas_A,316.227766017,316.227766017,316.227766017,0.999,2846.0498941530004,2938.7901551912218509707297655136598851626142,2938.79015519122185097072976551365988516849167,2938.79015519122185097072976551365988516557644,1.032585606186578,92.74026103822143,0.032585606186577916,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.37455e-40,CERTIFIED
atlas_A,316.227766017,316.227766017,316.227766017,0.9999,2846.0498941530004,2855.31745504237434411161675384968710864308785,2855.31745504237434411161675384968710864887129,2855.31745504237434411161675384968710864595606,1.0032562889738557,9.267560889373726,0.003256288973855745,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.22808e-40,CERTIFIED
atlas_A,316.227766017,316.227766017,316.227766017,0.99999,2846.0498941530004,2846.97658678788746384473397631042028229335013,2846.97658678788746384473397631042028229748787,2846.976586787887463844733976310420282295419,1.0003256066019048,0.9266926348868765,0.0003256066019048711,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.21371e-40,CERTIFIED
atlas_A,316.227766017,316.227766017,316.227766017,0.999999,2846.0498941530004,2846.1425627831453868121839621875540126283896,2846.14256278314538681218396218755401263262138,2846.14256278314538681218396218755401263050549,1.000032560437656,0.09266863014499904,3.256043765619848e-05,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.21227e-40,CERTIFIED
atlas_A,316.227766017,316.227766017,316.227766017,0.9999999,2846.0498941530004,2846.05916100968230213156912103521945369650587,2846.05916100968230213156912103521945370219527,2846.05916100968230213156912103521945369932706,1.0000032560415406,0.00926685668173377,3.2560415405126398e-06,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.21213e-40,CERTIFIED
atlas_A,316.227766017,316.227766017,316.227766017,0.99999999,2846.0498941530004,2846.05082083860490904469710076018866076304795,2846.05082083860490904469710076018866076883139,2846.05082083860490904469710076018866076591616,1.0000003256041317,0.0009266856045542227,3.2560413169777167e-07,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.21212e-40,CERTIFIED
atlas_A,316.227766017,316.227766017,316.227766017,0.999999999,2846.0498941530004,2846.04998682155985769398214770491060553535259,2846.04998682155985769398214770491060553953735,2846.04998682155985769398214770491060553746848,1.0000000325604128,9.266855931855389e-05,3.2560412770322336e-08,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.21211e-40,CERTIFIED
atlas_A,316.227766017,316.227766017,316.227766017,0.9999999999,2846.0498941530004,2846.04990341985597943729453618242839605038868,2846.04990341985597943729453618242839605612509,2846.04990341985597943729453618242839605325688,1.0000000032560412,9.266855613532243e-06,3.256041165184881e-09,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.21211e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.6666666766666667,8999.999999999998,167593003128151428806726.177676844107834942268,167593003128151428806726.177676844107834942478,167593003128151428806726.177676844107834942373,1.862144479201683e+19,1.6759300312815143e+23,1.862144479201683e+19,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.54584e-50,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.6666667666666667,8999.999999999998,167675032252817811839.787745126316569038340017,167675032252817811839.787745126316569038340038,167675032252817811839.787745126316569038340027,1.863055913920198e+16,1.676750322528178e+20,1.863055913920198e+16,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.54642e-50,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.6666676666666667,8999.999999999998,168495324480138533.07182681870617923996979818,168495324480138533.071826818706179239969798183,168495324480138533.071826818706179239969798181,18721702720015.395,1.6849532448012954e+17,18721702720014.4,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.55226e-50,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.6666766666666667,8999.999999999998,176699181401747.980051265052146255589154734595,176699181401747.980051265052146255591088947824,176699181401747.980051265052146255590121841209,19633242377.972,176699181392747.97,19633242376.972,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.38578e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.6667666666666666,8999.999999999998,259371364228.722765660471947592669933303906795,259371364228.722765660471947592669933616604947,259371364228.722765660471947592669933460255871,28819040.46985809,259371355228.72278,28819039.46985809,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.15318e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.6676666666666666,8999.999999999998,1216043602.85498449725846533241420948620226285,1216043602.85498449725846533241420948643850204,1216043602.85498449725846533241420948632037012,135115.95587277607,1216034602.8549845,135114.95587277607,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.49436e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.6766666666666666,8999.999999999998,18209825.5327042895161874895872365742421021705,18209825.5327042895161874895872365742424099341,18209825.5327042895161874895872365742422562449,2023.313948078255,18200825.53270429,2022.313948078255,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.57895e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.7,8999.999999999998,2480727.17662631033192327416748846236211778015,2480727.17662631033192327416748846236213650982,2480727.17662631033192327416748846236212716906,275.636352958479,2471727.17662631,274.636352958479,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.01851e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.75,8999.999999999998,543353.181465311986475372410369323695818442645,543353.181465311986475372410369323695819706537,543353.181465311986475372410369323695819080609,60.37257571836801,534353.181465312,59.37257571836801,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.24067e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.7666666666666667,8999.999999999998,397470.310567079645779594161052914785110668907,397470.310567079645779594161052914785111782335,397470.31056707964577959416105291478511122863,44.163367840786634,388470.31056707964,43.163367840786634,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.26713e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.8,8999.999999999998,238161.55327151054571324469576828617440669433,238161.553271510545713244695768286174407127664,238161.553271510545713244695768286174406910997,26.46239480794562,229161.55327151055,25.46239480794562,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.28826e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.85,8999.999999999998,127701.180344746806014524319356668303105937142,127701.180344746806014524319356668303106149296,127701.180344746806014524319356668303106042467,14.189020038305204,118701.18034474681,13.189020038305204,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.2568e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.9,8999.999999999998,71804.399983384484618521346596599258448894413,71804.3999833844846185213465965992584490147837,71804.3999833844846185213465965992584489545984,7.9782666648205005,62804.39998338449,6.9782666648205,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.13209e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.9,8999.999999999998,71804.399983384484618521346596599258448894413,71804.3999833844846185213465965992584490147837,71804.3999833844846185213465965992584489545984,7.9782666648205005,62804.39998338449,6.9782666648205,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,3.13209e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.95,8999.999999999998,36426.3650924492314509452273290293970279594053,36426.3650924492314509452273290293970280210952,36426.3650924492314509452273290293970279902502,4.047373899161027,27426.365092449232,3.0473738991610264,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.80262e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.99,8999.999999999998,14207.3812791488771462459131895961839509891766,14207.3812791488771462459131895961839510158839,14207.3812791488771462459131895961839510025302,1.578597919905431,5207.381279148878,0.578597919905431,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,6.07831e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.999,8999.999999999998,9517.99467013994276845024901280482336876112097,9517.99467013994276845024901280482336879083747,9517.99467013994276845024901280482336877597922,1.0575549633488828,517.994670139944,0.05755496334888268,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.80595e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.9999,8999.999999999998,9051.77872925376958909746811942774592464016162,9051.77872925376958909746811942774592466874964,9051.77872925376958909746811942774592465445563,1.005753192139308,51.77872925377051,0.005753192139307835,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.59257e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.99999,8999.999999999998,9005.1776722064600853508392073473440185511535,9005.17767220646008535083920734734401857259452,9005.17767220646008535083920734734401856187401,1.0005752969118291,5.1776722064623755,0.000575296911829153,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.57197e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.999999,8999.999999999998,9000.51776522011247832774438031769848518859378,9000.51776522011247832774438031769848520947056,9000.51776522011247832774438031769848519893813,1.0000575294689016,0.5177652201145975,5.7529468901621955e-05,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.56992e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.9999999,8999.999999999998,9000.05177650201256787216213146099935872612905,9000.05177650201256787216213146099935875490515,9000.05177650201256787216213146099935874042306,1.0000057529446682,0.05177650201403594,5.7529446682262165e-06,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.56971e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.99999999,8999.999999999998,9000.0051776500012766429219205883833295073462,9000.00517765000127664292192058838332953631038,9000.00517765000127664292192058838332952182829,1.0000005752944447,0.005177650002224254,5.75294444691584e-07,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.56969e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.999999999,8999.999999999998,9000.00051776499812786950455800147238859233466,9000.0005177649981278695045580014723886135876,9000.00051776499812786950455800147238860286709,1.0000000575294445,0.0005177650000405265,5.75294444489474e-08,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.56969e-40,CERTIFIED
atlas_A,1000.0,1000.0,1000.0,0.9999999999,8999.999999999998,9000.00005177649979278900923476814556855662206,9000.000051776499792789009234768145568585022,9000.00005177649979278900923476814556857072799,1.0000000057529446,5.1776502004940994e-05,5.7529446672156676e-09,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.56969e-40,CERTIFIED
atlas_E,0.2,0.8,0.5,0.6666666766666667,4.197366596101029,167583888781075880401035.041510217412134126338,167583888781075880401035.041510217412134126548,167583888781075880401035.041510217412134126443,3.992595951393572e+22,1.6758388878107588e+23,3.992595951393572e+22,0.333333333333333339913069660398,0.333333335147132710727024190119,0.333333331519533949359906149483,3.11561e-50,CERTIFIED
atlas_E,0.2,0.8,0.5,0.6667666666666666,4.197366596101029,167583888284.709884324124686368960474323259405,167583888284.709884324124686368960474503772868,167583888284.709884324124686368960474413517714,39925959395.6792,167583888280.5125,39925959394.6792,0.333333333991366657874652075648,0.333351472643394393572329803777,0.333315193365238948553018120576,2.2151e-40,CERTIFIED
atlas_E,0.2,0.8,0.5,0.7,4.197366596101029,4523.10779581345831823754402801963424210956282,4523.10779581345831823754402801963424213391906,4523.10779581345831823754402801963424212178796,1077.6060875919234,4518.910429217357,1076.6060875919234,0.333408985221810907644627705037,0.339543759305999424385562179436,0.327047255472189667969810115527,4.08147e-40,CERTIFIED
atlas_E,0.2,0.8,0.5,0.7666666666666667,4.197366596101029,166.920552619662971186894976094116409673805697,166.920552619662971186894976094116409674137774,166.920552619662971186894976094116409673970266,39.76792324375883,162.72318602356194,38.76792324375883,0.334079551141841796782425504174,0.353324258290008332659658431308,0.312596190568149870557916064518,8.75456e-40,CERTIFIED
atlas_E,0.2,0.8,0.5,0.8,4.197366596101029,70.1602532354284454910067600348504925472858746,70.1602532354284454910067600348504925473813835,70.1602532354284454910067600348504925473328944,16.715302709227476,65.96288663932741,15.715302709227476,0.334736741839362607287812306622,0.361189697642968061716762301337,0.304073560517669330995425392041,1.65112e-39,CERTIFIED
atlas_E,0.2,0.8,0.5,0.9,4.197366596101029,12.8092116116175008764517800901644477884662108,12.8092116116175008764517800901644477884820065,12.8092116116175008764517800901644477884741086,3.0517257233418906,8.611845015516472,2.0517257233418906,0.338531617163558849154096909529,0.391096435459974876593990073917,0.270371947376466274251913016554,3.23609e-39,CERTIFIED
atlas_E,0.2,0.8,0.5,0.95,4.197366596101029,7.01925146926668546913514179758812165333904414,7.01925146926668546913514179758812165334556446,7.01925146926668546913514179758812165334235022,1.6722988827773422,2.821884873165657,0.6722988827773421,0.341646688590271213694182136107,0.41130324998322153575728274601,0.247050061426507250548535117884,2.03969e-39,CERTIFIED
atlas_E,0.2,0.8,0.5,0.99,4.197366596101029,4.62681653298330709815836241379855481770388078,4.62681653298330709815836241379855481770691135,4.62681653298330709815836241379855481770544198,1.1023141360302429,0.4294499368822784,0.10231413603024293,0.344472675259893831581282088519,0.431053579957517332547437336839,0.224473744782588835871280574642,1.31863e-38,CERTIFIED
atlas_E,0.2,0.8,0.5,0.99999,4.197366596101029,4.19777050963558180325495076190878354465164612,4.19777050963558180325495076190878354465486036,4.19777050963558180325495076190878354465320732,1.0000962302256202,0.0004039135345532685,9.623022562014654e-05,0.345140353078249449001337870397,0.436567024832407064862986201689,0.218292622089343486135675927913,2.35884e-39,CERTIFIED
atlas_E,0.2,0.8,0.5,0.9999999999,4.197366596101029,4.19736660013992005085134437519667303765616772,4.19736660013992005085134437519667303765993297,4.19736660013992005085134437519667303765809626,1.000000000962244,4.038890999424893e-09,9.622440420564301e-10,0.345140998493941278271000888412,0.436572667609973587720729983662,0.218286333896085134008269127925,2.5013e-39,CERTIFIED
atlas_E,0.5,0.5,0.5,0.6666666766666667,4.500000000000001,167583888781075885362995.145306348094150701946,167583888781075885362995.145306348094150702156,167583888781075885362995.145306348094150702051,3.724086417357241e+22,1.6758388878107588e+23,3.724086417357241e+22,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.15933e-50,CERTIFIED
atlas_E,0.5,0.5,0.5,0.6667666666666666,4.500000000000001,167583888780.950912569986239911972387959880865,167583888780.950912569986239911972388140403794,167583888780.950912569986239911972388050142329,37240864173.54464,167583888776.45093,37240864172.54464,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,9.96067e-41,CERTIFIED
atlas_E,0.5,0.5,0.5,0.7,4.500000000000001,4524.64908418550261621653399402467759774545333,4524.64908418550261621653399402467759776980957,4524.64908418550261621653399402467759775758443,1005.4775742634449,4520.149084185503,1004.4775742634449,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.07863e-40,CERTIFIED
atlas_E,0.5,0.5,0.5,0.7666666666666667,4.500000000000001,167.486545441166682973238215441349402620873265,167.486545441166682973238215441349402621214159,167.486545441166682973238215441349402621043712,37.21923232025925,162.98654544116667,36.21923232025925,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.38096e-40,CERTIFIED
atlas_E,0.5,0.5,0.5,0.8,4.500000000000001,70.6117426489206313474221808071653905831769008,70.6117426489206313474221808071653905832680016,70.6117426489206313474221808071653905832224512,15.691498366426803,66.11174264892063,14.691498366426803,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.68245e-40,CERTIFIED
atlas_E,0.5,0.5,0.5,0.9,4.500000000000001,13.1346610530940292452290357748689596926461867,13.1346610530940292452290357748689596926608803,13.1346610530940292452290357748689596926535335,2.918813567354228,8.634661053094028,1.9188135673542281,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.30453e-39,CERTIFIED
atlas_E,0.5,0.5,0.5,0.95,4.500000000000001,7.32684645271880596453948764203452506913665223,7.32684645271880596453948764203452506914326439,7.32684645271880596453948764203452506913995831,1.6281881006041787,2.8268464527188053,0.6281881006041788,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.3483e-40,CERTIFIED
atlas_E,0.5,0.5,0.5,0.99,4.500000000000001,4.92971016060241924889851377031797302427686578,4.92971016060241924889851377031797302428017186,4.92971016060241924889851377031797302427851882,1.0954911468005375,0.4297101606024185,0.09549114680053743,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.77391e-40,CERTIFIED
atlas_E,0.5,0.5,0.5,0.99999,4.500000000000001,4.50040402762499424804180789346911663819898223,4.50040402762499424804180789346911663820192096,4.5004040276249942480418078934691166382004516,1.0000897839166651,0.0004040276249934749,8.978391666521662e-05,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.9271e-40,CERTIFIED
atlas_E,0.5,0.5,0.5,0.9999999999,4.500000000000001,4.5000000040400319674525989914556439696569617,4.50000000404003196745259899145564396966072695,4.50000000404003196745259899145564396965889024,1.0000000008977847,4.040031420515788e-09,8.977847601146195e-10,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.92727e-40,CERTIFIED
atlas_E,1.0,1.0,1.0,0.6666666766666667,9.0,167583893340529149268195.360280920537714656263,167583893340529149268195.360280920537714656472,167583893340529149268195.360280920537714656368,1.8620432593392127e+22,1.6758389334052914e+23,1.8620432593392127e+22,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.15933e-50,CERTIFIED
atlas_E,1.0,1.0,1.0,0.6667666666666666,9.0,167629483314.089930560247897740703692574213709,167629483314.08993056024789774070369275478397,167629483314.089930560247897740703692664500417,18625498146.009995,167629483305.08994,18625498145.009995,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,9.96275e-41,CERTIFIED
atlas_E,1.0,1.0,1.0,0.7,9.0,4935.48872732317803869647902651459797966812029,4935.48872732317803869647902651459797969567388,4935.48872732317803869647902651459797968185007,548.387636369242,4926.488727323178,547.387636369242,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.17348e-40,CERTIFIED
atlas_E,1.0,1.0,1.0,0.7666666666666667,9.0,213.548423940685916596056730560372052057795022,213.548423940685916596056730560372052058250526,213.548423940685916596056730560372052058024243,23.727602660076215,204.54842394068592,22.727602660076215,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.96309e-40,CERTIFIED
atlas_E,1.0,1.0,1.0,0.8,9.0,96.7154941467416273742783861443646213401263678,96.7154941467416273742783861443646213402615496,96.7154941467416273742783861443646213401939587,10.746166016304626,87.71549414674163,9.746166016304626,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,2.99968e-40,CERTIFIED
atlas_E,1.0,1.0,1.0,0.9,9.0,21.9349677272044052438195938705703957789676733,21.9349677272044052438195938705703957789919179,21.9349677272044052438195938705703957789797956,2.437218636356045,12.934967727204405,1.437218636356045,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.26138e-40,CERTIFIED
atlas_E,1.0,1.0,1.0,0.95,9.0,13.4172204387339389052043201934541348602808478,13.4172204387339389052043201934541348602935211,13.4172204387339389052043201934541348602872763,1.4908022709704376,4.417220438733938,0.4908022709704376,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.5424e-40,CERTIFIED
atlas_E,1.0,1.0,1.0,0.99,9.0,9.69023780551587858353636336618204463294376184,9.69023780551587858353636336618204463295000666,9.69023780551587858353636336618204463294688425,1.0766930895017641,0.6902378055158778,0.07669308950176419,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.83966e-40,CERTIFIED
atlas_E,1.0,1.0,1.0,0.99999,9.0,9.00065300330336507178997253557018981192174813,9.0006530033033650717899725355701898119276256,9.00065300330336507178997253557018981192468686,1.000072555922596,0.0006530033033644855,7.255592259605394e-05,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.92718e-40,CERTIFIED
atlas_E,1.0,1.0,1.0,0.9999999999,9.0,9.00000000652967771479624184819568867448239069,9.00000000652967771479624184819568867448900285,9.00000000652967771479624184819568867448569677,1.0000000007255199,6.5296781315282715e-09,7.255197923920301e-10,0.333333333333333333333333333333,0.333333333333333333333333333333,0.333333333333333333333333333333,1.92727e-40,CERTIFIED
atlas_E,1.01,0.99,1.005,0.6666666766666667,9.014837402241936,167583893355727326808573.297600983967789226982,167583893355727326808573.297600983967789227192,167583893355727326808573.297600983967789227087,1.8589785470123976e+22,1.6758389335572732e+23,1.8589785470123976e+22,0.33333333335348665942531508534,0.333333333262796692027846541379,0.333333333383716648546838373281,7.72889e-51,CERTIFIED
atlas_E,1.01,0.99,1.005,0.6667666666666666,9.014837402241936,167629635295.269424966500885689796952805013352,167629635295.269424966500885689796952985605701,167629635295.269424966500885689796952895309526,18594859542.733513,167629635286.2546,18594859541.733513,0.333333534848870385678271405264,0.333332628030597985140527412197,0.33333383712053162918120118254,9.9627e-41,CERTIFIED
atlas_E,1.01,0.99,1.005,0.7,9.014837402241936,4936.85607136025849882518500317226157646736158,4936.85607136025849882518500317226157649482113,4936.85607136025849882518500317226157648109135,547.6367294359067,4927.841233958016,546.6367294359067,0.333398651165587647293113248471,0.333104883217092726275543135241,0.333496465617319626431343616288,1.37982e-40,CERTIFIED
atlas_E,1.01,0.99,1.005,0.7666666666666667,9.014837402241936,213.701105370977227948801032176485220984704298,213.701105370977227948801032176485220985159802,213.701105370977227948801032176485220984933519,23.705486392669826,204.68626796873528,22.705486392669826,0.333519887619669904907062353658,0.332681560418409512118529846778,0.333798551961920582974407799563,1.93989e-40,CERTIFIED
atlas_E,1.01,0.99,1.005,0.8,9.014837402241936,96.801833857410186981667363738812315682753481,96.8018338574101869816673637388123156828901322,96.8018338574101869816673637388123156828225413,10.73805655477892,87.78699645516825,9.73805655477892,0.333576818423221122890485416549,0.332482999495444387052770936456,0.333940182081334490056743646995,3.90311e-40,CERTIFIED
atlas_E,1.01,0.99,1.005,0.9,9.014837402241936,21.963937380296862491502554991208473025298774,21.9639373802968624915025549912084730253222839,21.9639373802968624915025549912084730253105289,2.4364208027573033,12.949099978054926,1.4364208027573035,0.333737705485735193282202728069,0.331922213814045820962481963768,0.334340080700218985755315308163,1.7126e-40,CERTIFIED
atlas_E,1.01,0.99,1.005,0.95,9.014837402241936,13.4372641184063819916248691722592987858629366,13.4372641184063819916248691722592987858750589,13.4372641184063819916248691722592987858689978,1.4905719891369993,4.422426716164447,0.4905719891369994,0.3338146284039780914020585504,0.331654082367920182449916477528,0.334531289228101726148024972072,2.52428e-40,CERTIFIED
atlas_E,1.01,0.99,1.005,0.99,9.014837402241936,9.70592537329566710119343213481673364285229625,9.70592537329566710119343213481673364285945942,9.70592537329566710119343213481673364285596967,1.0766611687174592,0.6910879710537312,0.07666116871745926,0.333875376540124059993198154062,0.331442237890112173048174506159,0.334682385569763766958627339779,2.99114e-40,CERTIFIED
atlas_E,1.01,0.99,1.005,0.99999,9.014837402241936,9.01549121736761730630030030883580561260555544,9.01549121736761730630030030883580561261198393,9.01549121736761730630030030883580561260867785,1.0000725265577746,0.0006538151256822999,7.252655777459725e-05,0.333890499809322273146426153124,0.331389479983604966699733103101,0.334720020207072760153840743775,3.45427e-40,CERTIFIED
atlas_E,1.01,0.99,1.005,0.9999999999,9.014837402241936,9.01483740877973180254523148911584363095236514,9.01483740877973180254523148911584363095916097,9.01483740877973180254523148911584363095585489,1.000000000725226,6.537796082284331e-09,7.252261788613537e-10,0.333890514943853009524439974994,0.331389427181961316155862114527,0.334720057874185674319697910479,2.57899e-40,CERTIFIED
atlas_E,1.5,4.0,2.0,0.6666666766666667,21.519935350196494,167583907018888844501249.931389734226909245724,167583907018888844501249.931389734226909245934,167583907018888844501249.931389734226909245829,7.787379668747875e+21,1.6758390701888886e+23,7.787379668747875e+21,0.333333330310334685375659513221,0.333333342402329459976775172353,0.333333327287335854647565314427,8.29731e-50,CERTIFIED
atlas_E,1.5,4.0,2.0,0.6667666666666666,21.519935350196494,167766257275.863380453894234370770342874641657,167766257275.863380453894234370770343055426488,167766257275.86338045389423437077034296503565,7795853219.156234,167766257254.34344,7795853218.156234,0.333303132553511806763242757372,0.333423953918393037427382021254,0.333272913528095155809375221373,7.0716e-40,CERTIFIED
atlas_E,1.5,4.0,2.0,0.7,21.519935350196494,6146.59934976459684978906617187883594267853386,6146.59934976459684978906617187883594271379869,6146.59934976459684978906617187883594269621329,285.6235044269533,6125.0794144144,284.6235044269533,0.325614750182777874435350073923,0.357724371936849770458263607082,0.316660877880372355106386318995,2.21289e-39,CERTIFIED
atlas_E,1.5,4.0,2.0,0.7666666666666667,21.519935350196494,346.784665988455280555105309556585358136244748,346.784665988455280555105309556585358137008819,346.784665988455280555105309556585358136626784,16.114577499661905,325.2647306382588,15.114577499661907,0.31696059928868881971986135527,0.387828537853744866942528452798,0.295210862857566313337610191932,1.36058e-39,CERTIFIED
atlas_E,1.5,4.0,2.0,0.8,21.519935350196494,171.720985370571184949355357396862216175532628,171.720985370571184949355357396862216175779482,171.720985370571184949355357396862216175656055,7.979623664111204,150.20105002037468,6.9796236641112035,0.314087256405101496993488013729,0.398224550520319468828098278332,0.287688193074579034178413707939,1.89571e-39,CERTIFIED
atlas_E,1.5,4.0,2.0,0.9,21.519935350196494,46.8037991886828999378662872675909018829390361,46.8037991886828999378662872675909018829919334,46.8037991886828999378662872675909018829654847,2.1749042656048476,25.283863838486408,1.1749042656048474,0.308127005854648583486622451082,0.419702176670592012528634761838,0.27217081747475940398474278708,1.3065e-39,CERTIFIED
atlas_E,1.5,4.0,2.0,0.95,21.519935350196494,30.4967701191560781933140550847239149358853312,30.4967701191560781933140550847239149359110452,30.4967701191560781933140550847239149358981882,1.4171404152883582,8.976834768959584,0.4171404152883581,0.30617778364046443511393745731,0.426557694294271676488294001381,0.26726452206526388839776854131,1.37629e-39,CERTIFIED
atlas_E,1.5,4.0,2.0,0.99,21.519935350196494,22.9568682762207317147697718008738887081361973,22.9568682762207317147697718008738887081486869,22.9568682762207317147697718008738887081424421,1.0667721767115401,1.4369329260242374,0.06677217671154002,0.305066711319938319894165482156,0.430406195893771281038150680169,0.264527092786290399067683837675,1.02104e-39,CERTIFIED
atlas_E,1.5,4.0,2.0,0.99999,21.519935350196494,21.5213019952084637929238752539775478727286581,21.5213019952084637929238752539775478727418824,21.5213019952084637929238752539775478727352703,1.0000635059998895,0.0013666450119700357,6.350599988942612e-05,0.304856035008724197553739582511,0.431130585769394611974894200856,0.264013379221881190471366216634,1.35106e-39,CERTIFIED
