triple,beta12,beta13,beta23,alpha,T1,T_alpha,W_alpha,evidence
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667029684559,4.5,3.50306479047664e+18,3.50306479047664e+18,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667051336528,4.5,2.94420320360865e+18,2.94420320360865e+18,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667074279914,4.5,2.47449962717276e+18,2.47449962717276e+18,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667098591744,4.5,2.07973022704795e+18,2.07973022704795e+18,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667124353638,4.5,1.74794038000218e+18,1.74794038000218e+18,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667151652083,4.5,1.46908264027029e+18,1.46908264027029e+18,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667180578726,4.5,1.23471248109328e+18,1.23471248109328e+18,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66666721123068,4.5,1.03773257458602e+18,1.03773257458602e+18,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66666724371085,4.5,8.72177865959905e+17,8.72177865959905e+17,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667278128279,4.5,7.33034933696391e+17,7.33034933696391e+17,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667314598514,4.5,6.16090175900081e+17,6.16090175900081e+17,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667353243992,4.5,5.17802204381728e+17,5.17802204381728e+17,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667394194455,4.5,4.35194608353008e+17,4.35194608353008e+17,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667437587381,4.5,3.65765818797791e+17,3.65765818797791e+17,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667483568452,4.5,3.0741335405605e+17,3.0741335405605e+17,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667532292033,4.5,2.58370151951818e+17,2.58370151951818e+17,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667583921701,4.5,2.17151059121039e+17,2.17151059121039e+17,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667638630787,4.5,1.82507855974888e+17,1.82507855974888e+17,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667696602962,4.5,1.53391457721743e+17,1.53391457721743e+17,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66666775803285,4.5,1.28920145229335e+17,1.28920145229335e+17,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667823126684,4.5,1.08352864552757e+17,1.08352864552757e+17,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667892102997,4.5,9.10667858726779e+16,9.10667858726779e+16,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667965193359,4.5,7.65384424438824e+16,7.65384424438824e+16,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668042643148,4.5,6.432787890694e+16,6.432787890694e+16,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66666812471238,4.5,5.40653281040276e+16,5.40653281040276e+16,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668211676578,4.5,4.54400137706067e+16,4.54400137706067e+16,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668303827701,4.5,3.81907393049778e+16,3.81907393049778e+16,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668401475117,4.5,3.20979781449527e+16,3.20979781449527e+16,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668504946651,4.5,2.69772258867331e+16,2.69772258867331e+16,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668614589678,4.5,2.26734130493691e+16,2.26734130493691e+16,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668730772293,4.5,1.90562091703631e+16,1.90562091703631e+16,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668853884545,4.5,1.60160760618299e+16,1.60160760618299e+16,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668984339748,4.5,1.34609507086284e+16,1.34609507086284e+16,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666669122575868,4.5,1.13134573860097e+16,1.13134573860097e+16,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666669269056992,4.5,9.50856449688636e+15,9.50856449688636e+15,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666669424274889,4.5,7.99161527067978e+15,7.99161527067977e+15,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666669588750657,4.5,6.71667260066836e+15,6.71667260066835e+15,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666669763036477,4.5,5.64512796220965e+15,5.64512796220965e+15,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666669947717462,4.5,4.74453224201067e+15,4.74453224201066e+15,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666670143413626,4.5,3.98761309577036e+15,3.98761309577036e+15,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666670350781961,4.5,3.35144907705009e+15,3.35144907705008e+15,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666670570518648,4.5,2.81677551133245e+15,2.81677551133244e+15,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666670803361388,4.5,2.36740111471576e+15,2.36740111471576e+15,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666671050091883,4.5,1.98971768080044e+15,1.98971768080044e+15,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66667131153846,4.5,1.67228798906114e+15,1.67228798906114e+15,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666671588578849,4.5,1.40549945616316e+15,1.40549945616316e+15,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666671882143135,4.5,1.18127304275545e+15,1.18127304275544e+15,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666672193216873,4.5,992818599493741,992818599493736,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666672522844405,4.5,834429243565771,834429243565767,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666672872132358,4.5,701308539979005,701308539979001,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666673242253367,4.5,589425253326138,589425253326133,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666673634450005,4.5,495391271387303,495391271387299,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66667405003896,4.5,416359004579044,416359004579039,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66667449041545,4.5,349935153718604,349935153718600,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666674957057912,4.5,294108234644383,294108234644379,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666675451532965,4.5,247187665353882,247187665353878,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666675975500663,4.5,207752571034927,207752571034923,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666676530720078,4.5,174608756101141,174608756101136,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666677119055197,4.5,146752541042541,146752541042536,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666677742481186,4.5,123340368393195,123340368393191,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666678403091018,4.5,103663257665848,103663257665843,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666679103102497,4.5,87125335604104.4,87125335604099.9,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666679844865711,4.5,73225791619534.6,73225791619530.1,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666680630870915,4.5,61543711950346,61543711950341.5,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666681463756893,4.5,51725333341541,51725333341536.5,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666682346319819,4.5,43473330167241.4,43473330167236.9,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666683281522644,4.5,36537810657432.6,36537810657428.1,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666684272505039,4.5,30708749536916.5,30708749536912,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666685322593942,4.5,25809627920740.1,25809627920735.6,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666686435314721,4.5,21692087872813.5,21692087872809,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666687614403016,4.5,18231439744726.3,18231439744721.8,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666688863817274,4.5,15322886257834,15322886257829.5,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666690187752041,4.5,12878348970828.5,12878348970824,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666691590652045,4.5,10823801039967.7,10823801039963.2,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666693077227118,4.5,9097025497392.82,9097025497388.32,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666694652468004,4.5,7645731161850.63,7645731161846.13,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66669632166312,4.5,6425969127531.92,6425969127527.42,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666698090416304,4.5,5400801879403.2,5400801879398.7,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666699964665634,4.5,4539184730263.93,4539184730259.43,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66670195070336,4.5,3815025708256.33,3815025708251.83,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666704055197027,4.5,3206395425495.13,3206395425490.63,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666706285211866,4.5,2694862999911.99,2694862999907.49,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666708648234505,4.5,2264937920779.76,2264937920775.26,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666711152198109,4.5,1903600956732.25,1903600956727.75,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666713805509012,4.5,1599909900085.15,1599909900080.65,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666716617074936,4.5,1344668208617.74,1344668208613.24,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.6667195963349,4.5,1130146510837.06,1130146510832.56,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666722753290909,4.5,949848540908.175,949848540903.675,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666726098541527,4.5,798314415010.924,798314415006.424,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666729643317467,4.5,670955292093.373,670955292088.873,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666733399519287,4.5,563914412068.753,563914412064.253,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666737379757347,4.5,473950303226.236,473950303221.736,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666741597394146,4.5,398338622176.684,398338622172.184,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666746066589179,4.5,334789653761.182,334789653756.682,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666750802346474,4.5,281378972626.161,281378972621.661,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666755820564966,4.5,236489166696.069,236489166691.569,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666761138091871,4.5,198760857794.892,198760857790.392,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666766772779247,4.5,167051536200.261,167051536195.761,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666772743543927,4.5,140400962526.141,140400962521.641,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666779070431024,4.5,118002089215.272,118002089210.772,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666785774681232,4.5,99176621075.7887,99176621071.2887,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666792878802131,4.5,83354474767.6306,83354474763.1306,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66680040664375,4.5,70056515219.234,70056515214.734,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666808383478639,4.5,58880046192.5862,58880046188.0862,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666816836086713,4.5,49486615609.9618,49486615605.4618,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666825792845157,4.5,41591766360.398,41591766355.898,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666835283823696,4.5,34956422209.4921,34956422204.9921,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666845340885544,4.5,29379647959.5699,29379647955.0699,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666855997794376,4.5,24692564618.1951,24692564613.6951,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666867290327678,4.5,20753235309.8042,20753235305.3042,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666879256396864,4.5,17442367064.0364,17442367059.5364,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666891936174548,4.5,14659698319.5748,14659698315.0748,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666905372229415,4.5,12320962747.3083,12320962742.8083,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666919609669129,4.5,10355337450.4193,10355337445.9193,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666934696291775,4.5,8703298265.84248,8703298261.34248,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666950682746323,4.5,7314817220.26782,7314817215.76782,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666967622702667,4.5,6147847555.22628,6147847550.72628,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666985573031808,4.5,5167050443.50672,5167050439.00672,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667004593996783,4.5,4342724839.21366,4342724834.71366,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667024749454976,4.5,3649908053.98175,3649908049.48175,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667046107072505,4.5,3067619822.9786,3067619818.4786,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667068738551391,4.5,2578226968.77327,2578226964.27327,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667092719870275,4.5,2166909423.6217,2166909419.1217,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667118131539495,4.5,1821211439.89407,1821211435.39407,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667145058871377,4.5,1530664398.16737,1530664393.66737,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667173592266644,4.5,1286469790.65276,1286469786.15276,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667203827517915,4.5,1081232779.85533,1081232775.35533,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667235866131295,4.5,908738263.986438,908738259.486438,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667269815667157,4.5,763762667.776305,763762663.276305,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667305790101244,4.5,641915759.250131,641915754.750131,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667343910207308,4.5,539507702.269354,539507697.769354,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667384303962572,4.5,453437318.856276,453437314.356276,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667427106977381,4.5,381098177.588274,381098173.088274,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66747246295047,4.5,320299664.187707,320299659.687707,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667520524151393,4.5,269200644.114163,269200639.614163,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667571451931725,4.5,226253708.302262,226253703.802262,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667625417266748,4.5,190158313.655453,190158309.155453,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66768260132946,4.5,159821399.272828,159821394.772828,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667743196098802,4.5,134324285.769671,134324281.269671,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667807405004176,4.5,112894855.314252,112894850.814252,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667875443608401,4.5,94884169.9248588,94884165.4248588,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.667947540331402,4.5,79746819.9672021,79746815.4672021,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.668023937217061,4.5,67024407.7554315,67024403.2554315,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.668104890745814,4.5,56331666.0973202,56331661.5973202,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.668190672695706,4.5,47344791.4178764,47344786.9178764,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66828157105481,4.5,39791638.158753,39791633.658753,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.668377890988062,4.5,33443477.5143866,33443473.0143866,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.668479955861763,4.5,28108070.9386107,28108066.4386107,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.668588108329191,4.5,23623848.6695723,23623844.1695723,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.668702711480957,4.5,19855016.9840226,19855012.4840226,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.668824150063978,4.5,16687446.0159016,16687441.5159016,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.668952831773153,4.5,14025213.6120059,14025209.1120059,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.669089188620082,4.5,11787700.563786,11787696.063786,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.669233678383419,4.5,9907149.25142492,9907144.75142492,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.669386786145729,4.5,8326611.76976753,8326607.26976753,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.669549025922018,4.5,6998225.40003101,6998220.90003101,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.669720942385384,4.5,5881763.20424494,5881758.70424494,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.669903112695601,4.5,4943415.85063175,4943411.35063175,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.670096148436769,4.5,4154767.78054709,4154763.28054709,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.670300697670525,4.5,3491936.7126569,3491932.2126569,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.670517447111728,4.5,2934850.42636098,2934845.92636098,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.670747124433902,4.5,2466638.92359464,2466634.42359464,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.67099050071219,4.5,2073123.56212515,2073119.06212515,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.671248393012015,4.5,1742387.68999064,1742383.18999064,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.671521667132144,4.5,1464415.77878762,1464411.27878762,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.671811240511352,4.5,1230790.12784725,1230785.62784725,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.67211808530846,4.5,1034435.95472219,1034431.45472219,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.672443231666078,4.5,869407.152672445,869402.652672445,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.672787771169006,4.5,730706.227340887,730701.727340887,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.673152860508921,4.5,614132.959837236,614128.459837236,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.673539725367628,4.5,516157.213364338,516152.713364338,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.673949664531935,4.5,433812.031643598,433807.531643598,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.674384054253956,4.5,364603.791888048,364599.291888048,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.674844352871474,4.5,306436.691524315,306432.191524315,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.675332105703892,4.5,257549.28192855,257544.78192855,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.675848950240194,4.5,216461.127255394,216456.627255394,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.676396621636343,4.5,181927.973052862,181923.473052862,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.676976958540561,4.5,152904.067054062,152899.567054062,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.677591909266059,4.5,128510.491122959,128505.991122959,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.67824353833194,4.5,108008.5453645,108004.0453645,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.678934033394218,4.5,90777.3784017908,90772.8784017908,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.679665712590243,4.5,76295.1864079237,76290.6864079237,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.680441032321174,4.5,64123.4115510402,64118.9115510402,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.681262595498641,4.5,53893.4613411193,53888.9613411193,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.68213316028326,4.5,45295.5467062869,45291.0467062869,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.683055649344363,4.5,38069.3007871234,38064.8007871234,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.684033159672015,4.5,31995.894361973,31991.394361973,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.68506897297426,4.5,26891.4091382116,26886.9091382116,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.686166566694507,4.5,22601.2682357685,22596.7682357685,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.687329625686041,4.5,18995.5552036823,18991.0552036823,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.68856205458285,4.5,15965.079817547,15960.579817547,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.689867990908302,4.5,13418.0715201201,13413.5715201201,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.691251818965688,4.5,11277.4003740273,11272.9003740273,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.692718184557244,4.5,9478.24136988489,9473.74136988489,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.694272010581095,4.5,7966.1113591272,7961.6113591272,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.695918513558455,4.5,6695.21916483494,6690.71916483494,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.697663221146592,4.5,5627.07890770371,5622.57890770371,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.699511990696333,4.5,4729.34455510968,4724.84455510968,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.701471028916427,4.5,3974.83040044227,3970.33040044227,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.703546912710775,4.5,3340.68781030649,3336.18781030649,FLOAT
