alpha,s,beta12=e^s,beta13=1,beta23=e^-s/2,x1,x2,x3,cain_x1,cain_x2,cain_x3,evidence
0.9,1.6,4.9530324244,1,0.449328964117,0.208412952866,0.272286240191,0.519300806943,0.172059539706,0.256682670798,0.571257789496,FLOAT
0.9,1.61,5.00281122783,1,0.447087926559,0.207711033255,0.271762980666,0.520525986078,0.171213224218,0.256059465595,0.572727310187,FLOAT
0.9,1.62,5.05309031656,1,0.444858066223,0.207010632056,0.271238605089,0.521750762854,0.170369460496,0.255435358054,0.57419518145,FLOAT
0.9,1.63,5.10387471854,1,0.442639327361,0.206311755725,0.270713126922,0.522975117353,0.169528254373,0.254810365907,0.57566137972,FLOAT
0.9,1.64,5.15516951223,1,0.440431654506,0.205614410613,0.27018655963,0.524199029757,0.168689611567,0.254184506873,0.577125881559,FLOAT
0.9,1.65,5.20697982718,1,0.438234992465,0.204918602972,0.269658916679,0.525422480349,0.16785353768,0.253557798659,0.57858866366,FLOAT
0.9,1.66,5.25931084445,1,0.436049286322,0.204224338947,0.269130211536,0.526645449517,0.167020038198,0.252930258957,0.580049702845,FLOAT
0.9,1.67,5.31216779718,1,0.433874481433,0.203531624579,0.268600457669,0.527867917752,0.166189118491,0.25230190544,0.581508976069,FLOAT
0.9,1.68,5.36555597112,1,0.431710523429,0.202840465807,0.268069668541,0.529089865652,0.165360783812,0.251672755769,0.582966460419,FLOAT
0.9,1.69,5.41948070513,1,0.429557358211,0.202150868467,0.267537857615,0.530311273918,0.164535039301,0.251042827582,0.584422133117,FLOAT
0.9,1.7,5.47394739173,1,0.427414931949,0.201462838288,0.26700503835,0.531532123361,0.16371188998,0.250412138498,0.585875971522,FLOAT
0.9,1.71,5.52896147762,1,0.425283191082,0.200776380898,0.266471224201,0.532752394901,0.162891340756,0.249780706117,0.587327953126,FLOAT
0.9,1.72,5.58452846428,1,0.423162082318,0.200091501821,0.265936428615,0.533972069563,0.162073396421,0.249148548015,0.588778055564,FLOAT
0.9,1.73,5.64065390843,1,0.421051552627,0.199408206477,0.265400665036,0.535191128487,0.161258061651,0.248515681745,0.590226256605,FLOAT
0.9,1.74,5.69734342267,1,0.418951549248,0.198726500182,0.264863946898,0.53640955292,0.160445341005,0.247882124834,0.591672534161,FLOAT
0.9,1.75,5.75460267601,1,0.416862019679,0.198046388149,0.264326287627,0.537627324223,0.15963523893,0.247247894785,0.593116866285,FLOAT
0.9,1.76,5.8124373944,1,0.414782911682,0.197367875488,0.263787700641,0.53884442387,0.158827759756,0.246613009073,0.594559231172,FLOAT
0.9,1.77,5.87085336138,1,0.412714173279,0.196690967205,0.263248199347,0.540060833448,0.158022907696,0.245977485144,0.59599960716,FLOAT
0.9,1.78,5.92985641859,1,0.410655752752,0.196015668203,0.26270779714,0.541276534658,0.157220686852,0.245341340415,0.597437972732,FLOAT
0.9,1.79,5.98945246638,1,0.408607598641,0.195341983282,0.262166507403,0.542491509315,0.156421101209,0.244704592274,0.598874306517,FLOAT
0.9,1.8,6.04964746441,1,0.406569659741,0.19466991714,0.261624343507,0.543705739353,0.155624154637,0.244067258074,0.600308587289,FLOAT
0.9,1.81,6.11044743223,1,0.404541885103,0.19399947437,0.26108131881,0.54491920682,0.154829850892,0.243429355137,0.601740793971,FLOAT
0.9,1.82,6.17185844988,1,0.402524224034,0.193330659466,0.260537446651,0.546131893883,0.154038193617,0.24279090075,0.603170905633,FLOAT
0.9,1.83,6.23388665852,1,0.400516626091,0.192663476816,0.259992740357,0.547343782827,0.153249186339,0.242151912165,0.604598901496,FLOAT
0.9,1.84,6.29653826103,1,0.398519041085,0.191997930709,0.259447213238,0.548554856053,0.152462832473,0.241512406599,0.606024760929,FLOAT
0.9,1.85,6.3598195226,1,0.396531419075,0.191334025329,0.258900878585,0.549765096086,0.151679135318,0.240872401228,0.607448463453,FLOAT
0.9,1.86,6.42373677143,1,0.394553710372,0.190671764762,0.258353749671,0.550974485567,0.150898098063,0.240231913193,0.608869988744,FLOAT
0.9,1.87,6.48829639929,1,0.392585865532,0.190011152989,0.257805839751,0.55218300726,0.150119723781,0.239590959592,0.610289316626,FLOAT
0.9,1.88,6.55350486219,1,0.390627835359,0.189352193891,0.257257162059,0.55339064405,0.149344015434,0.238949557486,0.611706427081,FLOAT
0.9,1.89,6.61936868104,1,0.388679570902,0.18869489125,0.256707729808,0.554597378942,0.148570975869,0.238307723889,0.613121300242,FLOAT
0.9,1.9,6.68589444228,1,0.386741023455,0.188039248746,0.256157556189,0.555803195065,0.147800607823,0.237665475776,0.614533916401,FLOAT
0.9,1.91,6.75308879853,1,0.384812144553,0.187385269957,0.255606654372,0.557008075671,0.14703291392,0.237022830077,0.615944256002,FLOAT
0.9,1.92,6.82095846929,1,0.382892885975,0.186732958364,0.255055037501,0.558212004135,0.146267896673,0.236379803676,0.61735229965,FLOAT
0.9,1.93,6.88951024158,1,0.380983199739,0.186082317346,0.254502718699,0.559414963955,0.145505558483,0.235736413412,0.618758028105,FLOAT
0.9,1.94,6.95875097064,1,0.379083038103,0.185433350184,0.253949711061,0.560616938755,0.144745901639,0.235092676075,0.620161422286,FLOAT
0.9,1.95,7.02868758059,1,0.377192353563,0.184786060061,0.253396027657,0.561817912282,0.143988928321,0.234448608408,0.621562463271,FLOAT
0.9,1.96,7.09932706516,1,0.375311098851,0.184140450058,0.252841681533,0.563017868408,0.143234640596,0.233804227105,0.622961132299,FLOAT
0.9,1.97,7.17067648835,1,0.373439226937,0.183496523162,0.252286685705,0.564216791133,0.142483040425,0.233159548809,0.624357410767,FLOAT
0.9,1.98,7.24274298516,1,0.371576691022,0.182854282258,0.251731053161,0.565414664581,0.141734129654,0.232514590112,0.625751280234,FLOAT
0.9,1.99,7.31553376231,1,0.369723444544,0.182213730137,0.251174796862,0.566611473001,0.140987910025,0.231869367554,0.627142722421,FLOAT
0.9,2,7.38905609893,1,0.367879441171,0.181574869491,0.250617929737,0.567807200772,0.140244383166,0.231223897622,0.628531719212,FLOAT
0.9,2.01,7.46331734732,1,0.366044634804,0.180937702915,0.250060464688,0.569001832397,0.1395035506,0.230578196748,0.629918252651,FLOAT
0.9,2.02,7.53832493366,1,0.364218979572,0.180302232911,0.249502414582,0.570195352507,0.138765413741,0.22993228131,0.631302304949,FLOAT
0.9,2.03,7.61408635878,1,0.362402429832,0.179668461882,0.248943792258,0.57138774586,0.138029973894,0.229286167628,0.632683858478,FLOAT
0.9,2.04,7.69060919888,1,0.360594940173,0.179036392137,0.248384610519,0.572578997344,0.137297232257,0.228639871968,0.634062895775,FLOAT
0.9,2.05,7.76790110631,1,0.358796465406,0.178406025889,0.24782488214,0.573769091971,0.136567189922,0.227993410536,0.635439399543,FLOAT
0.9,2.06,7.84596981032,1,0.357006960569,0.177777365259,0.247264619856,0.574958014885,0.135839847873,0.227346799479,0.636813352648,FLOAT
0.9,2.07,7.92482311785,1,0.355226380925,0.177150412272,0.246703836373,0.576145751355,0.13511520699,0.226700054886,0.638184738125,FLOAT
0.9,2.08,8.0044689143,1,0.353454681959,0.17652516886,0.246142544359,0.577332286781,0.134393268044,0.226053192784,0.639553539172,FLOAT
0.9,2.09,8.08491516431,1,0.351691819378,0.175901636864,0.245580756446,0.57851760669,0.133674031705,0.225406229139,0.640919739156,FLOAT
0.9,2.1,8.16616991257,1,0.349937749111,0.175279818031,0.245018485232,0.579701696737,0.132957498534,0.224759179856,0.64228332161,FLOAT
0.9,2.11,8.24824128463,1,0.348192427306,0.174659714015,0.244455743276,0.580884542709,0.132243668992,0.224112060774,0.643644270234,FLOAT
0.9,2.12,8.33113748769,1,0.34645581033,0.174041326382,0.243892543099,0.582066130519,0.131532543432,0.223464887672,0.645002568896,FLOAT
0.9,2.13,8.41486681144,1,0.344727854767,0.173424656605,0.243328897185,0.583246446209,0.130824122107,0.22281767626,0.646358201633,FLOAT
0.9,2.14,8.49943762889,1,0.343008517419,0.172809706067,0.24276481798,0.584425475952,0.130118405166,0.222170442186,0.647711152649,FLOAT
0.9,2.15,8.58485839718,1,0.341297755301,0.172196476063,0.242200317888,0.585603206049,0.129415392655,0.221523201028,0.649061406317,FLOAT
0.9,2.16,8.67113765846,1,0.339595525645,0.171584967796,0.241635409276,0.586779622929,0.128715084519,0.220875968302,0.650408947179,FLOAT
0.9,2.17,8.75828404074,1,0.337901785895,0.170975182383,0.241070104466,0.58795471315,0.128017480602,0.22022875945,0.651753759948,FLOAT
0.9,2.18,8.84630625872,1,0.336216493707,0.170367120853,0.240504415745,0.589128463403,0.127322580647,0.21958158985,0.653095829503,FLOAT
0.9,2.19,8.9352131147,1,0.334539606949,0.169760784146,0.239938355352,0.590300860502,0.126630384297,0.218934474808,0.654435140895,FLOAT
0.9,2.2,9.02501349943,1,0.332871083698,0.169156173118,0.239371935489,0.591471891393,0.125940891094,0.218287429562,0.655771679344,FLOAT
0.9,2.21,9.11571639304,1,0.331210882242,0.168553288537,0.238805168311,0.592641543152,0.125254100483,0.217640469276,0.657105430241,FLOAT
0.9,2.22,9.20733086588,1,0.329558961075,0.167952131085,0.238238065933,0.593809802982,0.12457001181,0.216993609045,0.658436379145,FLOAT
0.9,2.23,9.29986607948,1,0.3279152789,0.167352701362,0.237670640425,0.594976658213,0.123888624321,0.216346863891,0.659764511788,FLOAT
0.9,2.24,9.39333128744,1,0.326279794623,0.166754999881,0.237102903811,0.596142096308,0.123209937167,0.215700248762,0.66108981407,FLOAT
0.9,2.25,9.48773583636,1,0.324652467358,0.166159027072,0.236534868074,0.597306104854,0.122533949402,0.215053778534,0.662412272064,FLOAT
0.9,2.26,9.58308916676,1,0.323033256422,0.165564783285,0.235966545148,0.598468671568,0.121860659982,0.214407468007,0.663731872011,FLOAT
0.9,2.27,9.67940081407,1,0.321422121334,0.164972268783,0.235397946923,0.599629784294,0.121190067769,0.213761331907,0.665048600324,FLOAT
0.9,2.28,9.77668040953,1,0.319819021816,0.164381483751,0.234829085243,0.600789431006,0.12052217153,0.213115384883,0.666362443587,FLOAT
0.9,2.29,9.87493768117,1,0.31822391779,0.163792428293,0.234259971904,0.601947599803,0.119856969935,0.21246964151,0.667673388555,FLOAT
0.9,2.3,9.97418245481,1,0.316636769379,0.16320510243,0.233690618657,0.603104278912,0.119194461564,0.211824116285,0.668981422151,FLOAT
0.9,2.31,10.074424655,1,0.315057536903,0.162619506107,0.233121037204,0.604259456689,0.118534644901,0.211178823626,0.670286531473,FLOAT
0.9,2.32,10.1756743061,1,0.313486180883,0.162035639188,0.232551239199,0.605413121613,0.117877518339,0.210533777874,0.671588703787,FLOAT
0.9,2.33,10.277941533,1,0.311922662033,0.161453501459,0.231981236248,0.606565262293,0.117223080177,0.209888993293,0.67288792653,FLOAT
0.9,2.34,10.3812365627,1,0.310366941265,0.160873092629,0.231411039908,0.607715867463,0.116571328625,0.209244484065,0.67418418731,FLOAT
0.9,2.35,10.4855697247,1,0.308818979688,0.160294412331,0.230840661687,0.608864925982,0.1159222618,0.208600264294,0.675477473906,FLOAT
0.9,2.36,10.5909514524,1,0.307278738601,0.15971746012,0.230270113044,0.610012426836,0.115275877731,0.207956348002,0.676767774266,FLOAT
0.9,2.37,10.6973922841,1,0.305746179499,0.159142235477,0.229699405387,0.611158359136,0.114632174357,0.207312749133,0.67805507651,FLOAT
0.9,2.38,10.8049028639,1,0.304221264067,0.158568737809,0.229128550074,0.612302712117,0.113991149528,0.206669481545,0.679339368927,FLOAT
0.9,2.39,10.913493943,1,0.302703954182,0.157996966448,0.228557558413,0.613445475139,0.113352801004,0.206026559019,0.680620639977,FLOAT
0.9,2.4,11.0231763806,1,0.301194211912,0.157426920652,0.227986441661,0.614586637686,0.112717126461,0.20538399525,0.681898878289,FLOAT
0.9,2.41,11.1339611451,1,0.299691999513,0.15685859961,0.227415211022,0.615726189368,0.112084123485,0.204741803852,0.683174072663,FLOAT
0.9,2.42,11.2458593149,1,0.29819727943,0.156292002435,0.226843877651,0.616864119914,0.111453789579,0.204099998354,0.684446212067,FLOAT
0.9,2.43,11.35888208,1,0.296710014294,0.155727128171,0.226272452648,0.61800041918,0.110826122157,0.203458592204,0.685715285639,FLOAT
0.9,2.44,11.4730407428,1,0.295230166924,0.155163975793,0.225700947064,0.619135077143,0.110201118551,0.202817598762,0.686981282688,FLOAT
0.9,2.45,11.5883467192,1,0.293757700324,0.154602544205,0.225129371894,0.620268083901,0.109578776007,0.202177031305,0.688244192688,FLOAT
0.9,2.46,11.70481154,1,0.292292577681,0.154042832243,0.224557738082,0.621399429676,0.10895909169,0.201536903026,0.689504005284,FLOAT
0.9,2.47,11.8224468516,1,0.290834762368,0.153484838673,0.223986056519,0.622529104808,0.108342062679,0.20089722703,0.690760710291,FLOAT
0.9,2.48,11.9412644178,1,0.289384217939,0.152928562197,0.223414338041,0.623657099761,0.107727685973,0.200258016339,0.692014297688,FLOAT
0.9,2.49,12.0612761204,1,0.287940908131,0.152374001449,0.222842593433,0.624783405118,0.10711595849,0.199619283885,0.693264757624,FLOAT
0.9,2.5,12.1824939607,1,0.28650479686,0.151821154996,0.222270833424,0.625908011581,0.106506877066,0.198981042517,0.694512080417,FLOAT
0.9,2.51,12.3049300605,1,0.285075848224,0.151270021342,0.221699068687,0.627030909971,0.105900438457,0.198343304993,0.69575625655,FLOAT
0.9,2.52,12.4285966636,1,0.2836540265,0.150720598926,0.221127309845,0.628152091229,0.105296639341,0.197706083987,0.696997276672,FLOAT
0.9,2.53,12.5535061367,1,0.282239296141,0.150172886123,0.220555567463,0.629271546413,0.104695476316,0.197069392083,0.6982351316,FLOAT
0.9,2.54,12.6796709708,1,0.280831621778,0.149626881248,0.219983852052,0.6303892667,0.104096945904,0.196433241778,0.699469812318,FLOAT
0.9,2.55,12.8071037827,1,0.279430968221,0.14908258255,0.219412174068,0.631505243383,0.103501044547,0.19579764548,0.700701309973,FLOAT
0.9,2.56,12.9358173155,1,0.278037300453,0.148539988219,0.21884054391,0.632619467871,0.102907768613,0.195162615507,0.701929615879,FLOAT
0.9,2.57,13.0658244409,1,0.276650583632,0.147999096386,0.218268971924,0.633731931689,0.102317114394,0.194528164091,0.703154721515,FLOAT
0.9,2.58,13.1971381597,1,0.27527078309,0.147459905121,0.217697468399,0.63484262648,0.101729078107,0.193894303371,0.704376618523,FLOAT
0.9,2.59,13.3297716032,1,0.273897864331,0.146922412434,0.217126043568,0.635951543998,0.101143655892,0.193261045399,0.705595298709,FLOAT
0.9,2.6,13.463738035,1,0.272531793034,0.146386616279,0.216554707608,0.637058676113,0.100560843819,0.192628402136,0.706810754045,FLOAT
0.9,2.61,13.5990508518,1,0.271172535046,0.145852514552,0.215983470639,0.638164014809,0.0999806378841,0.191996385452,0.708022976664,FLOAT
0.9,2.62,13.7357235851,1,0.269820056385,0.145320105093,0.215412342725,0.639267552182,0.0994030340103,0.191365007129,0.70923195886,FLOAT
0.9,2.63,13.8737699021,1,0.268474323239,0.144789385684,0.214841333875,0.640369280441,0.0988280280502,0.190734278857,0.710437693093,FLOAT
0.9,2.64,14.0132036077,1,0.267135301966,0.144260354056,0.214270454038,0.641469191906,0.0982556157853,0.190104212233,0.711640171981,FLOAT
0.9,2.65,14.1540386454,1,0.265802959089,0.143733007883,0.213699713109,0.642567279008,0.0976857929272,0.189474818767,0.712839388306,FLOAT
0.9,2.66,14.2962890987,1,0.2644772613,0.143207344785,0.213129120925,0.64366353429,0.0971185551186,0.188846109874,0.714035335007,FLOAT
0.9,2.67,14.4399691928,1,0.263158175456,0.142683362333,0.212558687265,0.644757950403,0.0965538979333,0.18821809688,0.715228005187,FLOAT
0.9,2.68,14.5850932959,1,0.26184566858,0.142161058042,0.211988421851,0.645850520107,0.0959918168777,0.187590791018,0.716417392104,FLOAT
0.9,2.69,14.7316759204,1,0.26053970786,0.141640429378,0.211418334349,0.646941236272,0.095432307391,0.18696420343,0.717603489179,FLOAT
0.9,2.7,14.8797317249,1,0.259240260646,0.141121473758,0.210848434367,0.648030091875,0.0948753648463,0.186338345165,0.718786289988,FLOAT
0.9,2.71,15.0292755149,1,0.257947294452,0.140604188547,0.210278731453,0.64911708,0.094320984551,0.185713227181,0.719965788268,FLOAT
0.9,2.72,15.180322245,1,0.256660776954,0.140088571062,0.2097092351,0.650202193837,0.0937691617478,0.185088860344,0.721141977908,FLOAT
0.9,2.73,15.3328870199,1,0.255380675988,0.139574618574,0.209139954743,0.651285426683,0.0932198916153,0.184465255425,0.72231485296,FLOAT
0.9,2.74,15.4869850963,1,0.254106959553,0.139062328303,0.208570899759,0.652366771938,0.0926731692689,0.183842423106,0.723484407626,FLOAT
0.9,2.75,15.6426318842,1,0.252839595805,0.138551697425,0.208002079466,0.653446223109,0.0921289897613,0.183220373973,0.724650636266,FLOAT
0.9,2.76,15.7998429483,1,0.25157855306,0.138042723072,0.207433503124,0.654523773804,0.0915873480834,0.182599118522,0.725813533394,FLOAT
0.9,2.77,15.9586340098,1,0.250323799792,0.137535402327,0.206865179937,0.655599417736,0.0910482391651,0.181978667156,0.726973093679,FLOAT
0.9,2.78,16.119020948,1,0.249075304632,0.137029732232,0.206297119049,0.656673148719,0.0905116578757,0.181359030183,0.728129311941,FLOAT
0.9,2.79,16.2810198018,1,0.247833036367,0.136525709785,0.205729329547,0.657744960668,0.0899775990251,0.18074021782,0.729282183155,FLOAT
0.9,2.8,16.4446467711,1,0.246596963942,0.13602333194,0.205161820458,0.658814847601,0.0894460573643,0.18012224019,0.730431702446,FLOAT
0.9,2.81,16.6099182188,1,0.245367056453,0.135522595611,0.204594600754,0.659882803635,0.0889170275859,0.179505107323,0.731577865091,FLOAT
0.9,2.82,16.7768506721,1,0.244143283153,0.135023497669,0.204027679346,0.660948822985,0.0883905043255,0.178888829158,0.732720666517,FLOAT
0.9,2.83,16.9454608245,1,0.242925613449,0.134526034946,0.203461065088,0.662012899966,0.0878664821617,0.178273415537,0.733860102301,FLOAT
0.9,2.84,17.1157655371,1,0.241714016897,0.134030204235,0.202894766775,0.66307502899,0.0873449556173,0.177658876212,0.73499616817,FLOAT
0.9,2.85,17.2877818406,1,0.240508463208,0.133536002288,0.202328793145,0.664135204567,0.0868259191598,0.177045220842,0.736128859999,FLOAT
0.9,2.86,17.4615269366,1,0.239308922244,0.133043425821,0.201763152875,0.665193421304,0.0863093672025,0.176432458989,0.737258173808,FLOAT
0.9,2.87,17.6370181998,1,0.238115364015,0.13255247151,0.201197854588,0.666249673902,0.0857952941046,0.175820600128,0.738384105768,FLOAT
0.9,2.88,17.8142731796,1,0.236927758682,0.132063135998,0.200632906845,0.667303957157,0.0852836941726,0.175209653635,0.739506652193,FLOAT
0.9,2.89,17.9933096016,1,0.235746076556,0.131575415889,0.20006831815,0.66835626596,0.0847745616606,0.174599628796,0.740625809543,FLOAT
0.9,2.9,18.1741453694,1,0.234570288094,0.131089307754,0.19950409695,0.669406595296,0.0842678907712,0.173990534804,0.741741574425,FLOAT
0.9,2.91,18.356798567,1,0.233400363901,0.130604808127,0.198940251632,0.670454940242,0.0837636756563,0.173382380758,0.742853943585,FLOAT
0.9,2.92,18.5412874597,1,0.23223627473,0.13012191351,0.198376790525,0.671501295965,0.0832619104175,0.172775175665,0.743962913917,FLOAT
0.9,2.93,18.7276304967,1,0.231077991477,0.129640620372,0.197813721902,0.672545657727,0.0827625891072,0.172168928439,0.745068482454,FLOAT
0.9,2.94,18.9158463123,1,0.229925485187,0.129160925149,0.197251053974,0.673588020877,0.0822657057293,0.171563647899,0.746170646372,FLOAT
0.9,2.95,19.1059537282,1,0.228778727045,0.128682824247,0.196688794898,0.674628380855,0.0817712542395,0.170959342775,0.747269402986,FLOAT
0.9,2.96,19.2979717555,1,0.227637688384,0.128206314038,0.196126952771,0.675666733191,0.0812792285466,0.170356021701,0.748364749752,FLOAT
0.9,2.97,19.491919596,1,0.226502340676,0.127731390868,0.195565535632,0.6767030735,0.0807896225128,0.169753693222,0.749456684265,FLOAT
0.9,2.98,19.6878166448,1,0.225372655539,0.12725805105,0.195004551462,0.677737397489,0.0803024299547,0.169152365786,0.750545204259,FLOAT
0.9,2.99,19.8856824916,1,0.224248604731,0.126786290869,0.194444008184,0.678769700947,0.0798176446438,0.168552047753,0.751630307603,FLOAT
0.9,3,20.0855369232,1,0.223130160148,0.126316106583,0.193883913665,0.679799979751,0.0793352603073,0.167952747388,0.752711992304,FLOAT
0.9,3.01,20.2873999252,1,0.222017293832,0.125847494423,0.193324275713,0.680828229864,0.0788552706288,0.167354472866,0.753790256505,FLOAT
0.9,3.02,20.4912916842,1,0.220909977959,0.12538045059,0.192765102078,0.681854447332,0.0783776692491,0.166757232268,0.754865098483,FLOAT
0.9,3.03,20.6972325894,1,0.219808184848,0.124914971263,0.192206400452,0.682878628285,0.0779024497668,0.166161033585,0.755936516649,FLOAT
0.9,3.04,20.9052432351,1,0.218711886952,0.124451052594,0.191648178471,0.683900768934,0.0774296057391,0.165565884714,0.757004509547,FLOAT
0.9,3.05,21.1153444225,1,0.217621056865,0.123988690709,0.191090443714,0.684920865577,0.0769591306823,0.164971793464,0.758069075854,FLOAT
0.9,3.06,21.327557162,1,0.216535667316,0.123527881713,0.1905332037,0.685938914587,0.0764910180727,0.16437876755,0.759130214377,FLOAT
0.9,3.07,21.541902675,1,0.21545569117,0.123068621683,0.189976465894,0.686954912423,0.0760252613475,0.163786814596,0.760187924056,FLOAT
0.9,3.08,21.7584023962,1,0.214381101427,0.122610906679,0.189420237701,0.68796885562,0.0755618539049,0.163195942137,0.761242203958,FLOAT
0.9,3.09,21.9770779758,1,0.213311871223,0.122154732734,0.188864526471,0.688980740795,0.0751007891053,0.162606157615,0.762293053279,FLOAT
0.9,3.1,22.1979512814,1,0.212247973827,0.121700095862,0.188309339497,0.689990564641,0.0746420602719,0.162017468383,0.763340471345,FLOAT
0.9,3.11,22.4210444007,1,0.211189382641,0.121246992057,0.187754684013,0.69099832393,0.0741856606912,0.161429881702,0.764384457607,FLOAT
0.9,3.12,22.6463796432,1,0.210136071201,0.12079541729,0.1872005672,0.69200401551,0.0737315836139,0.160843404745,0.765425011641,FLOAT
0.9,3.13,22.8739795424,1,0.209088013173,0.120345367515,0.18664699618,0.693007636305,0.0732798222555,0.160258044593,0.766462133151,FLOAT
0.9,3.14,23.1038668587,1,0.208045182357,0.119896838666,0.186093978018,0.694009183316,0.0728303697969,0.159673808239,0.767495821964,FLOAT
0.9,3.15,23.3360645809,1,0.207007552681,0.119449826659,0.185541519725,0.695008653616,0.0723832193851,0.159090702585,0.76852607803,FLOAT
0.9,3.16,23.5705959291,1,0.205975098205,0.119004327393,0.184989628254,0.696006044354,0.0719383641343,0.158508734444,0.769552901422,FLOAT
0.9,3.17,23.8074843564,1,0.204947793117,0.118560336748,0.184438310502,0.697001352751,0.0714957971257,0.157927910542,0.770576292333,FLOAT
0.9,3.18,24.0467535521,1,0.203925611734,0.118117850589,0.18388757331,0.6979945761,0.071055511409,0.157348237513,0.771596251078,FLOAT
0.9,3.19,24.2884274431,1,0.202908528503,0.117676864766,0.183337423465,0.698985711768,0.0706175000026,0.156769721905,0.772612778092,FLOAT
0.9,3.2,24.5325301971,1,0.201896517995,0.117237375112,0.182787867697,0.699974757191,0.0701817558945,0.156192370177,0.773625873929,FLOAT
0.9,3.21,24.7790862246,1,0.20088955491,0.116799377446,0.182238912679,0.700961709875,0.0697482720429,0.155616188699,0.774635539258,FLOAT
0.9,3.22,25.0281201813,1,0.199887614075,0.116362867573,0.181690565032,0.701946567395,0.0693170413765,0.155041183755,0.775641774868,FLOAT
0.9,3.23,25.279656971,1,0.198890670441,0.115927841284,0.181142831318,0.702929327398,0.0688880567959,0.154467361541,0.776644581663,FLOAT
0.9,3.24,25.5337217474,1,0.197898699084,0.115494294358,0.180595718047,0.703909987595,0.0684613111734,0.153894728165,0.777643960661,FLOAT
0.9,3.25,25.7903399172,1,0.196911675204,0.11506222256,0.180049231673,0.704888545767,0.0680367973545,0.153323289649,0.778639912996,FLOAT
0.9,3.26,26.0495371425,1,0.195929574127,0.114631621646,0.179503378594,0.705864999761,0.0676145081578,0.152753051928,0.779632439914,FLOAT
0.9,3.27,26.3113393433,1,0.194952371299,0.114202487357,0.178958165154,0.706839347489,0.0671944363759,0.152184020851,0.780621542773,FLOAT
0.9,3.28,26.5757726999,1,0.193980042291,0.113774815426,0.178413597645,0.707811586929,0.0667765747764,0.151616202181,0.781607223043,FLOAT
0.9,3.29,26.8428636559,1,0.193012562794,0.113348601575,0.1778696823,0.708781716125,0.0663609161018,0.151049601595,0.782589482303,FLOAT
0.9,3.3,27.1126389207,1,0.192049908621,0.112923841516,0.177326425303,0.709749733181,0.065947453071,0.150484224685,0.783568322244,FLOAT
0.9,3.31,27.3851254719,1,0.191092055705,0.112500530953,0.176783832779,0.710715636269,0.0655361783789,0.149920076958,0.784543744663,FLOAT
0.9,3.32,27.6603505585,1,0.190138980102,0.112078665579,0.176241910802,0.711679423619,0.0651270846982,0.149357163837,0.785515751465,FLOAT
0.9,3.33,27.9383417032,1,0.189190657982,0.111658241082,0.175700665393,0.712641093525,0.0647201646789,0.148795490659,0.786484344662,FLOAT
0.9,3.34,28.2191267054,1,0.188247065639,0.111239253139,0.175160102518,0.713600644342,0.0643154109497,0.148235062678,0.787449526372,FLOAT
0.9,3.35,28.5027336438,1,0.187308179482,0.110821697424,0.17462022809,0.714558074487,0.0639128161181,0.147675885064,0.788411298817,FLOAT
0.9,3.36,28.7891908792,1,0.186373976039,0.1104055696,0.174081047967,0.715513382432,0.0635123727715,0.147117962905,0.789369664324,FLOAT
0.9,3.37,29.0785270578,1,0.185444431956,0.109990865328,0.173542567959,0.716466566713,0.0631140734772,0.146561301203,0.79032462532,FLOAT
0.9,3.38,29.3707711133,1,0.184519523993,0.10957758026,0.173004793817,0.717417625923,0.0627179107837,0.146005904881,0.791276184336,FLOAT
0.9,3.39,29.6659522704,1,0.183599229028,0.109165710044,0.172467731245,0.718366558711,0.0623238772205,0.145451778776,0.792224344003,FLOAT
0.9,3.4,29.9641000474,1,0.182683524053,0.108755250325,0.17193138589,0.719313363785,0.0619319652994,0.144898927646,0.793169107054,FLOAT
0.9,3.41,30.2652442594,1,0.181772386175,0.108346196742,0.171395763349,0.720258039909,0.0615421675148,0.144347356167,0.794110476318,FLOAT
0.9,3.42,30.5694150211,1,0.180865792617,0.10793854493,0.170860869168,0.721200585903,0.0611544763439,0.143797068933,0.795048454723,FLOAT
0.9,3.43,30.8766427497,1,0.179963720713,0.107532290521,0.170326708837,0.722141000642,0.0607688842482,0.143248070456,0.795983045296,FLOAT
0.9,3.44,31.1869581683,1,0.179066147911,0.107127429146,0.1697932878,0.723079283055,0.060385383673,0.14270036517,0.796914251157,FLOAT
0.9,3.45,31.5003923087,1,0.178173051773,0.106723956431,0.169260611444,0.724015432126,0.0600039670488,0.142153957429,0.797842075522,FLOAT
0.9,3.46,31.8169765147,1,0.17728440997,0.106321868001,0.168728685107,0.724949446891,0.0596246267916,0.141608851504,0.798766521704,FLOAT
0.9,3.47,32.1367424448,1,0.176400200286,0.105921159481,0.168197514078,0.725881326441,0.059247355303,0.14106505159,0.799687593107,FLOAT
0.9,3.48,32.4597220759,1,0.175520400617,0.105521826492,0.16766710359,0.726811069918,0.0588721449716,0.140522561803,0.800605293225,FLOAT
0.9,3.49,32.7859477062,1,0.174644988967,0.105123864657,0.16713745883,0.727738676513,0.058498988173,0.139981386178,0.801519625649,FLOAT
0.9,3.5,33.1154519587,1,0.17377394345,0.104727269597,0.166608584931,0.728664145472,0.0581278772702,0.139441528674,0.802430594055,FLOAT
0.9,3.51,33.4482677839,1,0.172907242292,0.104332036934,0.166080486979,0.729587476088,0.0577588046149,0.138902993172,0.803338202213,FLOAT
